Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,26,2502.95,2500.54,0.983611,0.180304,0.181295,12,4.24069,77.2674,-12.8753,17,829.051,-88.2655,-98.8425,1,2
2,26,2502.97,2498.54,0.0117076,-0.999931,-1.55909,12,4.00066,78.5518,-11.3241,17,829.026,-85.5045,-97.9788,1,2
3,26,2503,2496.54,0.0117076,-0.999931,-1.55909,12,4.6933,75.1075,-14.1172,17,829.006,-80.723,-97.4924,1,2
4,26,2503.02,2494.54,0.0117076,-0.999931,-1.55909,12,6.00407,69.0464,-19.8713,11,828.551,-78.0816,-97.0743,1,2
5,26,2503.04,2492.54,0.0117076,-0.999931,-1.55909,12,7.62041,66.9695,-22.8496,11,826.551,-72.0721,-98.2711,1,2
6,26,2503.07,2490.54,0.0117076,-0.999931,-1.55909,12,9.38576,64.5377,-24.8408,11,824.552,-68.8639,-97.8799,1,2
7,26,2503.27,2492.53,0.0997991,0.995008,1.47083,12,7.7493,66.2933,-23.7897,11,826.543,-77.3113,-99.415,1,2
8,26,2503.47,2494.52,0.0997991,0.995008,1.47083,12,6.32541,69.3888,-20.6925,11,828.534,-77.762,-99.5325,1,2
9,26,2503.67,2496.51,0.0997991,0.995008,1.47083,12,5.28867,72.8274,-16.9991,17,828.337,-84.1385,-102.034,1,2
10,26,2503.87,2498.5,0.0997991,0.995008,1.47083,12,4.89175,74.1052,-16.3586,17,828.134,-81.0961,-97.2759,1,2
11,26,2504.07,2500.49,0.0997991,0.995008,1.47083,12,5.28095,71.5958,-18.1496,17,827.935,-81.7276,-98.1426,1,2
12,26,2504.69,2502.39,0.313743,0.949508,1.25166,12,6.62657,66.7673,-22.8489,17,827.314,-74.2718,-95.3861,1,2
13,26,2505.32,2504.29,0.313743,0.949508,1.25166,12,8.24223,63.6753,-26.3265,17,826.696,-74.1431,-99.7356,1,2
14,26,2505.95,2506.19,0.313743,0.949508,1.25166,12,9.99787,63.3553,-26.0075,13,825.841,-73.7234,-99.3248,1,2
15,26,2506.58,2508.09,0.313743,0.949508,1.25166,12,11.8313,62.6533,-28.4283,13,823.947,-67.4677,-98.0408,1,2
16,26,2507.2,2509.99,0.313743,0.949508,1.25166,12,13.7114,58.6108,-31.2004,13,822.054,-65.8149,-97.8406,1,2
17,26,2508.38,2511.61,0.586628,0.809856,0.943907,12,15.7112,53.8432,-35.6199,13,820.447,-65.4723,-101.024,1,2
18,26,2509.55,2513.23,0.586628,0.809856,0.943907,12,17.7111,54.2523,-35.3391,13,818.842,-62.2262,-98.8819,1,2
19,26,2510.72,2514.85,0.586628,0.809856,0.943907,12,19.711,49.6459,-40.203,13,817.238,-60.7414,-97.8239,1,2
20,26,2511.9,2516.47,0.586628,0.809856,0.943907,12,21.7109,52.7156,-36.9863,13,815.636,-55.6193,-97.9675,1,2
21,26,2513.07,2518.09,0.586628,0.809856,0.943907,12,23.7108,48.3307,-41.2968,13,814.036,-57.8271,-97.7066,1,2
22,26,2513.62,2516.16,0.273505,-0.96187,-1.29376,12,22.5425,47.3838,-42.4782,13,815.969,-56.0086,-97.6215,1,2
23,26,2514.16,2514.24,0.273505,-0.96187,-1.29376,12,21.4971,51.2506,-37.9986,13,817.903,-56.3301,-96.3336,1,2
24,26,2514.71,2512.31,0.273505,-0.96187,-1.29376,12,20.5934,49.1324,-40.2375,17,817.398,-57.3009,-96.7424,1,2
25,26,2515.26,2510.39,0.273505,-0.96187,-1.29376,12,19.8507,48.748,-39.7551,17,816.822,-55.2262,-93.5119,1,2
26,26,2515.8,2508.47,0.273505,-0.96187,-1.29376,12,19.2877,50.9376,-38.4256,17,816.25,-62.9321,-99.0998,1,2
27,26,2514.89,2506.69,-0.459719,-0.888064,-2.04848,12,17.6489,52.0052,-37.0892,17,817.151,-58.0378,-96.8586,1,2
28,26,2513.97,2504.91,-0.459719,-0.888064,-2.04848,12,16.0921,53.4378,-36.1131,17,818.056,-63.6608,-98.8685,1,2
29,26,2513.05,2503.14,-0.459719,-0.888064,-2.04848,12,14.6433,55.5522,-34.006,17,818.964,-66.2902,-99.0775,1,2
30,26,2512.13,2501.36,-0.459719,-0.888064,-2.04848,12,13.3377,57.6263,-31.59,17,819.876,-65.3876,-96.5621,1,2
31,26,2511.21,2499.59,-0.459719,-0.888064,-2.04848,12,12.2215,60.5883,-29.767,17,820.793,-70.1262,-100.645,1,2
32,26,2509.83,2501.03,-0.69115,0.722711,2.33388,12,11.0141,58.8555,-30.5669,17,822.177,-68.6696,-96.6983,1,2
33,26,2508.44,2502.48,-0.69115,0.722711,2.33388,12,10.0626,60.6829,-28.8999,17,823.564,-69.8106,-96.236,1,2
34,26,2507.06,2503.92,-0.69115,0.722711,2.33388,12,9.44464,64.7953,-25.1599,17,824.954,-72.2806,-98.0656,1,2
35,26,2505.68,2505.37,-0.69115,0.722711,2.33388,12,9.22747,63.4417,-26.184,17,826.346,-69.0956,-97.1415,1,2
36,26,2504.3,2506.81,-0.69115,0.722711,2.33388,12,9.43883,62.3019,-27.2213,13,825.204,-70.8125,-96.9653,1,2
37,26,2506.3,2506.82,0.999997,0.0023484,0.0023484,12,10.6934,62.0739,-27.703,13,825.214,-68.7953,-96.6882,1,2
38,26,2508.3,2506.82,0.999997,0.0023484,0.0023484,12,12.1493,58.3074,-30.6197,17,823.741,-69.3057,-100.274,1,2
39,26,2510.3,2506.83,0.999997,0.0023484,0.0023484,12,13.7427,57.2447,-32.5527,17,821.741,-67.0891,-100.618,1,2
40,26,2512.3,2506.83,0.999997,0.0023484,0.0023484,12,15.4311,55.6263,-33.8823,17,819.741,-67.0272,-99.6853,1,2
41,26,2514.3,2506.84,0.999997,0.0023484,0.0023484,12,17.1865,52.4906,-36.6916,17,817.742,-60.679,-98.3365,1,2
42,26,2516.09,2507.71,0.898818,0.438323,0.453731,12,19.1862,52.5832,-37.0488,17,815.953,-57.5908,-97.3285,1,2
43,26,2517.89,2508.59,0.898818,0.438323,0.453731,12,21.1859,53.1257,-36.6551,17,814.165,-58.521,-98.8312,1,2
44,26,2519.69,2509.47,0.898818,0.438323,0.453731,12,23.1857,50.128,-39.7889,17,812.379,-57.5298,-97.2808,1,2
45,26,2521.49,2510.34,0.898818,0.438323,0.453731,12,25.1855,47.5421,-42.5594,17,810.593,-58.4714,-98.4926,1,2
46,26,2523.28,2511.22,0.898818,0.438323,0.453731,12,27.1853,49.0732,-40.5868,17,808.808,-53.1835,-95.6708,1,2
47,26,2523.76,2513.16,0.237316,0.971433,1.33119,12,28.5233,45.7462,-45.2876,17,808.365,-53.1382,-98.0565,1,2
48,26,2524.23,2515.11,0.237316,0.971433,1.33119,12,29.9351,44.506,-45.3993,17,807.927,-53.1079,-97.7481,1,2
49,26,2524.71,2517.05,0.237316,0.971433,1.33119,12,31.4109,40.3407,-48.8984,17,807.494,-53.0323,-99.4832,1,2
50,26,2525.18,2518.99,0.237316,0.971433,1.33119,12,32.9421,42.532,-46.8414,17,807.065,-50.0464,-96.7632,1,2
51,26,2525.66,2520.93,0.237316,0.971433,1.33119,12,34.5212,40.0377,-49.1267,17,806.641,-49.9199,-96.8222,1,2
52,26,2527.11,2522.31,0.726658,0.686999,0.757352,12,36.5168,43.0376,-47.0774,17,805.227,-52.4298,-98.1409,1,2
53,26,2528.56,2523.68,0.726658,0.686999,0.757352,12,38.5127,41.4265,-48.5577,17,803.815,-47.1676,-96.8911,1,2
54,26,2530.02,2525.06,0.726658,0.686999,0.757352,12,40.5091,36.4176,-52.8062,17,802.406,-46.8845,-96.8412,1,2
55,26,2531.47,2526.43,0.726658,0.686999,0.757352,12,42.5058,38.0336,-51.6688,17,800.999,-43.9593,-94.284,1,2
56,26,2532.92,2527.8,0.726658,0.686999,0.757352,12,44.5029,36.7584,-53.1042,17,799.595,-46.8065,-97.3886,1,2
57,26,2531.01,2527.24,-0.958976,-0.283487,-2.85416,12,42.6815,39.7138,-49.8686,17,801.492,-46.5717,-97.5253,1,2
58,26,2529.09,2526.67,-0.958976,-0.283487,-2.85416,12,40.8769,37.2252,-51.7533,17,803.389,-46.0555,-95.2024,1,2
59,26,2527.17,2526.1,-0.958976,-0.283487,-2.85416,12,39.0913,39.8063,-49.5076,17,805.286,-49.0363,-99.5998,1,2
60,26,2525.25,2525.54,-0.958976,-0.283487,-2.85416,12,37.3275,40.2462,-49.1301,13,806.891,-46.2265,-97.1562,1,2
61,26,2523.33,2524.97,-0.958976,-0.283487,-2.85416,12,35.5886,42.9657,-47.0241,13,807.398,-48.5682,-98.0171,1,2
