Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,31,2497.93,2502.17,-0.691293,0.722575,2.33407,12,3.3448,80.0679,-9.51605,13,829.833,-86.8129,-96.2931,1,0.1
2,31,2498.35,2500.21,0.209455,-0.977818,-1.35978,12,1.37773,93.1516,3.36744,13,831.788,-103.248,-96.9721,1,0.1
3,31,2498.76,2498.26,0.209455,-0.977818,-1.35978,12,0.780121,102.235,12.4887,11,832.256,-114.137,-98.6166,1,0.1
4,31,2499.18,2496.3,0.209455,-0.977818,-1.35978,12,2.70537,85.2933,-5.20343,11,830.301,-94.3962,-99.403,1,0.1
5,31,2499.6,2494.35,0.209455,-0.977818,-1.35978,12,4.69356,72.3329,-17.7189,11,828.345,-82.0827,-97.7288,1,0.1
6,31,2500.02,2492.39,0.209455,-0.977818,-1.35978,12,6.68879,69.6988,-20.6423,11,826.39,-75.9644,-99.5128,1,0.1
7,31,2501.74,2491.36,0.85776,-0.51405,-0.539899,12,8.11383,61.642,-28.005,11,825.366,-75.8512,-100.387,1,0.1
8,31,2503.45,2490.33,0.85776,-0.51405,-0.539899,12,9.74314,59.615,-30.1949,11,824.345,-67.7756,-96.5092,1,0.1
9,31,2505.17,2489.31,0.85776,-0.51405,-0.539899,12,11.4901,59.6351,-29.6865,11,823.328,-68.2059,-97.5644,1,0.1
10,31,2506.88,2488.28,0.85776,-0.51405,-0.539899,12,13.3085,55.2938,-34.3184,11,822.315,-64.6752,-97.609,1,0.1
11,31,2508.6,2487.25,0.85776,-0.51405,-0.539899,12,15.1727,54.4361,-35.2542,11,821.305,-62.9845,-96.675,1,0.1
12,31,2506.85,2488.23,-0.871831,0.489807,2.62972,12,13.331,59.3038,-30.4962,11,822.266,-65.9596,-95.4938,1,0.1
13,31,2505.11,2489.21,-0.871831,0.489807,2.62972,12,11.5422,58.6517,-30.3605,11,823.231,-64.9582,-95.5146,1,0.1
14,31,2503.37,2490.19,-0.871831,0.489807,2.62972,12,9.83496,60.7426,-28.7578,11,824.199,-70.1896,-96.9482,1,0.1
15,31,2501.62,2491.17,-0.871831,0.489807,2.62972,12,8.26023,65.9089,-23.6383,11,825.172,-76.875,-99.6946,1,0.1
16,31,2499.88,2492.15,-0.871831,0.489807,2.62972,12,6.90915,68.1163,-21.5654,11,826.148,-76.2969,-97.201,1,0.1
17,31,2497.9,2492.45,-0.98874,0.149641,2.99139,12,6.64487,69.2373,-19.7697,11,826.447,-76.2391,-99.0362,1,0.1
18,31,2495.93,2492.75,-0.98874,0.149641,2.99139,12,6.96937,69.2421,-20.5286,11,826.751,-76.463,-97.3596,1,0.1
19,31,2493.95,2493.04,-0.98874,0.149641,2.99139,12,7.80961,65.1168,-24.8582,11,827.06,-71.1029,-95.2026,1,0.1
20,31,2491.97,2493.34,-0.98874,0.149641,2.99139,12,9.02263,64.628,-25.2305,7,825.989,-73.3802,-97.4995,1,0.1
21,31,2489.99,2493.64,-0.98874,0.149641,2.99139,12,10.4798,57.8325,-31.5217,7,824.01,-67.421,-94.4153,1,0.1
22,31,2490.48,2491.7,0.242649,-0.970114,-1.3257,12,11.2191,59.8561,-29.8726,7,824.51,-69.4196,-98.9708,1,0.1
23,31,2490.96,2489.76,0.242649,-0.970114,-1.3257,12,12.2438,57.8874,-32.1886,11,823.802,-66.7087,-97.6403,1,0.1
24,31,2491.45,2487.82,0.242649,-0.970114,-1.3257,12,13.4891,56.7607,-32.5862,11,821.858,-65.8431,-97.5416,1,0.1
25,31,2491.93,2485.88,0.242649,-0.970114,-1.3257,12,14.8996,55.1523,-34.8089,11,819.913,-64.2507,-98.2004,1,0.1
26,31,2492.42,2483.94,0.242649,-0.970114,-1.3257,12,16.4329,53.8942,-34.5806,11,817.969,-64.1891,-98.1346,1,0.1
27,31,2491.73,2482.07,-0.346714,-0.937971,-1.92486,12,18.4299,52.6288,-36.7428,11,816.099,-61.2835,-99.4173,1,0.1
28,31,2491.03,2480.19,-0.346714,-0.937971,-1.92486,12,20.4275,49.6527,-39.8719,11,814.229,-60.7063,-98.2444,1,0.1
29,31,2490.34,2478.31,-0.346714,-0.937971,-1.92486,12,22.4255,52.7924,-37.6989,11,812.361,-56.221,-98.8331,1,0.1
