Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,33,2500.84,2497.12,0.279542,-0.960133,-1.28748,12,2.62991,82.85,-7.36851,11,831.122,-91.9447,-96.7719,2,3
2,33,2502.53,2496.05,0.844507,-0.535544,-0.565152,12,4.59951,74.0435,-15.3752,17,829.478,-82.0297,-97.6486,2,3
3,33,2504.22,2494.98,0.844507,-0.535544,-0.565152,12,6.58746,68.6828,-20.3316,17,827.793,-78.8136,-99.6351,2,3
4,33,2505.91,2493.91,0.844507,-0.535544,-0.565152,12,8.58101,63.9089,-25.7039,17,826.11,-72.797,-97.2231,2,3
5,33,2507.59,2492.84,0.844507,-0.535544,-0.565152,12,10.577,63.6985,-26.0989,17,824.428,-69.8314,-97.6798,2,3
6,33,2509.28,2491.76,0.844507,-0.535544,-0.565152,12,12.5743,56.1294,-33.4971,17,822.748,-64.8044,-96.1568,2,3
7,33,2510.71,2493.17,0.710955,0.703238,0.779942,12,13.0768,59.3347,-30.7054,17,821.315,-66.755,-96.9363,2,3
8,33,2512.13,2494.58,0.710955,0.703238,0.779942,12,13.8526,57.018,-32.951,17,819.884,-66.4378,-98.5395,2,3
9,33,2513.55,2495.98,0.710955,0.703238,0.779942,12,14.8588,54.1621,-35.8441,17,818.456,-61.5271,-96.4742,2,3
10,33,2514.97,2497.39,0.710955,0.703238,0.779942,12,16.0523,53.7885,-35.3162,17,817.03,-63.3932,-97.3516,2,3
11,33,2516.39,2498.8,0.710955,0.703238,0.779942,12,17.3944,53.2128,-36.2127,17,815.607,-59.5851,-96.0023,2,3
12,33,2514.79,2499.99,-0.800595,0.599206,2.49908,12,15.8234,56.2258,-33.8505,17,817.209,-60.306,-96.1098,2,3
13,33,2513.19,2501.19,-0.800595,0.599206,2.49908,12,14.3594,57.8441,-32.3099,17,818.812,-66.915,-100.444,2,3
14,33,2511.59,2502.39,-0.800595,0.599206,2.49908,12,13.0386,58.4891,-30.9987,17,820.417,-64.2763,-97.6394,2,3
15,33,2509.99,2503.59,-0.800595,0.599206,2.49908,12,11.9087,58.2669,-31.6156,17,822.024,-66.3998,-98.3433,2,3
16,33,2508.39,2504.79,-0.800595,0.599206,2.49908,12,11.0286,62.1221,-27.8331,17,823.633,-68.4956,-97.47,2,3
17,33,2509.07,2506.67,0.342441,0.939539,1.22128,12,12.6587,55.4365,-33.7726,17,822.964,-68.3136,-98.2569,2,3
18,33,2509.76,2508.55,0.342441,0.939539,1.22128,12,14.3824,55.9169,-33.5848,17,822.298,-66.1068,-99.0749,2,3
19,33,2510.44,2510.43,0.342441,0.939539,1.22128,12,16.17,54.9379,-34.9256,17,821.638,-61.3867,-98.8817,2,3
20,33,2511.13,2512.3,0.342441,0.939539,1.22128,12,18.0022,53.4406,-36.9407,13,819.785,-60.9138,-98.9156,2,3
21,33,2511.81,2514.18,0.342441,0.939539,1.22128,12,19.8669,51.5381,-38.5863,13,817.916,-59.7191,-99.0983,2,3
22,33,2513.15,2515.67,0.667381,0.744716,0.84011,12,21.8661,48.256,-40.2023,13,816.449,-54.6743,-95.259,2,3
23,33,2514.48,2517.16,0.667381,0.744716,0.84011,12,23.8654,49.1252,-40.7063,13,814.984,-53.8388,-95.6507,2,3
24,33,2515.82,2518.65,0.667381,0.744716,0.84011,12,25.8648,48.1009,-41.9895,13,813.522,-53.4164,-97.8444,2,3
25,33,2517.15,2520.14,0.667381,0.744716,0.84011,12,27.8644,47.1218,-43.1067,13,812.061,-50.6571,-95.3684,2,3
26,33,2518.49,2521.63,0.667381,0.744716,0.84011,12,29.8639,42.2453,-47.7334,13,810.603,-53.588,-97.1921,2,3
27,33,2516.65,2520.83,-0.917119,-0.398614,-2.73159,12,28.0765,46.7453,-42.2491,13,811.358,-53.1071,-96.1187,2,3
28,33,2514.82,2520.04,-0.917119,-0.398614,-2.73159,12,26.3196,44.4835,-44.8931,13,812.117,-53.9742,-97.8818,2,3
29,33,2512.98,2519.24,-0.917119,-0.398614,-2.73159,12,24.5999,47.5245,-41.346,13,812.881,-53.7005,-95.3941,2,3
30,33,2511.15,2518.44,-0.917119,-0.398614,-2.73159,12,22.9257,50.4862,-38.7726,13,813.648,-58.2483,-99.0204,2,3
31,33,2509.31,2517.65,-0.917119,-0.398614,-2.73159,12,21.3078,50.2041,-39.7278,13,814.42,-54.3957,-95.6515,2,3
32,33,2507.46,2518.39,-0.927514,0.373788,2.7585,12,21.1573,48.8804,-41.3542,13,813.651,-56.0479,-97.6518,2,3
33,33,2505.6,2519.14,-0.927514,0.373788,2.7585,12,21.1953,51.3502,-38.9941,13,812.887,-61.244,-98.0937,2,3
34,33,2503.75,2519.89,-0.927514,0.373788,2.7585,12,21.4209,51.1245,-39.4069,13,812.126,-56.9523,-97.8318,2,3
35,33,2501.89,2520.64,-0.927514,0.373788,2.7585,12,21.828,49.1851,-40.1761,13,811.37,-56.7622,-97.4299,2,3
36,33,2500.04,2521.38,-0.927514,0.373788,2.7585,12,22.407,48.2341,-40.8779,13,810.618,-58.2113,-96.4037,2,3
37,33,2498.12,2521.94,-0.9597,0.281025,2.85673,12,22.9618,48.8473,-41.2298,13,810.056,-59.1203,-99.3672,2,3
38,33,2496.2,2522.51,-0.9597,0.281025,2.85673,12,23.6731,47.8909,-41.5065,13,809.498,-58.9916,-100.624,2,3
39,33,2494.28,2523.07,-0.9597,0.281025,2.85673,12,24.5273,46.7291,-42.5828,13,808.945,-58.5198,-99.5726,2,3
40,33,2492.36,2523.63,-0.9597,0.281025,2.85673,12,25.51,46.5463,-43.839,13,808.396,-59.0437,-100.808,2,3
41,33,2490.44,2524.19,-0.9597,0.281025,2.85673,12,26.607,47.0279,-41.9927,13,807.852,-56.8163,-100.292,2,3
42,33,2488.89,2522.93,-0.774783,-0.632227,-2.45717,12,25.9758,48.4449,-41.7568,13,809.134,-54.9687,-97.9282,2,3
43,33,2487.34,2521.66,-0.774783,-0.632227,-2.45717,12,25.4863,46.5496,-43.2778,13,810.42,-54.4578,-97.9656,2,3
44,33,2485.79,2520.4,-0.774783,-0.632227,-2.45717,12,25.1468,49.8577,-39.3687,13,811.708,-56.3566,-99.4261,2,3
45,33,2484.24,2519.14,-0.774783,-0.632227,-2.45717,12,24.9634,44.9859,-43.744,13,812.999,-58.2076,-98.3516,2,3
