Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,32,2499.14,2502.87,-0.286126,0.958192,1.86098,12,3.87716,75.3911,-13.977,13,829.125,-87.3696,-98.1531,1,0.5
2,32,2501.05,2503.47,0.954283,0.298905,0.303545,12,4.91991,70.2968,-19.1791,13,828.53,-82.0265,-98.9096,1,0.5
3,32,2502.96,2504.07,0.954283,0.298905,0.303545,12,6.43262,69.9875,-19.6034,13,827.939,-75.5573,-97.8432,1,0.5
4,32,2504.87,2504.67,0.954283,0.298905,0.303545,12,8.15792,65.219,-24.7708,17,827.152,-72.3984,-96.6792,1,0.5
5,32,2506.78,2505.27,0.954283,0.298905,0.303545,12,9.98623,62.223,-27.4976,17,825.248,-71.2293,-98.6544,1,0.5
6,32,2508.68,2505.86,0.954283,0.298905,0.303545,12,11.87,59.3296,-30.4606,17,823.344,-67.0558,-98.0119,1,0.5
7,32,2510.66,2506.2,0.985796,0.167946,0.168746,12,13.7002,56.6024,-32.3771,17,821.376,-67.6467,-96.9866,1,0.5
8,32,2512.63,2506.54,0.985796,0.167946,0.168746,12,15.5722,55.3971,-34.4691,17,819.407,-68.328,-100.594,1,0.5
9,32,2514.6,2506.87,0.985796,0.167946,0.168746,12,17.4726,52.3137,-36.194,17,817.439,-61.0633,-99.2762,1,0.5
10,32,2516.57,2507.21,0.985796,0.167946,0.168746,12,19.3931,49.8184,-39.5204,17,815.47,-60.4346,-97.8754,1,0.5
11,32,2518.54,2507.54,0.985796,0.167946,0.168746,12,21.3282,51.6206,-38.5446,17,813.502,-57.2946,-97.1025,1,0.5
12,32,2518.7,2509.54,0.0798853,0.996804,1.49083,12,22.3427,51.4883,-38.1948,17,813.366,-55.3281,-98.2978,1,0.5
13,32,2518.86,2511.53,0.0798853,0.996804,1.49083,12,23.4842,49.9695,-40.8303,17,813.235,-55.9332,-96.8042,1,0.5
14,32,2519.02,2513.52,0.0798853,0.996804,1.49083,12,24.7349,47.5756,-41.9171,17,813.108,-54.4536,-95.191,1,0.5
15,32,2519.18,2515.52,0.0798853,0.996804,1.49083,12,26.0791,47.061,-41.7572,17,812.986,-52.6462,-96.4005,1,0.5
16,32,2519.34,2517.51,0.0798853,0.996804,1.49083,12,27.5033,46.7277,-42.6748,17,812.87,-54.3843,-98.5552,1,0.5
17,32,2520.63,2515.98,0.645014,-0.764171,-0.869755,12,27.5014,50.1156,-40.3836,17,811.546,-54.6267,-98.5226,1,0.5
18,32,2521.92,2514.45,0.645014,-0.764171,-0.869755,12,27.6447,47.9267,-41.7471,17,810.226,-54.0464,-96.3162,1,0.5
19,32,2523.21,2512.93,0.645014,-0.764171,-0.869755,12,27.9307,47.6353,-42.0134,17,808.909,-53.0552,-98.3954,1,0.5
20,32,2524.5,2511.4,0.645014,-0.764171,-0.869755,12,28.3553,43.8862,-45.0521,17,807.594,-52.0778,-96.4355,1,0.5
21,32,2525.79,2509.87,0.645014,-0.764171,-0.869755,12,28.9123,45.1625,-44.0026,17,806.282,-50.7984,-96.3942,1,0.5
22,32,2524.41,2508.42,-0.689091,-0.724674,-2.33103,12,27.1029,47.0572,-42.7782,17,807.642,-52.235,-96.8649,1,0.5
23,32,2523.04,2506.97,-0.689091,-0.724674,-2.33103,12,25.3222,42.9461,-46.4382,17,809.004,-54.0846,-95.0207,1,0.5
24,32,2521.66,2505.52,-0.689091,-0.724674,-2.33103,12,23.5767,49.5199,-40.0825,17,810.369,-61.0642,-100.827,1,0.5
25,32,2520.28,2504.07,-0.689091,-0.724674,-2.33103,12,21.8748,48.4525,-41.5607,17,811.737,-55.652,-94.5234,1,0.5
26,32,2518.9,2502.62,-0.689091,-0.724674,-2.33103,12,20.2275,50.99,-38.3766,17,813.108,-62.111,-98.2168,1,0.5
27,32,2519.42,2500.69,0.260684,-0.965424,-1.30707,12,20.4918,47.7244,-42.1649,17,812.58,-60.0051,-98.8183,1,0.5
28,32,2519.94,2498.76,0.260684,-0.965424,-1.30707,12,20.9446,52.0785,-37.4948,17,812.057,-57.4961,-97.4477,1,0.5
29,32,2520.46,2496.83,0.260684,-0.965424,-1.30707,12,21.574,49.7898,-39.2749,17,811.538,-55.7807,-97.3523,1,0.5
30,32,2520.99,2494.9,0.260684,-0.965424,-1.30707,12,22.3651,48.5038,-41.1839,17,811.024,-57.9775,-96.1405,1,0.5
31,32,2521.51,2492.97,0.260684,-0.965424,-1.30707,12,23.3015,49.4644,-39.998,17,810.515,-56.1501,-97.0275,1,0.5
32,32,2523.37,2493.7,0.931085,0.364802,0.37342,12,24.9396,44.3235,-45.9872,17,808.648,-53.8678,-96.9644,1,0.5
33,32,2525.23,2494.43,0.931085,0.364802,0.37342,12,26.6272,49.1461,-40.806,17,806.781,-55.0333,-98.4023,1,0.5
34,32,2527.09,2495.16,0.931085,0.364802,0.37342,12,28.3554,46.6974,-42.7462,17,804.915,-54.7448,-98.3242,1,0.5
35,32,2528.96,2495.89,0.931085,0.364802,0.37342,12,30.1173,40.2823,-49.2693,17,803.05,-55.6329,-99.2211,1,0.5
36,32,2530.82,2496.62,0.931085,0.364802,0.37342,12,31.9073,43.7416,-45.3622,17,801.185,-51.4755,-98.1412,1,0.5
37,32,2532.36,2495.34,0.771389,-0.636364,-0.689776,12,33.5607,43.7482,-46.5127,17,799.647,-50.707,-97.8802,1,0.5
38,32,2533.9,2494.07,0.771389,-0.636364,-0.689776,12,35.25,42.3145,-47.4234,17,798.111,-46.9981,-95.8044,1,0.5
39,32,2535.45,2492.8,0.771389,-0.636364,-0.689776,12,36.9704,42.78,-47.3604,17,796.578,-46.8718,-97.1168,1,0.5
40,32,2536.99,2491.53,0.771389,-0.636364,-0.689776,12,38.7176,40.4232,-49.0616,17,795.046,-48.7089,-99.1406,1,0.5
41,32,2538.53,2490.25,0.771389,-0.636364,-0.689776,12,40.4882,40.0271,-49.4572,17,793.516,-49.9231,-99.2956,1,0.5
42,32,2539.15,2492.16,0.307583,0.951521,1.25814,12,40.7264,40.8756,-48.8209,17,792.882,-46.9689,-96.9925,1,0.5
43,32,2539.76,2494.06,0.307583,0.951521,1.25814,12,41.0608,38.4078,-51.3934,17,792.253,-47.7018,-98.7976,1,0.5
44,32,2540.38,2495.96,0.307583,0.951521,1.25814,12,41.4889,38.9518,-50.3206,17,791.628,-44.8804,-95.8929,1,0.5
45,32,2540.99,2497.86,0.307583,0.951521,1.25814,12,42.0081,38.4496,-51.5011,17,791.008,-48.7584,-96.6333,1,0.5
46,32,2541.61,2499.77,0.307583,0.951521,1.25814,12,42.6148,38.3455,-51.5939,17,790.392,-45.9064,-96.9661,1,0.5
47,32,2543.08,2498.41,0.735541,-0.67748,-0.744332,12,44.0829,37.0632,-52.787,17,788.921,-44.8344,-96.4421,1,0.5
48,32,2544.55,2497.06,0.735541,-0.67748,-0.744332,12,45.5914,39.8736,-49.7471,17,787.452,-46.2187,-97.1168,1,0.5
49,32,2546.02,2495.7,0.735541,-0.67748,-0.744332,12,47.1366,37.8076,-51.8082,17,785.986,-45.2051,-96.6535,1,0.5
50,32,2547.49,2494.35,0.735541,-0.67748,-0.744332,12,48.7148,39.8081,-50.8439,17,784.522,-43.1719,-96.2476,1,0.5
51,32,2548.96,2492.99,0.735541,-0.67748,-0.744332,12,50.3231,37.9017,-51.8172,17,783.06,-42.0806,-97.0499,1,0.5
52,32,2550.75,2493.88,0.89525,0.445565,0.461805,12,52.006,37.9846,-51.3678,17,781.263,-39.0804,-95.3667,1,0.5
53,32,2552.54,2494.78,0.89525,0.445565,0.461805,12,53.7107,31.9552,-56.4928,17,779.467,-44.5059,-100.22,1,0.5
54,32,2554.33,2495.67,0.89525,0.445565,0.461805,12,55.4351,34.7258,-54.5669,17,777.672,-40.6918,-97.1424,1,0.5
55,32,2556.13,2496.56,0.89525,0.445565,0.461805,12,57.1775,34.9864,-54.7866,17,775.879,-35.6918,-94.9438,1,0.5
56,32,2557.92,2497.45,0.89525,0.445565,0.461805,12,58.9362,32.732,-56.9095,17,774.086,-40.5692,-96.3089,1,0.5
57,32,2557.37,2495.52,-0.270435,-0.962738,-1.84464,12,58.4784,34.1938,-54.317,17,774.633,-37.1644,-94.605,1,0.5
