Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,34,2503.17,2508.42,1.05642,2.80784,1.21094,12,10.3046,62.362,-27.8663,13,823.587,-68.0561,-96.407,2,3
2,34,2503.86,2502.46,0.345636,-2.98002,-1.45533,12,5.96829,69.4878,-20.0778,17,828.147,-79.3091,-98.3661,2,3
3,34,2504.55,2496.5,0.345636,-2.98002,-1.45533,12,6.08731,70.2804,-18.5303,17,827.452,-76.1207,-97.689,2,3
4,34,2505.24,2490.54,0.345636,-2.98002,-1.45533,12,10.5114,60.8329,-29.326,11,824.567,-65.9924,-93.9729,2,3
5,34,2505.93,2484.58,0.345636,-2.98002,-1.45533,12,15.9977,56.4959,-33.242,11,818.613,-61.4311,-97.4036,2,3
6,34,2506.63,2478.62,0.345636,-2.98002,-1.45533,12,21.7568,50.1303,-39.7118,11,812.659,-56.5189,-97.5746,2,3
7,34,2507.36,2484.58,0.369507,2.97716,1.44731,12,16.6725,53.2749,-36.9618,11,818.62,-61.5678,-100.13,2,3
8,34,2508.1,2490.53,0.369507,2.97716,1.44731,12,12.4332,57.9805,-31.2074,17,823.94,-68.6783,-98.2321,2,3
9,34,2508.84,2496.49,0.369507,2.97716,1.44731,12,10.1586,61.6561,-28.4287,17,823.161,-71.2817,-96.7649,2,3
10,34,2509.58,2502.44,0.369507,2.97716,1.44731,12,11.127,62.3326,-27.9337,17,822.426,-66.1148,-96.2911,2,3
11,34,2510.32,2508.39,0.369507,2.97716,1.44731,12,14.7113,53.778,-35.322,17,821.733,-64.0377,-98.0308,2,3
12,34,2507.38,2513.63,-1.46992,2.61521,2.08285,12,16.8564,54.6641,-35.4111,13,818.418,-59.7743,-98.7638,2,3
13,34,2504.44,2518.86,-1.46992,2.61521,2.08285,12,20.5877,52.3233,-37.5151,13,813.162,-59.3353,-97.3259,2,3
14,34,2501.5,2524.09,-1.46992,2.61521,2.08285,12,25.2105,48.05,-41.4653,13,807.918,-53.5422,-95.9,2,3
15,34,2498.56,2529.32,-1.46992,2.61521,2.08285,12,30.3197,46.1444,-43.0434,13,802.684,-49.8683,-98.5102,2,3
16,34,2495.62,2534.55,-1.46992,2.61521,2.08285,12,35.7072,41.8073,-48.1571,13,797.46,-47.7304,-96.2921,2,3
17,34,2500.48,2538.07,2.42926,1.76031,0.627066,12,39.0957,40.4929,-48.8691,13,793.934,-47.205,-97.4492,2,3
18,34,2505.34,2541.59,2.42926,1.76031,0.627066,12,43.0574,40.4258,-49.142,13,790.437,-45.8547,-98.0231,2,3
19,34,2510.2,2545.11,2.42926,1.76031,0.627066,12,47.449,34.8315,-54.0165,13,786.971,-44.1922,-96.1684,2,3
20,34,2515.06,2548.63,2.42926,1.76031,0.627066,12,52.162,35.8304,-53.1545,13,783.535,-43.431,-97.3719,2,3
21,34,2519.91,2552.15,2.42926,1.76031,0.627066,12,57.1169,35.9307,-53.8175,13,780.13,-42.9181,-96.7609,2,3
22,34,2516.54,2557.11,-1.6868,2.48087,2.16792,12,60.7014,30.351,-59.313,13,775.087,-38.9907,-96.4922,2,3
23,34,2513.17,2562.07,-1.6868,2.48087,2.16792,12,64.645,34.757,-54.4258,13,770.057,-41.2965,-97.2796,2,3
24,34,2509.79,2567.04,-1.6868,2.48087,2.16792,12,68.8861,30.859,-57.9024,13,765.041,-35.8172,-95.1391,2,3
25,34,2506.42,2572,-1.6868,2.48087,2.16792,12,73.3732,29.6673,-60.1438,13,760.039,-34.5,-96.896,2,3
26,34,2503.05,2576.96,-1.6868,2.48087,2.16792,12,78.0637,30.9162,-58.7032,13,755.052,-36.4787,-97.0612,2,3
27,34,2501.43,2571.18,-0.810013,-2.88858,-1.84419,12,72.2224,33.1754,-56.724,13,760.822,-38.2234,-95.9932,2,3
28,34,2499.81,2565.4,-0.810013,-2.88858,-1.84419,12,66.4094,30.8752,-58.5532,13,766.596,-35.4179,-94.8075,2,3
29,34,2498.19,2559.63,-0.810013,-2.88858,-1.84419,12,60.6328,32.7281,-56.9237,13,772.373,-42.7117,-97.1875,2,3
30,34,2496.57,2553.85,-0.810013,-2.88858,-1.84419,12,54.9042,36.0655,-53.773,13,778.154,-44.2017,-97.3817,2,3
31,34,2494.95,2548.07,-0.810013,-2.88858,-1.84419,12,49.2402,38.993,-50.7258,13,783.937,-46.0006,-98.4893,2,3
32,34,2500.72,2549.69,2.88949,0.806745,0.272266,12,50.7159,34.009,-55.3477,13,782.315,-45.5117,-97.2078,2,3
33,34,2506.5,2551.3,2.88949,0.806745,0.272266,12,52.8356,32.0243,-56.8005,13,780.736,-43.5387,-97.9983,2,3
34,34,2512.28,2552.91,2.88949,0.806745,0.272266,12,55.5257,36.0723,-53.6291,13,779.2,-42.8272,-99.3946,2,3
35,34,2518.06,2554.53,2.88949,0.806745,0.272266,12,58.7078,32.1277,-57.6946,13,777.707,-40.3452,-96.573,2,3
36,34,2523.84,2556.14,2.88949,0.806745,0.272266,12,62.3065,33.4483,-56.2148,13,776.257,-37.7811,-96.2802,2,3
37,34,2529.74,2557.22,2.9513,0.538379,0.180437,12,65.8362,28.0255,-61.5441,13,775.392,-37.3811,-94.8308,2,3
38,34,2535.65,2558.29,2.9513,0.538379,0.180437,12,69.7044,31.0193,-58.9555,13,774.573,-33.8035,-94.5139,2,3
39,34,2541.55,2559.37,2.9513,0.538379,0.180437,12,73.8581,28.546,-59.7273,13,773.8,-35.9769,-96.4839,2,3
40,34,2547.45,2560.45,2.9513,0.538379,0.180437,12,78.2516,27.2797,-61.3765,13,773.072,-34.995,-94.2009,2,3
41,34,2553.35,2561.52,2.9513,0.538379,0.180437,12,82.847,27.6275,-61.8212,13,772.391,-34.2664,-96.0314,2,3
42,34,2557.47,2557.16,2.05808,-2.18273,-0.814784,12,82.4693,27.4687,-62.1654,17,776.711,-35.6082,-96.5399,2,3
43,34,2561.59,2552.79,2.05808,-2.18273,-0.814784,12,82.5272,27.1347,-62.2805,17,772.29,-31.4243,-95.4247,2,3
44,34,2565.7,2548.43,2.05808,-2.18273,-0.814784,12,83.0199,27.3581,-62.0153,17,767.89,-35.0693,-96.9876,2,3
45,34,2569.82,2544.06,2.05808,-2.18273,-0.814784,12,83.9397,29.3836,-59.7267,17,763.513,-32.9402,-95.0909,2,3
46,34,2573.93,2539.7,2.05808,-2.18273,-0.814784,12,85.2727,29.2648,-60.0114,17,759.157,-33.7442,-96.8511,2,3
47,34,2572.53,2533.86,-0.700599,-2.91705,-1.80651,12,81.3792,27.4272,-61.689,17,760.266,-34.8637,-95.1379,2,3
48,34,2571.13,2528.03,-0.700599,-2.91705,-1.80651,12,77.7542,31.0763,-58.7861,17,761.421,-38.2439,-98.2172,2,3
49,34,2569.73,2522.19,-0.700599,-2.91705,-1.80651,12,74.437,28.6025,-61.0731,17,762.622,-40.8799,-97.9354,2,3
50,34,2568.33,2516.36,-0.700599,-2.91705,-1.80651,12,71.4703,29.3458,-60.0024,17,763.868,-36.6416,-96.8304,2,3
51,34,2566.93,2510.53,-0.700599,-2.91705,-1.80651,12,68.8996,30.564,-59.4482,17,765.158,-39.5696,-95.7382,2,3
52,34,2569.01,2516.15,1.03968,2.81408,1.21689,12,72.0791,28.636,-61.3469,17,763.185,-38.3602,-97.7607,2,3
53,34,2571.09,2521.78,1.03968,2.81408,1.21689,12,75.6018,28.7781,-59.2813,17,761.254,-39.8938,-97.0615,2,3
54,34,2573.17,2527.41,1.03968,2.81408,1.21689,12,79.4222,27.8886,-60.4127,17,759.365,-34.9137,-96.4063,2,3
55,34,2575.25,2533.04,1.03968,2.81408,1.21689,12,83.4992,29.8336,-60.4467,17,757.519,-37.7783,-97.0454,2,3
56,34,2577.33,2538.67,1.03968,2.81408,1.21689,12,87.7973,28.6838,-61.884,17,755.716,-32.3409,-95.3812,2,3
57,34,2572.69,2542.48,-2.31604,1.90682,2.4528,12,85.5646,27.0591,-62.3477,17,760.551,-31.6766,-94.4591,2,3
58,34,2568.06,2546.29,-2.31604,1.90682,2.4528,12,83.7033,28.6606,-61.0498,17,765.401,-33.3719,-97.0903,2,3
59,34,2563.43,2550.11,-2.31604,1.90682,2.4528,12,82.2385,26.6734,-63.009,17,770.268,-34.3381,-95.8284,2,3
60,34,2558.8,2553.92,-2.31604,1.90682,2.4528,12,81.1918,29.0692,-60.3238,17,775.151,-33.9195,-96.3286,2,3
61,34,2554.17,2557.74,-2.31604,1.90682,2.4528,12,80.5794,30.1069,-59.4602,13,776.227,-36.0371,-95.5116,2,3
62,34,2549.2,2561.11,-2.48146,1.68593,2.54482,12,79.8597,28.675,-61.0034,13,772.526,-34.6667,-95.9539,2,3
63,34,2544.24,2564.48,-2.48146,1.68593,2.54482,12,79.5871,30.3379,-59.3829,13,768.853,-34.4715,-95.1217,2,3
64,34,2539.28,2567.85,-2.48146,1.68593,2.54482,12,79.7662,29.2637,-60.7831,13,765.21,-35.6852,-95.9283,2,3
65,34,2534.31,2571.22,-2.48146,1.68593,2.54482,12,80.3939,26.7375,-62.5599,13,761.596,-34.4687,-96.1132,2,3
66,34,2529.35,2574.59,-2.48146,1.68593,2.54482,12,81.46,25.2682,-63.9551,13,758.013,-38.1727,-96.328,2,3
67,34,2529.86,2580.57,0.252746,2.98933,1.48645,12,87.2142,24.666,-64.0329,13,752.06,-34.1964,-96.8622,2,3
68,34,2530.36,2586.55,0.252746,2.98933,1.48645,12,92.9996,24.5947,-64.2565,13,746.107,-33.0401,-95.5488,2,3
69,34,2530.87,2592.53,0.252746,2.98933,1.48645,12,98.8105,25.5196,-64.2345,13,740.156,-31.2433,-92.2984,2,3
70,34,2531.37,2598.51,0.252746,2.98933,1.48645,12,104.643,21.9827,-67.7138,13,734.205,-31.9584,-97.4621,2,3
71,34,2531.88,2604.49,0.252746,2.98933,1.48645,12,110.493,25.6567,-64.274,13,728.254,-30.6547,-96.4449,2,3
72,34,2532.5,2598.52,0.311018,-2.98383,-1.46694,12,105.007,23.5436,-65.4776,13,734.244,-32.0164,-97.137,2,3
73,34,2533.12,2592.55,0.311018,-2.98383,-1.46694,12,99.5813,24.8123,-64.4074,13,740.234,-34.2121,-95.9977,2,3
74,34,2533.74,2586.59,0.311018,-2.98383,-1.46694,12,94.2247,28.7211,-61.3109,13,746.224,-28.7496,-95.4939,2,3
75,34,2534.37,2580.62,0.311018,-2.98383,-1.46694,12,88.9504,26.6873,-61.99,13,752.214,-34.5709,-97.8848,2,3
76,34,2534.99,2574.65,0.311018,-2.98383,-1.46694,12,83.7737,27.0094,-62.462,13,758.205,-36.5438,-97.1876,2,3
77,34,2537.69,2580.01,1.35202,2.67806,1.10328,12,89.7722,27.4738,-61.9988,13,752.989,-32.4062,-95.9342,2,3
78,34,2540.4,2585.36,1.35202,2.67806,1.10328,12,95.7708,27.3075,-62.1717,13,747.785,-27.245,-93.3061,2,3
79,34,2543.1,2590.72,1.35202,2.67806,1.10328,12,101.77,25.9885,-63.9617,13,742.592,-30.7057,-94.4686,2,3
80,34,2545.8,2596.07,1.35202,2.67806,1.10328,12,107.769,24.6654,-63.9189,13,737.413,-27.739,-95.7899,2,3
81,34,2548.51,2601.43,1.35202,2.67806,1.10328,12,113.768,22.7885,-67.1024,13,732.245,-27.1558,-94.0279,2,3
82,34,2550.78,2606.98,1.1353,2.77689,1.18269,12,119.757,23.014,-65.5114,13,726.862,-30.1949,-95.5593,2,3
83,34,2553.05,2612.54,1.1353,2.77689,1.18269,12,125.747,20.5911,-68.5734,13,721.489,-25.7154,-95.9437,2,3
84,34,2555.32,2618.09,1.1353,2.77689,1.18269,12,131.738,21.9667,-67.0769,13,716.126,-25.6654,-96.6489,2,3
85,34,2557.59,2623.65,1.1353,2.77689,1.18269,12,137.729,21.6899,-68.885,13,710.773,-21.7896,-93.7551,2,3
86,34,2559.86,2629.2,1.1353,2.77689,1.18269,12,143.722,19.111,-70.599,13,705.431,-26.4893,-96.677,2,3
87,34,2565.09,2626.25,2.61331,-1.47331,-0.513355,12,143.391,16.4757,-71.8103,13,708.835,-27.3193,-95.4596,2,3
88,34,2570.31,2623.31,2.61331,-1.47331,-0.513355,12,143.31,20.4782,-68.7296,13,712.273,-26.9307,-95.4106,2,3
89,34,2575.54,2620.36,2.61331,-1.47331,-0.513355,12,143.481,17.7399,-71.3474,13,715.745,-25.5843,-95.3192,2,3
90,34,2580.77,2617.41,2.61331,-1.47331,-0.513355,12,143.901,19.3273,-69.9122,13,719.25,-27.0734,-97.2207,2,3
91,34,2585.99,2614.47,2.61331,-1.47331,-0.513355,12,144.57,19.7486,-69.9158,13,722.788,-28.1261,-97.014,2,3
92,34,2591.41,2611.89,2.70913,-1.28864,-0.44399,12,145.89,21.2614,-68.2511,13,726.017,-27.4209,-97.3267,2,3
93,34,2596.83,2609.31,2.70913,-1.28864,-0.44399,12,147.443,18.1205,-69.6841,13,729.28,-19.9199,-92.5627,2,3
94,34,2602.25,2606.73,2.70913,-1.28864,-0.44399,12,149.222,18.5972,-70.1936,13,732.578,-27.94,-97.2993,2,3
95,34,2607.67,2604.16,2.70913,-1.28864,-0.44399,12,151.217,17.4311,-71.2382,17,731.926,-27.4377,-95.5671,2,3
