Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,33,2499.75,2497.01,-0.084819,-0.996396,-1.65572,12,2.12431,87.818,-1.71954,11,831.011,-93.3707,-95.9484,3,5
2,33,2500.86,2495.35,0.556755,-0.830676,-0.980322,12,4.09665,76.182,-13.649,11,829.352,-81.465,-96.5056,3,5
3,33,2501.97,2493.69,0.556755,-0.830676,-0.980322,12,6.08707,68.7566,-21.2569,11,827.693,-74.5101,-94.6167,3,5
4,33,2503.09,2492.03,0.556755,-0.830676,-0.980322,12,8.08222,64.4879,-24.7541,11,826.037,-72.9338,-98.6413,3,5
5,33,2504.2,2490.37,0.556755,-0.830676,-0.980322,12,10.0793,61.071,-28.4957,11,824.382,-70.1398,-98.7602,3,5
6,33,2505.31,2488.7,0.556755,-0.830676,-0.980322,12,12.0773,58.4989,-30.8106,11,822.728,-66.2432,-98.0947,3,5
7,33,2507.28,2488.33,0.982143,-0.188136,-0.189264,12,13.506,57.2087,-32.2816,11,822.369,-64.4986,-97.1729,3,5
8,33,2509.24,2487.95,0.982143,-0.188136,-0.189264,12,15.0652,54.3962,-34.8036,11,822.015,-68.1176,-100.004,3,5
9,33,2511.21,2487.58,0.982143,-0.188136,-0.189264,12,16.7186,53.7155,-35.8903,17,820.874,-60.4553,-96.4946,3,5
10,33,2513.17,2487.2,0.982143,-0.188136,-0.189264,12,18.4407,52.7551,-36.1031,17,818.915,-63.3415,-98.9607,3,5
11,33,2515.13,2486.82,0.982143,-0.188136,-0.189264,12,20.2141,51.6471,-37.7164,17,816.956,-62.0055,-100.401,3,5
12,33,2513.15,2487.09,-0.990821,0.135179,3.006,12,18.4954,49.9619,-38.933,17,818.934,-62.2468,-100.615,3,5
13,33,2511.17,2487.36,-0.990821,0.135179,3.006,12,16.8389,51.7643,-37.5312,17,820.911,-61.6367,-96.8297,3,5
14,33,2509.19,2487.63,-0.990821,0.135179,3.006,12,15.265,54.1514,-34.9025,11,821.697,-59.4563,-96.2746,3,5
15,33,2507.21,2487.9,-0.990821,0.135179,3.006,12,13.8018,58.4238,-31.5203,11,821.945,-62.3379,-97.7536,3,5
16,33,2505.23,2488.17,-0.990821,0.135179,3.006,12,12.4884,58.0429,-30.7656,11,822.198,-68.3732,-99.146,3,5
17,33,2504.58,2490.07,-0.324884,0.945754,1.90169,12,10.5316,61.4849,-27.7901,11,824.085,-72.3102,-100.301,3,5
18,33,2503.93,2491.96,-0.324884,0.945754,1.90169,12,8.59477,65.0342,-25.1673,11,825.972,-68.4223,-94.7196,3,5
19,33,2503.28,2493.85,-0.324884,0.945754,1.90169,12,6.6952,68.8819,-20.5108,11,827.86,-76.7923,-98.1524,3,5
20,33,2502.63,2495.74,-0.324884,0.945754,1.90169,12,4.8766,71.3771,-18.1073,17,829.379,-79.0306,-96.5649,3,5
21,33,2501.98,2497.63,-0.324884,0.945754,1.90169,12,3.2767,81.7279,-7.83272,17,830.024,-87.2803,-97.0975,3,5
22,33,2503.66,2496.55,0.841237,-0.540667,-0.571229,12,5.26444,71.38,-17.7589,17,828.344,-82.6576,-98.9056,3,5
23,33,2505.34,2495.47,0.841237,-0.540667,-0.571229,12,7.25892,66.2787,-22.9793,17,826.665,-78.9993,-99.3209,3,5
24,33,2507.02,2494.39,0.841237,-0.540667,-0.571229,12,9.25578,62.5074,-27.2067,17,824.988,-68.4202,-95.1443,3,5
25,33,2508.71,2493.31,0.841237,-0.540667,-0.571229,12,11.2538,60.5596,-29.3215,17,823.312,-67.5633,-97.7441,3,5
26,33,2510.39,2492.23,0.841237,-0.540667,-0.571229,12,13.2523,54.6975,-34.7295,17,821.638,-66.6648,-97.5622,3,5
27,33,2512.23,2491.44,0.91871,-0.394932,-0.405993,12,15.2375,54.7022,-35.1597,17,819.808,-66.4238,-99.1422,3,5
28,33,2514.06,2490.65,0.91871,-0.394932,-0.405993,12,17.2262,53.0727,-36.9764,17,817.978,-62.8691,-97.9462,3,5
29,33,2515.9,2489.86,0.91871,-0.394932,-0.405993,12,19.2171,54.1203,-35.7405,17,816.149,-57.8092,-96.1892,3,5
30,33,2517.74,2489.07,0.91871,-0.394932,-0.405993,12,21.2098,49.1593,-40.1153,17,814.321,-58.3131,-99.2204,3,5
31,33,2519.58,2488.28,0.91871,-0.394932,-0.405993,12,23.2038,46.147,-43.0863,17,812.494,-59.3403,-99.8252,3,5
32,33,2520.71,2489.92,0.567837,0.823141,0.966921,12,23.5339,47.6545,-42.3258,17,811.338,-56.7181,-99.5684,3,5
33,33,2521.85,2491.57,0.567837,0.823141,0.966921,12,24.0265,47.1688,-43.4179,17,810.186,-53.5432,-96.8234,3,5
34,33,2522.98,2493.21,0.567837,0.823141,0.966921,12,24.6718,49.1998,-41.1708,17,809.037,-52.9543,-95.6034,3,5
35,33,2524.12,2494.86,0.567837,0.823141,0.966921,12,25.4583,48.7526,-40.9887,17,807.891,-58.6647,-100.193,3,5
36,33,2525.26,2496.51,0.567837,0.823141,0.966921,12,26.3734,47.7139,-41.9035,17,806.749,-53.5066,-95.9338,3,5
