Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,25,2497.16,2500.98,-0.945197,0.326501,2.80899,12,2.6996,81.6499,-8.78525,13,831.023,-91.2169,-99.3614,1,1
2,25,2496.86,2502.96,-0.15455,0.987985,1.72597,12,4.4995,75.7765,-13.8224,13,829.047,-83.0054,-95.4845,1,1
3,25,2496.55,2504.93,-0.15455,0.987985,1.72597,12,6.41896,70.5568,-19.2798,13,827.072,-75.5469,-96.4278,1,1
4,25,2496.24,2506.91,-0.15455,0.987985,1.72597,12,8.3762,65.3548,-24.0879,13,825.097,-75.6573,-99.2704,1,1
5,25,2495.93,2508.88,-0.15455,0.987985,1.72597,12,10.3498,61.1606,-28.8764,13,823.122,-72.0623,-99.4535,1,1
6,25,2495.62,2510.86,-0.15455,0.987985,1.72597,12,12.3319,57.6691,-31.8613,13,821.148,-66.327,-98.6795,1,1
7,25,2497.25,2512.02,0.814988,0.579478,0.618088,12,13.1356,56.9639,-32.0261,13,819.984,-66.0222,-97.8025,1,1
8,25,2498.88,2513.18,0.814988,0.579478,0.618088,12,14.1778,55.055,-34.9372,13,818.823,-64.4834,-96.9812,1,1
9,25,2500.51,2514.34,0.814988,0.579478,0.618088,12,15.4103,53.2041,-36.1481,13,817.665,-65.896,-98.7494,1,1
10,25,2502.14,2515.5,0.814988,0.579478,0.618088,12,16.7912,50.7192,-38.3935,13,816.511,-62.6898,-96.6335,1,1
11,25,2503.77,2516.65,0.814988,0.579478,0.618088,12,18.2869,49.765,-39.7894,13,815.36,-60.7543,-97.4722,1,1
12,25,2505.31,2515.38,0.76941,-0.638756,-0.69288,12,17.5493,52.6292,-36.8202,13,816.648,-61.7332,-97.6647,1,1
13,25,2506.85,2514.1,0.76941,-0.638756,-0.69288,12,17.0161,54.399,-35.1175,13,817.939,-61.8002,-97.803,1,1
14,25,2508.39,2512.82,0.76941,-0.638756,-0.69288,12,16.7069,54.8834,-34.7835,13,819.232,-60.6281,-98.8149,1,1
15,25,2509.92,2511.54,0.76941,-0.638756,-0.69288,12,16.634,54.1024,-35.9825,13,820.529,-65.7259,-99.5691,1,1
16,25,2511.46,2510.27,0.76941,-0.638756,-0.69288,12,16.8006,54.5901,-35.2428,17,820.614,-57.5608,-96.608,1,1
17,25,2511.39,2512.27,-0.0372263,0.999307,1.60803,12,18.1504,53.6319,-35.7502,13,819.828,-59.7763,-96.2134,1,1
18,25,2511.31,2514.26,-0.0372263,0.999307,1.60803,12,19.6117,52.8967,-36.8336,13,817.829,-61.3266,-98.9679,1,1
19,25,2511.24,2516.26,-0.0372263,0.999307,1.60803,12,21.1612,48.1741,-40.8957,13,815.829,-56.7537,-96.9817,1,1
20,25,2511.17,2518.26,-0.0372263,0.999307,1.60803,12,22.781,50.0273,-39.4446,13,813.83,-59.2128,-99.0541,1,1
21,25,2511.09,2520.26,-0.0372263,0.999307,1.60803,12,24.4572,47.5372,-42.3779,13,811.83,-55.9057,-96.351,1,1
22,25,2511.98,2522.05,0.447079,0.894494,1.1073,12,26.4546,46.8072,-42.5268,13,810.055,-57.1701,-98.9233,1,1
23,25,2512.88,2523.84,0.447079,0.894494,1.1073,12,28.4523,45.9287,-44.0512,13,808.282,-56.038,-98.7732,1,1
24,25,2513.77,2525.63,0.447079,0.894494,1.1073,12,30.4503,43.3969,-46.7466,13,806.509,-52.2249,-98.1578,1,1
25,25,2514.67,2527.42,0.447079,0.894494,1.1073,12,32.4486,40.8403,-49.0163,13,804.737,-49.9878,-95.9921,1,1
26,25,2515.56,2529.2,0.447079,0.894494,1.1073,12,34.447,43.4568,-45.9758,13,802.966,-49.5987,-96.539,1,1
27,25,2514.89,2531.09,-0.334786,0.942294,1.91217,12,35.8087,42.2705,-47.3871,13,801.068,-46.9093,-95.5788,1,1
28,25,2514.22,2532.97,-0.334786,0.942294,1.91217,12,37.2281,40.3196,-49.1268,13,799.171,-48.5149,-97.3639,1,1
29,25,2513.55,2534.86,-0.334786,0.942294,1.91217,12,38.6989,41.8837,-48.2413,13,797.274,-50.4943,-98.3309,1,1
30,25,2512.88,2536.74,-0.334786,0.942294,1.91217,12,40.2153,37.9364,-50.7746,13,795.378,-45.1726,-95.3814,1,1
31,25,2512.21,2538.63,-0.334786,0.942294,1.91217,12,41.7725,41.8322,-47.726,13,793.483,-46.2749,-96.3942,1,1
32,25,2513.84,2537.47,0.813977,-0.580897,-0.619831,12,41.2296,40.8104,-48.969,13,794.673,-48.5705,-96.0155,1,1
33,25,2515.47,2536.3,0.813977,-0.580897,-0.619831,12,40.7778,36.7005,-53.2013,13,795.866,-50.1518,-98.4867,1,1
34,25,2517.1,2535.14,0.813977,-0.580897,-0.619831,12,40.4199,37.9169,-51.4292,13,797.063,-44.6386,-95.8242,1,1
35,25,2518.73,2533.98,0.813977,-0.580897,-0.619831,12,40.1586,41.7779,-47.7427,13,798.263,-46.0995,-97.3735,1,1
36,25,2520.35,2532.82,0.813977,-0.580897,-0.619831,12,39.9957,39.8397,-50.0545,13,799.467,-48.7382,-99.9252,1,1
37,25,2520.79,2534.77,0.218011,0.975946,1.35102,12,41.8844,37.9378,-51.1,13,797.527,-45.2571,-95.357,1,1
38,25,2521.23,2536.72,0.218011,0.975946,1.35102,12,43.7829,39.4835,-50.086,13,795.588,-43.2406,-94.4484,1,1
39,25,2521.66,2538.67,0.218011,0.975946,1.35102,12,45.6901,38.1765,-51.2042,13,793.649,-45.3944,-98.6619,1,1
40,25,2522.1,2540.63,0.218011,0.975946,1.35102,12,47.6049,37.5539,-51.5071,13,791.711,-44.4008,-98.051,1,1
41,25,2522.53,2542.58,0.218011,0.975946,1.35102,12,49.5264,38.5736,-50.895,13,789.773,-46.5225,-99.1903,1,1
42,25,2524.21,2543.67,0.838191,0.545376,0.576838,12,51.2917,37.142,-53.5856,13,788.734,-41.9192,-96.6387,1,1
43,25,2525.89,2544.76,0.838191,0.545376,0.576838,12,53.0735,34.8746,-54.4493,13,787.699,-40.6723,-94.6876,1,1
44,25,2527.56,2545.85,0.838191,0.545376,0.576838,12,54.8705,33.6374,-56.3918,13,786.668,-39.574,-96.4555,1,1
45,25,2529.24,2546.94,0.838191,0.545376,0.576838,12,56.681,35.504,-53.6993,13,785.641,-42.0689,-97.4668,1,1
46,25,2530.92,2548.03,0.838191,0.545376,0.576838,12,58.5039,32.9614,-56.985,13,784.618,-39.3954,-95.0433,1,1
47,25,2532.7,2548.94,0.891113,0.453782,0.471005,12,60.245,35.6585,-54.7885,13,783.785,-37.4365,-95.5084,1,1
48,25,2534.48,2549.85,0.891113,0.453782,0.471005,12,62.0018,33.429,-56.1504,13,782.957,-37.3055,-94.4472,1,1
49,25,2536.26,2550.75,0.891113,0.453782,0.471005,12,63.7729,33.1902,-55.6073,13,782.134,-41.9275,-99.2387,1,1
50,25,2538.04,2551.66,0.891113,0.453782,0.471005,12,65.5572,32.7562,-56.449,13,781.314,-39.7205,-96.6433,1,1
51,25,2539.83,2552.57,0.891113,0.453782,0.471005,12,67.3536,31.084,-58.187,13,780.499,-37.1821,-95.6234,1,1
52,25,2541.44,2553.75,0.807408,0.589993,0.631051,12,69.2732,32.211,-57.8328,13,779.407,-40.9851,-97.5784,1,1
53,25,2543.06,2554.93,0.807408,0.589993,0.631051,12,71.1973,29.2706,-59.8993,13,778.318,-37.1672,-97.5073,1,1
54,25,2544.67,2556.11,0.807408,0.589993,0.631051,12,73.1255,31.0737,-58.3456,13,777.233,-41.3311,-99.6056,1,1
55,25,2546.29,2557.29,0.807408,0.589993,0.631051,12,75.0574,30.9799,-59.1991,13,776.152,-37.807,-97.8762,1,1
56,25,2547.9,2558.47,0.807408,0.589993,0.631051,12,76.9928,30.9997,-58.7004,13,775.075,-35.9812,-95.1967,1,1
57,25,2549.54,2557.33,0.821248,-0.570571,-0.607201,12,77.1803,30.636,-59.0015,13,776.319,-34.8745,-96.5646,1,1
