Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,31,2503.47,2491.7,1.15783,-2.76757,-1.17456,12,8.56397,64.4418,-25.1,11,825.709,-74.9253,-99.6968,1,2
2,31,2509.29,2490.23,2.90912,-0.732835,-0.246775,12,13.5205,55.6745,-34.3228,17,822.755,-66.7381,-98.7087,1,2
3,31,2515.11,2488.77,2.90912,-0.732835,-0.246775,12,19.0858,52.4033,-36.6723,17,816.954,-62.6833,-99.0058,1,2
4,31,2520.93,2487.3,2.90912,-0.732835,-0.246775,12,24.8542,46.9282,-42.6652,17,811.156,-56.5183,-100.775,1,2
5,31,2526.75,2485.83,2.90912,-0.732835,-0.246775,12,30.7114,43.4098,-46.4185,17,805.361,-51.8534,-97.9911,1,2
6,31,2532.56,2484.37,2.90912,-0.732835,-0.246775,12,36.6149,42.8879,-47.3196,17,799.569,-52.2956,-95.9226,1,2
7,31,2533.22,2490.33,0.327541,2.98207,1.4614,12,35.3002,39.6375,-50.2687,17,798.827,-48.239,-93.8891,1,2
8,31,2533.87,2496.3,0.327541,2.98207,1.4614,12,34.9794,44.4171,-45.501,17,798.13,-51.6341,-98.8589,1,2
9,31,2534.53,2502.26,0.327541,2.98207,1.4614,12,35.6793,44.278,-45.2983,17,797.477,-46.3921,-95.8248,1,2
10,31,2535.18,2508.23,0.327541,2.98207,1.4614,12,37.3425,41.0746,-48.8152,17,796.868,-49.8,-95.583,1,2
11,31,2535.84,2514.19,0.327541,2.98207,1.4614,12,39.8486,39.9529,-49.1948,17,796.305,-49.6256,-98.8497,1,2
12,31,2534.17,2508.43,-0.834602,-2.88157,-1.85272,12,36.4122,41.9608,-47.6003,17,797.885,-51.3199,-97.7962,1,2
13,31,2532.5,2502.66,-0.834602,-2.88157,-1.85272,12,33.7013,38.7414,-50.6575,17,799.507,-51.0467,-98.9227,1,2
14,31,2530.83,2496.9,-0.834602,-2.88157,-1.85272,12,31.9016,43.0285,-46.1233,17,801.17,-45.5873,-95.5701,1,2
15,31,2529.16,2491.14,-0.834602,-2.88157,-1.85272,12,31.1713,47.3134,-42.5697,17,802.875,-54.3641,-101.771,1,2
