Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,29,2499.2,2502.89,-0.267958,0.963431,1.84207,12,3.89523,75.3937,-14.3274,13,829.11,-83.7922,-96.949,3,5
2,29,2499.67,2504.83,0.236703,0.971582,1.33183,12,5.87175,69.7795,-20.2518,13,827.167,-82.7154,-100.785,3,5
3,29,2500.14,2506.78,0.236703,0.971582,1.33183,12,7.86016,65.3405,-23.7431,13,825.224,-71.6192,-98.7354,3,5
4,29,2500.62,2508.72,0.236703,0.971582,1.33183,12,9.85326,64.2268,-26.0396,13,823.282,-67.3388,-96.7265,3,5
5,29,2501.09,2510.66,0.236703,0.971582,1.33183,12,11.8487,59.99,-29.8852,13,821.34,-69.4432,-99.7651,3,5
6,29,2501.56,2512.61,0.236703,0.971582,1.33183,12,13.8454,56.0238,-33.3386,13,819.398,-67.4007,-98.6875,3,5
7,29,2499.62,2512.14,-0.97226,-0.233904,-2.9055,12,13.1529,56.6293,-32.9626,13,819.862,-68.2791,-99.4414,3,5
8,29,2497.67,2511.67,-0.97226,-0.233904,-2.9055,12,12.7397,58.445,-31.0888,13,820.331,-67.7185,-98.9623,3,5
9,29,2495.73,2511.2,-0.97226,-0.233904,-2.9055,12,12.6333,58.5559,-31.1892,13,820.804,-69.3427,-99.3261,3,5
10,29,2493.79,2510.73,-0.97226,-0.233904,-2.9055,12,12.8414,60.7958,-29.4597,13,821.282,-64.7793,-97.385,3,5
11,29,2491.84,2510.27,-0.97226,-0.233904,-2.9055,12,13.3493,56.2513,-33.0613,13,821.764,-65.7568,-95.6065,3,5
12,29,2491.25,2512.18,-0.295444,0.95536,1.87072,12,15.288,58.3942,-31.4463,13,819.859,-65.9268,-98.0251,3,5
13,29,2490.66,2514.09,-0.295444,0.95536,1.87072,12,17.2406,52.2402,-37.7494,13,817.954,-61.212,-99.3272,3,5
14,29,2490.07,2516,-0.295444,0.95536,1.87072,12,19.203,52.4058,-36.7826,13,816.05,-63.7034,-99.9373,3,5
15,29,2489.48,2517.91,-0.295444,0.95536,1.87072,12,21.1725,49.4373,-40.6617,13,814.146,-62.6493,-99.7676,3,5
16,29,2488.89,2519.82,-0.295444,0.95536,1.87072,12,23.1472,50.3716,-39.4612,13,812.242,-55.2136,-96.8818,3,5
17,29,2489.8,2518.04,0.455846,-0.890059,-1.09747,12,21.1476,48.7882,-39.7599,13,814.011,-61.4446,-99.271,3,5
18,29,2490.71,2516.26,0.455846,-0.890059,-1.09747,12,19.1482,51.2194,-38.6921,13,815.782,-64.061,-99.4697,3,5
19,29,2491.62,2514.48,0.455846,-0.890059,-1.09747,12,17.149,52.648,-36.7919,13,817.553,-60.7672,-97.0578,3,5
20,29,2492.53,2512.7,0.455846,-0.890059,-1.09747,12,15.1499,54.3801,-34.2895,13,819.325,-62.1665,-96.6558,3,5
21,29,2493.44,2510.92,0.455846,-0.890059,-1.09747,12,13.1511,56.6047,-32.8775,13,821.099,-68.9173,-98.6585,3,5
22,29,2492.05,2509.49,-0.699308,-0.714821,-2.34523,12,12.586,58.8308,-31.2444,13,822.539,-65.4314,-96.6794,3,5
23,29,2490.65,2508.06,-0.699308,-0.714821,-2.34523,12,12.3233,59.478,-30.5965,13,823.982,-68.5108,-100.494,3,5
24,29,2489.25,2506.63,-0.699308,-0.714821,-2.34523,12,12.3823,56.8147,-32.9702,7,823.284,-67.6153,-97.8889,3,5
25,29,2487.85,2505.2,-0.699308,-0.714821,-2.34523,12,12.7585,57.6143,-32.421,7,821.874,-67.2557,-97.1627,3,5
26,29,2486.45,2503.77,-0.699308,-0.714821,-2.34523,12,13.4252,58.1065,-31.5137,7,820.465,-69.1459,-101.011,3,5
27,29,2484.69,2502.83,-0.881904,-0.471428,-2.65068,12,14.8157,56.1071,-33.4754,7,818.697,-64.6514,-99.4042,3,5
28,29,2482.92,2501.89,-0.881904,-0.471428,-2.65068,12,16.3331,53.5782,-36.264,7,816.929,-61.5741,-97.2979,3,5
29,29,2481.16,2500.94,-0.881904,-0.471428,-2.65068,12,17.9455,55.4683,-33.9521,7,815.162,-64.8329,-99.1677,3,5
30,29,2479.4,2500,-0.881904,-0.471428,-2.65068,12,19.6292,48.2263,-41.4825,7,813.397,-59.6204,-97.5779,3,5
31,29,2477.63,2499.06,-0.881904,-0.471428,-2.65068,12,21.3676,49.9076,-40.4584,7,811.632,-55.259,-95.8448,3,5
32,29,2478.28,2500.95,0.324729,0.945807,1.24007,12,20.8096,52.439,-37.4325,7,812.284,-61.2152,-99.0637,3,5
33,29,2478.93,2502.84,0.324729,0.945807,1.24007,12,20.4329,50.4947,-38.9144,7,812.94,-61.5997,-99.8913,3,5
34,29,2479.58,2504.73,0.324729,0.945807,1.24007,12,20.2476,49.5096,-39.7641,7,813.601,-60.6795,-97.1032,3,5
35,29,2480.23,2506.62,0.324729,0.945807,1.24007,12,20.259,49.6329,-39.5395,7,814.266,-59.0417,-96.1928,3,5
36,29,2480.88,2508.52,0.324729,0.945807,1.24007,12,20.4668,48.9433,-40.4347,7,814.935,-59.8963,-98.4942,3,5
37,29,2482.4,2509.82,0.759917,0.650021,0.707611,12,19.813,51.4842,-37.407,7,816.471,-60.067,-98.9501,3,5
38,29,2483.92,2511.12,0.759917,0.650021,0.707611,12,19.3446,52.7693,-36.9991,7,818.009,-57.1832,-95.8946,3,5
