Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,33,2498.35,2491.15,-0.550172,-2.94912,-1.75523,12,7.87428,66.1351,-23.6432,11,825.153,-75.5512,-99.032,1,2
2,33,2504.14,2492.72,2.89605,0.782872,0.264014,12,8.11755,64.4136,-25.8758,11,826.734,-74.8723,-96.5913,1,2
3,33,2509.93,2494.28,2.89605,0.782872,0.264014,12,11.9074,61.7416,-27.7333,17,822.08,-65.5564,-98.4775,1,2
4,33,2515.73,2495.85,2.89605,0.782872,0.264014,12,17.0199,52.6314,-36.9982,17,816.28,-58.3114,-96.2093,1,2
5,33,2521.52,2497.42,2.89605,0.782872,0.264014,12,22.5736,51.0103,-37.9484,17,810.484,-57.4008,-98.9703,1,2
6,33,2527.31,2498.98,2.89605,0.782872,0.264014,12,28.31,45.8799,-44.5784,17,804.69,-53.4835,-99.6908,1,2
7,33,2527.11,2504.98,-0.100984,2.9983,1.60446,12,28.7367,44.6606,-45.04,17,804.914,-52.9932,-96.4447,1,2
8,33,2526.91,2510.97,-0.100984,2.9983,1.60446,12,30.3667,42.7943,-46.7198,17,805.183,-51.2416,-95.3351,1,2
9,33,2526.7,2516.97,-0.100984,2.9983,1.60446,12,33.0224,43.382,-46.6478,17,805.496,-52.5398,-99.4942,1,2
10,33,2526.5,2522.97,-0.100984,2.9983,1.60446,12,36.4804,42.2465,-47.152,17,805.854,-48.2563,-97.1017,1,2
11,33,2526.3,2528.96,-0.100984,2.9983,1.60446,12,40.5359,41.0324,-48.158,13,803.5,-47.7006,-97.0863,1,2
12,33,2525.81,2522.98,-0.243946,-2.99007,-1.6522,12,35.9742,43.0168,-46.8376,17,806.544,-49.5699,-98.3008,1,2
13,33,2525.32,2517,-0.243946,-2.99007,-1.6522,12,31.8923,42.7319,-46.943,17,806.877,-51.6723,-97.6744,1,2
14,33,2524.84,2511.02,-0.243946,-2.99007,-1.6522,12,28.4974,46.2083,-42.6092,17,807.253,-52.2351,-97.0152,1,2
15,33,2524.35,2505.04,-0.243946,-2.99007,-1.6522,12,26.0591,46.5496,-43.4884,17,807.674,-54.9963,-98.8828,1,2
16,33,2523.86,2499.06,-0.243946,-2.99007,-1.6522,12,24.8608,48.457,-41.488,17,808.139,-53.4803,-94.9035,1,2
17,33,2517.99,2500.28,-2.9374,0.609635,2.93696,12,19.0292,51.4752,-37.6232,17,814.015,-59.6216,-97.5394,1,2
18,33,2512.11,2501.5,-2.9374,0.609635,2.93696,12,13.3477,59.4804,-29.9864,17,819.893,-65.8667,-97.6128,1,2
19,33,2506.24,2502.72,-2.9374,0.609635,2.93696,12,8.13715,65.3602,-24.5083,17,825.772,-71.2141,-96.4983,1,2
20,33,2500.36,2503.94,-2.9374,0.609635,2.93696,12,5.12493,69.3181,-19.4804,13,828.06,-82.2007,-100.039,1,2
21,33,2494.49,2505.16,-2.9374,0.609635,2.93696,12,7.63652,65.0423,-24.2092,13,826.852,-72.5159,-95.9325,1,2
22,33,2499.27,2508.79,2.39027,1.8129,0.648888,12,9.7895,65.4992,-24.0943,13,823.214,-70.7036,-97.8322,1,2
23,33,2504.05,2512.41,2.39027,1.8129,0.648888,12,14.3301,57.1876,-32.3163,13,819.604,-62.0374,-97.8922,1,2
24,33,2508.83,2516.04,2.39027,1.8129,0.648888,12,19.669,51.2058,-38.4525,13,816.022,-60.698,-98.2995,1,2
25,33,2513.61,2519.66,2.39027,1.8129,0.648888,12,25.3059,49.5221,-40.8706,13,812.468,-55.3751,-99.2079,1,2
26,33,2518.39,2523.29,2.39027,1.8129,0.648888,12,31.079,46.3537,-42.3189,13,808.943,-50.1201,-96.4916,1,2
27,33,2524.38,2523.53,2.99766,0.11852,0.039517,12,35.2975,39.6842,-50.1411,17,807.988,-47.599,-97.0396,1,2
28,33,2530.38,2523.76,2.99766,0.11852,0.039517,12,39.9739,38.6866,-51.4558,17,802.002,-48.0863,-97.9796,1,2
29,33,2536.38,2524,2.99766,0.11852,0.039517,12,44.9658,36.6634,-52.9048,17,796.017,-46.5248,-98.7604,1,2
30,33,2542.37,2524.24,2.99766,0.11852,0.039517,12,50.179,33.888,-56.0559,17,790.033,-42.6407,-95.7022,1,2
