Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,26,2513.83,2511.52,4.60935,3.84108,0.694733,12,19.4088,51.1298,-38.3904,17,818.268,-57.9112,-96.7271,3,5
2,26,2508.94,2500.56,-2.44207,-5.48054,-1.98998,12,10.0659,64.2873,-25.2468,17,823.058,-70.1096,-98.1072,3,5
3,26,2504.06,2489.6,-2.44207,-5.48054,-1.98998,12,10.6743,60.8376,-28.8312,11,823.617,-68.1721,-97.6001,3,5
4,26,2499.18,2478.64,-2.44207,-5.48054,-1.98998,12,20.3607,49.9546,-39.6024,11,812.64,-57.3437,-97.7579,3,5
5,26,2494.29,2467.68,-2.44207,-5.48054,-1.98998,12,31.673,42.9147,-47.6753,11,801.693,-49.773,-94.769,3,5
6,26,2489.41,2456.72,-2.44207,-5.48054,-1.98998,12,43.3566,40.1564,-49.3098,11,790.776,-44.0504,-96.9227,3,5
7,26,2499.1,2449.64,4.84613,-3.53766,-0.630577,12,49.3576,37.9261,-52.2728,11,783.643,-42.6771,-98.8266,3,5
8,26,2508.79,2442.57,4.84613,-3.53766,-0.630577,12,57.276,35.9007,-53.8107,11,776.629,-39.3885,-96.2508,3,5
9,26,2518.48,2435.49,4.84613,-3.53766,-0.630577,12,66.4297,33.1155,-56.1338,11,769.739,-40.3588,-100.041,3,5
10,26,2528.18,2428.42,4.84613,-3.53766,-0.630577,12,76.3759,29.9481,-59.7138,11,762.975,-32.8236,-93.9028,3,5
11,26,2537.87,2421.34,4.84613,-3.53766,-0.630577,12,86.8427,27.1974,-62.7298,11,756.341,-35.7758,-96.9474,3,5
12,26,2544.39,2411.27,3.26293,-5.03521,-0.995812,12,98.7779,24.3927,-64.5359,11,746.652,-30.9529,-95.1738,3,5
13,26,2550.92,2401.2,3.26293,-5.03521,-0.995812,12,110.727,24.4671,-65.2464,11,737.031,-29.2443,-95.6416,3,5
14,26,2557.45,2391.13,3.26293,-5.03521,-0.995812,12,122.686,20.5477,-68.6814,11,727.482,-31.6594,-98.2249,3,5
15,26,2563.97,2381.06,3.26293,-5.03521,-0.995812,12,134.653,18.9826,-70.2721,11,718.005,-28.7821,-95.275,3,5
16,26,2570.5,2370.99,3.26293,-5.03521,-0.995812,12,146.624,17.845,-71.7259,11,708.605,-20.4833,-92.4385,3,5
17,26,2562.51,2362.03,-3.99216,-4.47913,-2.29877,12,150.978,16.5771,-73.0004,11,698.923,-24.9292,-94.6053,3,5
18,26,2554.53,2353.07,-3.99216,-4.47913,-2.29877,12,156.135,19.9035,-69.1084,11,689.313,-23.0801,-95.6402,3,5
19,26,2546.54,2344.11,-3.99216,-4.47913,-2.29877,12,162.019,16.429,-72.9374,11,679.779,-21.6318,-93.4146,3,5
20,26,2538.56,2335.16,-3.99216,-4.47913,-2.29877,12,168.552,19.9137,-69.7669,11,670.325,-19.1708,-94.5417,3,5
21,26,2530.58,2326.2,-3.99216,-4.47913,-2.29877,12,175.663,11.7234,-76.5184,11,660.953,-19.4103,-93.5099,3,5
