Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,26,2505.15,2507.38,1.71776,2.45953,0.961139,12,10.3954,62.4019,-27.4931,13,824.644,-66.8501,-96.3569,2,3
2,26,2506.41,2513.24,0.630228,2.93306,1.35914,12,16.0585,55.2419,-34.4071,13,818.789,-64.8183,-99.0363,2,3
3,26,2507.67,2519.11,0.630228,2.93306,1.35914,12,21.9018,50.1285,-39.2016,13,812.935,-58.1644,-97.6008,2,3
4,26,2508.93,2524.98,0.630228,2.93306,1.35914,12,27.8118,45.7483,-43.2138,13,807.084,-53.9915,-97.7371,2,3
5,26,2510.2,2530.84,0.630228,2.93306,1.35914,12,33.7537,42.8896,-46.7618,13,801.235,-49.0718,-95.8458,2,3
6,26,2511.46,2536.71,0.630228,2.93306,1.35914,12,39.713,39.0189,-50.022,13,795.388,-48.9497,-98.3252,2,3
7,26,2517.31,2538.01,2.92899,0.648859,0.218009,12,43.092,37.5375,-51.7111,13,794.204,-52.2512,-100.266,2,3
8,26,2523.17,2539.3,2.92899,0.648859,0.218009,12,46.997,38.0638,-51.2151,13,793.064,-46.2223,-97.6965,2,3
9,26,2529.03,2540.6,2.92899,0.648859,0.218009,12,51.3081,36.1654,-54.111,13,791.967,-42.3274,-95.7637,2,3
10,26,2534.89,2541.9,2.92899,0.648859,0.218009,12,55.9314,33.3798,-55.8475,13,790.915,-40.508,-96.3174,2,3
11,26,2540.75,2543.2,2.92899,0.648859,0.218009,12,60.7958,32.5817,-56.595,13,789.906,-44.248,-99.9119,2,3
12,26,2546.1,2540.48,2.67541,-1.35727,-0.46948,12,62.7608,35.6456,-55.0426,17,786.998,-40.5572,-96.38,2,3
13,26,2551.45,2537.77,2.67541,-1.35727,-0.46948,12,65.2205,31.0899,-58.7471,17,781.515,-39.0728,-97.1077,2,3
14,26,2556.8,2535.05,2.67541,-1.35727,-0.46948,12,68.1212,33.1515,-55.8959,17,776.04,-38.0695,-98.0865,2,3
15,26,2562.15,2532.34,2.67541,-1.35727,-0.46948,12,71.4093,30.2234,-59.3463,17,770.573,-36.1536,-95.4324,2,3
16,26,2567.5,2529.63,2.67541,-1.35727,-0.46948,12,75.0339,30.5901,-59.5722,17,765.114,-33.922,-96.0372,2,3
17,26,2567.38,2523.63,-0.0616781,-2.99937,-1.59136,12,72.6757,30.3048,-59.5479,17,765.02,-38.8087,-98.0295,2,3
18,26,2567.25,2517.63,-0.0616781,-2.99937,-1.59136,12,70.7491,30.1657,-59.4083,17,764.974,-36.9881,-95.05,2,3
19,26,2567.13,2511.63,-0.0616781,-2.99937,-1.59136,12,69.2901,30.4692,-59.3561,17,764.975,-40.1727,-98.1582,2,3
20,26,2567.01,2505.63,-0.0616781,-2.99937,-1.59136,12,68.3286,33.1641,-56.4514,17,765.023,-39.5275,-96.3783,2,3
21,26,2566.88,2499.63,-0.0616781,-2.99937,-1.59136,12,67.8857,32.4677,-57.1706,17,765.117,-35.3097,-95.0535,2,3
22,26,2560.95,2500.51,-2.96754,0.440106,2.99436,12,61.9661,32.2984,-57.0884,17,771.054,-40.0357,-98.6703,2,3
23,26,2555.01,2501.39,-2.96754,0.440106,2.99436,12,56.0637,31.2396,-58.3083,17,776.991,-47.0851,-99.8854,2,3
24,26,2549.08,2502.27,-2.96754,0.440106,2.99436,12,50.1843,33.9838,-55.5115,17,782.929,-42.7639,-97.684,2,3
25,26,2543.14,2503.15,-2.96754,0.440106,2.99436,12,44.3373,36.1612,-53.5381,17,788.868,-46.1782,-98.0991,2,3
26,26,2537.21,2504.03,-2.96754,0.440106,2.99436,12,38.5374,41.8119,-49.0242,17,794.809,-50.4245,-98.6708,2,3
27,26,2542.59,2501.38,2.6921,-1.32386,-0.457031,12,43.6567,38.8888,-50.7444,17,789.412,-48.1945,-96.7893,2,3
28,26,2547.98,2498.74,2.6921,-1.32386,-0.457031,12,48.9765,37.6096,-52.8383,17,784.024,-43.3161,-97.3369,2,3
29,26,2553.36,2496.09,2.6921,-1.32386,-0.457031,12,54.4378,38.732,-50.3613,17,778.645,-43.5941,-97.9632,2,3
30,26,2558.74,2493.44,2.6921,-1.32386,-0.457031,12,60.0022,34.9867,-54.865,17,773.276,-39.6514,-97.0732,2,3
31,26,2564.13,2490.79,2.6921,-1.32386,-0.457031,12,65.6433,31.1317,-58.7587,17,767.915,-38.2805,-96.5512,2,3
32,26,2558.29,2489.4,-2.91752,-0.698633,-2.90656,12,60.066,33.874,-56.3857,17,773.766,-37.2412,-95.3402,2,3
33,26,2552.46,2488,-2.91752,-0.698633,-2.90656,12,54.5784,36.0524,-53.6185,17,779.619,-44.7064,-96.6928,2,3
34,26,2546.62,2486.6,-2.91752,-0.698633,-2.90656,12,49.2106,38.8847,-50.859,17,785.475,-43.3613,-96.5593,2,3
35,26,2540.79,2485.2,-2.91752,-0.698633,-2.90656,12,44.0064,37.3881,-52.3992,17,791.332,-43.5366,-94.9077,2,3
36,26,2534.95,2483.81,-2.91752,-0.698633,-2.90656,12,39.0313,38.3968,-51.4283,17,797.192,-50.3629,-98.929,2,3
37,26,2529,2484.56,-2.97605,0.378288,3.01516,12,33.2935,43.9514,-46.2974,17,803.129,-49.1974,-95.8067,2,3
38,26,2523.05,2485.32,-2.97605,0.378288,3.01516,12,27.6672,46.3803,-44.1657,17,809.067,-53.56,-97.4519,2,3
39,26,2517.1,2486.08,-2.97605,0.378288,3.01516,12,22.2372,48.6919,-41.1964,17,815.006,-58.7615,-99.0078,2,3
40,26,2511.14,2486.83,-2.97605,0.378288,3.01516,12,17.1904,53.036,-37.0588,11,820.924,-59.0201,-97.4326,2,3
41,26,2505.19,2487.59,-2.97605,0.378288,3.01516,12,12.9818,57.1859,-32.4284,11,821.614,-64.4113,-96.4016,2,3
42,26,2500.73,2483.58,-2.23137,-2.00524,-2.40952,12,15.5168,53.165,-35.8319,11,817.582,-65.7893,-99.5754,2,3
43,26,2496.27,2479.57,-2.23137,-2.00524,-2.40952,12,19.6218,50.2767,-39.5582,11,813.574,-59.4855,-97.1605,2,3
44,26,2491.8,2475.56,-2.23137,-2.00524,-2.40952,12,24.5205,46.8118,-42.5711,11,809.591,-54.2155,-95.7678,2,3
45,26,2487.34,2471.55,-2.23137,-2.00524,-2.40952,12,29.8245,47.7259,-42.6124,11,805.633,-54.9215,-100.143,2,3
46,26,2482.88,2467.54,-2.23137,-2.00524,-2.40952,12,35.3517,42.316,-47.2765,11,801.7,-51.058,-98.1144,2,3
47,26,2479.35,2472.39,-1.76626,2.42494,2.20031,12,33.0827,42.3376,-47.1756,11,806.627,-48.7651,-96.0462,2,3
48,26,2475.81,2477.24,-1.76626,2.42494,2.20031,12,31.7992,42.9545,-46.1388,7,810.106,-54.1136,-98.6696,2,3
49,26,2472.28,2482.09,-1.76626,2.42494,2.20031,12,31.6214,42.6433,-46.6268,7,806.459,-53.3859,-97.6298,2,3
50,26,2468.75,2486.94,-1.76626,2.42494,2.20031,12,32.5674,42.5538,-47.495,7,802.839,-50.202,-96.5346,2,3
51,26,2465.22,2491.79,-1.76626,2.42494,2.20031,12,34.545,42.8126,-47.2053,7,799.249,-51.7324,-99.0463,2,3
52,26,2460.42,2488.19,-2.4006,-1.7992,-2.49843,12,40.0708,39.3358,-50.3022,7,794.489,-42.2604,-94.3437,2,3
53,26,2455.61,2484.59,-2.4006,-1.7992,-2.49843,12,45.7163,35.3085,-53.7056,7,789.745,-48.6137,-99.5351,2,3
54,26,2450.81,2480.99,-2.4006,-1.7992,-2.49843,12,51.4421,36.2985,-53.4779,7,785.019,-43.5185,-98.1587,2,3
55,26,2446.01,2477.39,-2.4006,-1.7992,-2.49843,12,57.2241,35.531,-54.011,7,780.311,-37.2122,-96.0241,2,3
56,26,2441.21,2473.8,-2.4006,-1.7992,-2.49843,12,63.0469,32.2658,-57.8443,7,775.62,-39.4164,-97.0286,2,3
57,26,2438.72,2468.34,-1.24401,-2.72992,-1.99838,12,67.6291,36.7131,-52.8529,7,773.331,-39.3881,-97.5353,2,3
58,26,2436.23,2462.88,-1.24401,-2.72992,-1.99838,12,72.4188,31.6968,-58.4009,7,771.081,-38.7846,-99.7308,2,3
59,26,2433.75,2457.42,-1.24401,-2.72992,-1.99838,12,77.3775,31.1227,-57.235,7,768.872,-34.7287,-95.7344,2,3
60,26,2431.26,2451.96,-1.24401,-2.72992,-1.99838,12,82.4746,27.4883,-61.4539,7,766.703,-36.3502,-96.9559,2,3
61,26,2428.77,2446.5,-1.24401,-2.72992,-1.99838,12,87.6861,26.3203,-62.9949,7,764.575,-34.9241,-97.3406,2,3
62,26,2433.75,2449.84,2.48972,1.67371,0.591858,12,81.6942,29.045,-60.7824,7,769.322,-36.8849,-97.8806,2,3
63,26,2438.73,2453.19,2.48972,1.67371,0.591858,12,75.7036,30.4969,-58.8196,7,774.086,-40.6021,-100.275,2,3
64,26,2443.71,2456.54,2.48972,1.67371,0.591858,12,69.7145,31.4227,-58.7535,7,778.867,-39.8893,-97.5843,2,3
65,26,2448.69,2459.89,2.48972,1.67371,0.591858,12,63.7276,33.3587,-56.2184,7,783.665,-40.3941,-96.6153,2,3
66,26,2453.67,2463.23,2.48972,1.67371,0.591858,12,57.7433,33.2329,-57.068,7,788.479,-41.9931,-97.9781,2,3
67,26,2447.86,2461.72,-2.90332,-0.75546,-2.88703,12,63.2837,31.0839,-58.006,7,782.749,-41.3706,-98.8754,2,3
68,26,2442.05,2460.21,-2.90332,-0.75546,-2.88703,12,68.9012,32.3723,-56.8711,7,777.023,-37.2705,-96.8565,2,3
69,26,2436.25,2458.7,-2.90332,-0.75546,-2.88703,12,74.5782,28.1227,-61.6518,7,771.301,-39.6969,-98.8223,2,3
70,26,2430.44,2457.19,-2.90332,-0.75546,-2.88703,12,80.3023,31.273,-58.337,7,765.583,-38.0344,-99.5559,2,3
71,26,2424.63,2455.68,-2.90332,-0.75546,-2.88703,12,86.0639,28.3949,-61.8839,7,759.87,-35.4684,-96.5531,2,3
72,26,2430.17,2457.99,2.76782,1.15723,0.396013,12,80.1195,26.5812,-62.2232,7,765.269,-39.1421,-97.9375,2,3
73,26,2435.71,2460.31,2.76782,1.15723,0.396013,12,74.1841,28.3938,-60.8388,7,770.677,-40.6679,-98.444,2,3
74,26,2441.24,2462.62,2.76782,1.15723,0.396013,12,68.26,31.9595,-58.1293,7,776.094,-41.2065,-98.0794,2,3
75,26,2446.78,2464.94,2.76782,1.15723,0.396013,12,62.3505,36.9019,-52.6712,7,781.519,-41.1686,-99.9743,2,3
76,26,2452.31,2467.25,2.76782,1.15723,0.396013,12,56.4599,34.0618,-54.8918,7,786.953,-44.4675,-97.4227,2,3
77,26,2446.44,2468.5,-2.93438,0.62401,2.93206,12,60.7657,32.3956,-57.2091,7,781.039,-42.3312,-98.4476,2,3
78,26,2440.57,2469.75,-2.93438,0.62401,2.93206,12,65.3393,32.9061,-56.6501,7,775.127,-39.2268,-96.8123,2,3
79,26,2434.71,2471,-2.93438,0.62401,2.93206,12,70.1283,30.3509,-59.2373,7,769.216,-35.224,-95.4442,2,3
80,26,2428.84,2472.24,-2.93438,0.62401,2.93206,12,75.0915,30.2445,-60.2002,7,763.306,-37.4518,-98.4739,2,3
81,26,2422.97,2473.49,-2.93438,0.62401,2.93206,12,80.1965,28.8922,-61.0072,7,757.398,-38.3373,-97.5028,2,3
82,26,2427.56,2477.36,2.29435,1.93286,0.700089,12,74.6491,31.4105,-58.506,7,761.865,-36.9021,-96.111,2,3
83,26,2432.15,2481.22,2.29435,1.93286,0.700089,12,69.1773,29.5055,-59.5822,7,766.352,-36.9191,-96.129,2,3
84,26,2436.73,2485.09,2.29435,1.93286,0.700089,12,63.8005,32.5691,-56.7062,7,770.86,-36.9708,-96.2911,2,3
85,26,2441.32,2488.95,2.29435,1.93286,0.700089,12,58.545,33.05,-56.2594,7,775.388,-41.4113,-98.4536,2,3
86,26,2445.91,2492.82,2.29435,1.93286,0.700089,12,53.4464,33.3613,-56.0989,7,779.937,-42.0788,-96.8783,2,3
87,26,2440.78,2495.92,-2.5683,1.55043,2.59847,12,58.3059,35.6212,-53.7825,7,774.782,-39.3685,-95.9515,2,3
88,26,2435.64,2499.02,-2.5683,1.55043,2.59847,12,63.3611,34.5041,-54.663,7,769.639,-41.1105,-97.6745,2,3
89,26,2430.5,2502.12,-2.5683,1.55043,2.59847,12,68.5688,32.1013,-57.4499,7,764.509,-42.5905,-99.7357,2,3
90,26,2425.37,2505.22,-2.5683,1.55043,2.59847,12,73.8968,28.1017,-61.6951,7,759.391,-37.2924,-96.3725,2,3
91,26,2420.23,2508.32,-2.5683,1.55043,2.59847,12,79.3208,29.3986,-60.0624,7,754.287,-34.4708,-95.1991,2,3
92,26,2415.06,2505.27,-2.58237,-1.52687,-2.60762,12,84.1696,25.9261,-63.5376,7,749.091,-33.9093,-94.3269,2,3
93,26,2409.9,2502.22,-2.58237,-1.52687,-2.60762,12,89.1585,27.2541,-61.8189,7,743.907,-34.546,-95.9031,2,3
94,26,2404.73,2499.16,-2.58237,-1.52687,-2.60762,12,94.2653,24.7892,-64.1549,7,738.735,-29.7675,-95.4644,2,3
95,26,2399.57,2496.11,-2.58237,-1.52687,-2.60762,12,99.4719,22.5051,-66.9266,7,733.576,-32.8462,-97.4292,2,3
96,26,2394.41,2493.06,-2.58237,-1.52687,-2.60762,12,104.763,23.6747,-65.2563,7,728.43,-36.0373,-96.8596,2,3
97,26,2394.46,2499.06,0.0268235,2.99988,1.56186,12,104.541,24.4481,-64.909,7,728.459,-30.8588,-96.7949,2,3
98,26,2394.51,2505.05,0.0268235,2.99988,1.56186,12,104.663,24.2768,-65.1681,7,728.538,-31.0931,-97.5376,2,3
99,26,2394.57,2511.05,0.0268235,2.99988,1.56186,12,105.127,24.4986,-64.9265,7,728.666,-30.9584,-95.7813,2,3
100,26,2394.62,2517.05,0.0268235,2.99988,1.56186,12,105.93,22.9342,-66.3697,7,728.844,-31.2256,-97.851,2,3
101,26,2394.67,2523.05,0.0268235,2.99988,1.56186,12,107.064,24.0196,-66.0145,7,729.07,-32.5488,-96.1763,2,3
102,26,2392.46,2528.63,-1.10884,2.78756,1.94939,12,110.587,25.0529,-64.8673,7,727.06,-29.3798,-94.4144,2,3
103,26,2390.24,2534.2,-1.10884,2.78756,1.94939,12,114.317,22.3738,-67.9716,7,725.093,-28.0661,-95.7683,2,3
104,26,2388.02,2539.78,-1.10884,2.78756,1.94939,12,118.235,22.2385,-66.4317,7,723.171,-31.0472,-96.3041,2,3
105,26,2385.8,2545.35,-1.10884,2.78756,1.94939,12,122.321,21.6849,-67.8651,7,721.294,-26.0384,-92.4023,2,3
106,26,2383.59,2550.93,-1.10884,2.78756,1.94939,12,126.559,19.5646,-69.6146,7,719.462,-26.0307,-96.1771,2,3
107,26,2382.33,2545.06,-0.625628,-2.93404,-1.78088,12,125.43,22.3695,-66.6924,7,717.813,-26.9275,-94.9186,2,3
108,26,2381.08,2539.19,-0.625628,-2.93404,-1.78088,12,124.579,22.7665,-66.519,7,716.211,-28.4103,-94.1748,2,3
109,26,2379.83,2533.33,-0.625628,-2.93404,-1.78088,12,124.014,23.6319,-65.8197,7,714.656,-27.7725,-94.4745,2,3
110,26,2378.58,2527.46,-0.625628,-2.93404,-1.78088,12,123.737,23.7655,-65.4726,7,713.148,-27.2171,-96.4455,2,3
111,26,2377.33,2521.59,-0.625628,-2.93404,-1.78088,12,123.75,19.316,-70.1551,7,711.687,-30.9601,-99.2128,2,3
112,26,2371.55,2523.21,-2.88821,0.811305,2.86775,12,129.727,20.3544,-69.2445,7,705.968,-25.7906,-94.4674,2,3
113,26,2365.78,2524.83,-2.88821,0.811305,2.86775,12,135.706,19.2704,-70.3875,7,700.253,-20.8348,-94.0819,2,3
114,26,2360,2526.46,-2.88821,0.811305,2.86775,12,141.686,20.1064,-68.6785,7,694.543,-25.4438,-96.7797,2,3
115,26,2354.22,2528.08,-2.88821,0.811305,2.86775,12,147.668,17.707,-71.2596,7,688.837,-26.1416,-95.497,2,3
116,26,2348.45,2529.7,-2.88821,0.811305,2.86775,12,153.652,18.1844,-71.6934,7,683.137,-25.1702,-95.1839,2,3
117,26,2351.21,2524.37,1.38004,-2.66373,-1.09279,12,149.956,17.9108,-71.2386,7,685.676,-22.5013,-95.6977,2,3
118,26,2353.97,2519.05,1.38004,-2.66373,-1.09279,12,146.412,18.4423,-70.5273,7,688.259,-23.0662,-91.6715,2,3
119,26,2356.73,2513.72,1.38004,-2.66373,-1.09279,12,143.032,18.9617,-70.6524,7,690.884,-22.8779,-94.9162,2,3
120,26,2359.49,2508.39,1.38004,-2.66373,-1.09279,12,139.829,20.6899,-68.7185,7,693.551,-26.4024,-93.6921,2,3
121,26,2362.25,2503.06,1.38004,-2.66373,-1.09279,12,136.813,19.8183,-69.7751,7,696.259,-23.3839,-93.1762,2,3
122,26,2361.22,2508.98,-0.51319,2.95578,1.74271,12,138.14,21.3915,-68.0152,7,695.292,-26.5047,-96.9992,2,3
123,26,2360.19,2514.89,-0.51319,2.95578,1.74271,12,139.712,17.596,-71.496,7,694.376,-25.2938,-94.7812,2,3
124,26,2359.17,2520.8,-0.51319,2.95578,1.74271,12,141.521,22.0136,-67.4275,7,693.511,-25.5438,-93.4663,2,3
125,26,2358.14,2526.71,-0.51319,2.95578,1.74271,12,143.558,18.6814,-70.1599,7,692.696,-22.2014,-94.3964,2,3
126,26,2357.12,2532.62,-0.51319,2.95578,1.74271,12,145.814,19.2915,-69.5752,7,691.933,-26.5697,-95.8352,2,3
127,26,2355.29,2538.34,-0.913475,2.85754,1.8802,12,148.998,19.4257,-71.0738,7,690.41,-25.7626,-95.6158,2,3
128,26,2353.46,2544.05,-0.913475,2.85754,1.8802,12,152.352,21.2266,-68.7433,7,688.936,-24.1534,-96.997,2,3
129,26,2351.63,2549.77,-0.913475,2.85754,1.8802,12,155.865,18.6112,-70.1419,7,687.511,-24.2438,-95.5666,2,3
130,26,2349.81,2555.48,-0.913475,2.85754,1.8802,12,159.527,17.0221,-72.7902,7,686.136,-25.5213,-95.5298,2,3
131,26,2347.98,2561.2,-0.913475,2.85754,1.8802,12,163.326,15.5532,-74.4722,7,684.811,-24.5468,-94.9506,2,3
132,26,2353.95,2561.77,2.98641,0.285192,0.0952076,12,158.046,16.8076,-72.5241,7,690.811,-23.947,-96.5356,2,3
133,26,2359.93,2562.34,2.98641,0.285192,0.0952076,12,152.818,17.6557,-71.8215,7,696.811,-25.6477,-97.0904,2,3
134,26,2365.9,2562.91,2.98641,0.285192,0.0952076,12,147.649,21.0759,-68.4542,7,702.811,-23.4739,-94.1255,2,3
135,26,2371.87,2563.48,2.98641,0.285192,0.0952076,12,142.545,20.8338,-68.9242,7,708.811,-28.3046,-96.7058,2,3
136,26,2377.84,2564.05,2.98641,0.285192,0.0952076,12,137.514,21.4944,-68.6191,7,714.811,-29.9512,-97.329,2,3
137,26,2383.84,2564.11,2.99983,0.032162,0.0107209,12,132.29,20.6486,-67.8628,7,720.791,-30.2095,-96.9445,2,3
138,26,2389.84,2564.18,2.99983,0.032162,0.0107209,12,127.135,21.6396,-67.4952,7,726.773,-29.1094,-97.5425,2,3
139,26,2395.84,2564.24,2.99983,0.032162,0.0107209,12,122.057,24.1648,-65.4068,7,732.754,-26.2524,-94.7469,2,3
140,26,2401.84,2564.31,2.99983,0.032162,0.0107209,12,117.066,25.3568,-65.2664,7,738.736,-29.7145,-95.1583,2,3
141,26,2407.84,2564.37,2.99983,0.032162,0.0107209,12,112.174,23.5291,-65.6845,7,744.718,-29.7096,-96.301,2,3
142,26,2403.52,2568.53,-2.16186,2.07999,2.37549,12,118.115,20.7795,-66.7316,7,740.79,-30.6015,-99.1851,2,3
143,26,2399.2,2572.69,-2.16186,2.07999,2.37549,12,124.062,19.3383,-70.4958,7,736.889,-25.8717,-94.5971,2,3
144,26,2394.87,2576.85,-2.16186,2.07999,2.37549,12,130.014,20.739,-68.9949,7,733.018,-26.6302,-95.2356,2,3
145,26,2390.55,2581.01,-2.16186,2.07999,2.37549,12,135.97,21.3758,-67.6707,7,729.175,-24.6634,-95.5225,2,3
146,26,2386.22,2585.17,-2.16186,2.07999,2.37549,12,141.929,18.0115,-70.8054,7,725.361,-21.5341,-93.3334,2,3
147,26,2392.18,2584.45,2.97795,-0.363096,-0.121329,12,136.79,19.4836,-69.0113,7,731.19,-27.7294,-97.2105,2,3
148,26,2398.14,2583.72,2.97795,-0.363096,-0.121329,12,131.723,20.502,-68.8551,7,737.021,-27.1821,-95.3648,2,3
149,26,2404.09,2582.99,2.97795,-0.363096,-0.121329,12,126.737,21.9216,-67.407,7,742.856,-29.8691,-96.7823,2,3
150,26,2410.05,2582.27,2.97795,-0.363096,-0.121329,12,121.844,22.3216,-66.8083,7,748.693,-29.3492,-98.8648,2,3
151,26,2416,2581.54,2.97795,-0.363096,-0.121329,12,117.053,23.6595,-66.214,7,754.532,-33.1277,-99.0058,2,3
152,26,2420.47,2585.55,2.23262,2.00385,0.73145,12,116.866,20.6799,-68.2771,13,750.571,-31.1611,-95.7026,2,3
153,26,2424.93,2589.56,2.23262,2.00385,0.73145,12,116.988,23.7403,-65.8482,13,746.129,-28.7303,-96.5374,2,3
