Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,30,2502.59,2498.49,0.863536,-0.504287,-0.528557,12,3.62705,79.2719,-10.5678,17,829.41,-85.9408,-96.4185,1,0.5
2,30,2502.66,2496.49,0.0362108,-0.999344,-1.53458,12,4.44136,75.9226,-13.7329,17,829.341,-81.9195,-96.183,1,0.5
3,30,2502.74,2494.49,0.0362108,-0.999344,-1.53458,12,5.85627,69.8744,-20.3824,11,828.498,-80.174,-97.5319,1,0.5
4,30,2502.81,2492.49,0.0362108,-0.999344,-1.53458,12,7.54096,65.5886,-23.5,11,826.5,-80.1928,-98.3573,1,0.5
5,30,2502.88,2490.49,0.0362108,-0.999344,-1.53458,12,9.35073,65.4091,-24.7466,11,824.502,-72.6783,-97.8054,1,0.5
6,30,2502.95,2488.49,0.0362108,-0.999344,-1.53458,12,11.2253,60.8355,-28.1455,11,822.503,-66.4941,-97.4666,1,0.5
7,30,2504.87,2487.92,0.958452,-0.285255,-0.289273,12,12.5359,58.513,-30.9734,11,821.944,-66.5849,-98.9552,1,0.5
8,30,2506.79,2487.35,0.958452,-0.285255,-0.289273,12,14.0104,57.3843,-33.0712,11,821.39,-65.5618,-98.1791,1,0.5
9,30,2508.7,2486.78,0.958452,-0.285255,-0.289273,12,15.6023,56.0081,-34.1128,11,820.84,-64.999,-98.606,1,0.5
10,30,2510.62,2486.21,0.958452,-0.285255,-0.289273,12,17.2793,49.8953,-39.0335,11,820.294,-59.4135,-96.4702,1,0.5
11,30,2512.54,2485.64,0.958452,-0.285255,-0.289273,12,19.0188,50.0716,-38.4275,17,819.572,-61.2898,-97.4889,1,0.5
12,30,2511.91,2483.74,-0.314212,-0.949353,-1.89042,12,19.9858,52.8349,-36.6642,11,817.844,-60.9117,-99.0167,1,0.5
13,30,2511.28,2481.84,-0.314212,-0.949353,-1.89042,12,21.0985,50.3432,-39.2063,11,815.936,-56.3269,-96.8318,1,0.5
14,30,2510.65,2479.95,-0.314212,-0.949353,-1.89042,12,22.3352,48.9836,-40.1196,11,814.028,-57.8068,-97.8375,1,0.5
15,30,2510.02,2478.05,-0.314212,-0.949353,-1.89042,12,23.6765,48.4864,-41.0348,11,812.121,-56.1075,-97.03,1,0.5
16,30,2509.4,2476.15,-0.314212,-0.949353,-1.89042,12,25.1056,45.9503,-43.2709,11,810.214,-55.4761,-95.7904,1,0.5
17,30,2508,2474.72,-0.699955,-0.714187,-2.34613,12,25.8934,46.9822,-42.64,11,808.769,-51.7525,-96.6111,1,0.5
18,30,2506.6,2473.29,-0.699955,-0.714187,-2.34613,12,26.8076,47.659,-42.3731,11,807.327,-52.4992,-96.3576,1,0.5
19,30,2505.2,2471.86,-0.699955,-0.714187,-2.34613,12,27.8357,46.9479,-42.6301,11,805.886,-53.2194,-97.118,1,0.5
20,30,2503.8,2470.43,-0.699955,-0.714187,-2.34613,12,28.9656,43.3959,-45.7787,11,804.448,-55.9767,-98.2769,1,0.5
21,30,2502.4,2469.01,-0.699955,-0.714187,-2.34613,12,30.1858,47.0138,-43.1379,11,803.013,-53.2938,-98.5965,1,0.5
22,30,2502.41,2467.01,0.00773777,-0.99997,-1.56306,12,32.1755,44.703,-44.9562,11,801.013,-53.3307,-97.8287,1,0.5
23,30,2502.43,2465.01,0.00773777,-0.99997,-1.56306,12,34.1664,43.5572,-46.213,11,799.013,-49.5372,-96.5754,1,0.5
24,30,2502.44,2463.01,0.00773777,-0.99997,-1.56306,12,36.1583,41.604,-48.1472,11,797.013,-49.2003,-98.571,1,0.5
25,30,2502.46,2461.01,0.00773777,-0.99997,-1.56306,12,38.151,41.3936,-49.2103,11,795.014,-48.3862,-97.4742,1,0.5
26,30,2502.47,2459.01,0.00773777,-0.99997,-1.56306,12,40.1445,41.39,-48.365,11,793.014,-44.9432,-96.7274,1,0.5
27,30,2501.87,2460.91,-0.301437,0.953486,1.877,12,38.195,41.4201,-49.1223,11,794.918,-46.1539,-96.1166,1,0.5
28,30,2501.27,2462.82,-0.301437,0.953486,1.877,12,36.251,41.2469,-48.0535,11,796.823,-47.4009,-98.6924,1,0.5
29,30,2500.66,2464.73,-0.301437,0.953486,1.877,12,34.3134,40.0223,-49.2807,11,798.729,-49.8256,-96.6,1,0.5
30,30,2500.06,2466.63,-0.301437,0.953486,1.877,12,32.3835,46.2481,-43.5785,11,800.635,-52.8989,-98.7664,1,0.5
31,30,2499.46,2468.54,-0.301437,0.953486,1.877,12,30.4625,46.2885,-44.1046,11,802.541,-49.8151,-97.844,1,0.5
32,30,2500.21,2470.39,0.376375,0.926467,1.18492,12,28.6318,44.6754,-44.6752,11,804.395,-54.3498,-98.1531,1,0.5
33,30,2500.96,2472.25,0.376375,0.926467,1.18492,12,26.8252,46.869,-42.642,11,806.249,-53.5973,-96.9784,1,0.5
34,30,2501.72,2474.1,0.376375,0.926467,1.18492,12,25.0481,48.8562,-41.0232,11,808.104,-54.0575,-97.6799,1,0.5
35,30,2502.47,2475.95,0.376375,0.926467,1.18492,12,23.307,45.4762,-43.695,11,809.96,-55.9239,-97.8297,1,0.5
