Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,27,2515.78,2491.34,5.26003,-2.88654,-0.501897,12,18.4456,51.2082,-38.7238,17,816.256,-62.359,-99.021,1,2
2,27,2514.99,2479.37,-0.395258,-5.98697,-1.63672,12,25.3208,47.2879,-42.1932,11,813.524,-55.2623,-98.9439,1,2
3,27,2514.2,2467.39,-0.395258,-5.98697,-1.63672,12,35.072,41.414,-48.2759,11,801.537,-52.2846,-100.6,1,2
4,27,2513.41,2455.42,-0.395258,-5.98697,-1.63672,12,45.9015,37.3832,-51.6424,11,789.55,-42.2514,-94.6797,1,2
5,27,2512.62,2443.44,-0.395258,-5.98697,-1.63672,12,57.2001,35.1324,-54.9944,11,777.564,-41.6835,-98.5705,1,2
6,27,2511.83,2431.47,-0.395258,-5.98697,-1.63672,12,68.7368,31.871,-57.7571,11,765.578,-40.1709,-96.7481,1,2
7,27,2523.67,2433.42,5.92058,0.973022,0.16289,12,70.0693,30.1522,-60.3271,11,767.813,-38.2884,-97.5788,1,2
8,27,2535.51,2435.36,5.92058,0.973022,0.16289,12,73.3666,30.6011,-59.1292,11,770.229,-39.1374,-98.9001,1,2
9,27,2547.35,2437.31,5.92058,0.973022,0.16289,12,78.3812,28.7666,-61.17,11,772.823,-32.3915,-95.9537,1,2
10,27,2559.19,2439.25,5.92058,0.973022,0.16289,12,84.809,27.9909,-61.7841,17,775.114,-34.3808,-98.2746,1,2
11,27,2571.03,2441.2,5.92058,0.973022,0.16289,12,92.3554,26.3963,-62.6289,17,763.159,-34.0783,-96.7962,1,2
12,27,2559.09,2440.09,-5.97413,-0.556557,-3.0487,12,84.1478,30.1086,-59.6377,17,775.157,-36.3428,-97.8933,1,2
13,27,2547.14,2438.97,-5.97413,-0.556557,-3.0487,12,76.9427,28.2847,-60.8769,11,774.472,-41.5154,-97.9549,1,2
14,27,2535.19,2437.86,-5.97413,-0.556557,-3.0487,12,71.0458,29.2269,-60.0328,11,772.709,-34.6083,-93.8565,1,2
15,27,2523.24,2436.75,-5.97413,-0.556557,-3.0487,12,66.8045,30.7968,-58.7137,11,771.13,-39.5019,-97.7658,1,2
16,27,2511.29,2435.64,-5.97413,-0.556557,-3.0487,12,64.5459,33.6452,-55.3737,11,769.734,-39.9365,-97.904,1,2
17,27,2522.04,2430.3,5.37309,-2.67019,-0.461209,12,72.4647,29.5989,-60.2389,11,764.642,-37.5054,-97.1089,1,2
18,27,2532.78,2424.95,5.37309,-2.67019,-0.461209,12,81.3886,28.7171,-60.8413,11,759.706,-37.3338,-96.7671,1,2
19,27,2543.53,2419.61,5.37309,-2.67019,-0.461209,12,91.0223,29.6184,-60.2816,11,754.929,-33.5534,-96.9565,1,2
20,27,2554.28,2414.27,5.37309,-2.67019,-0.461209,12,101.163,25.6066,-64.1951,11,750.313,-34.1102,-97.9,1,2
21,27,2565.02,2408.93,5.37309,-2.67019,-0.461209,12,111.674,23.6162,-66.5982,11,745.861,-29.8865,-95.39,1,2
22,27,2570.99,2419.34,2.98377,5.20549,1.05032,12,107.367,24.0361,-65.9041,11,756.776,-30.7362,-96.4486,1,2
23,27,2576.96,2429.76,2.98377,5.20549,1.05032,12,104.27,25.5727,-64.2029,17,758.211,-30.5426,-96.094,1,2
24,27,2582.93,2440.17,2.98377,5.20549,1.05032,12,102.493,24.6509,-64.1665,17,751.381,-31.4474,-95.6933,1,2
25,27,2588.89,2450.58,2.98377,5.20549,1.05032,12,102.105,22.1573,-66.8992,17,744.683,-31.0315,-96.9583,1,2
26,27,2594.86,2460.99,2.98377,5.20549,1.05032,12,103.122,25.2165,-63.3959,17,738.119,-31.9346,-95.7619,1,2
27,27,2606.22,2464.87,5.67776,1.93986,0.329225,12,112.518,23.5169,-65.8784,17,726.586,-33.1627,-98.0411,1,2
28,27,2617.57,2468.75,5.67776,1.93986,0.329225,12,122.37,23.457,-67.3351,17,715.069,-22.7628,-91.5787,1,2
29,27,2628.93,2472.63,5.67776,1.93986,0.329225,12,132.577,22.5729,-67.3017,17,703.567,-26.2307,-95.5559,1,2
30,27,2640.28,2476.51,5.67776,1.93986,0.329225,12,143.062,20.5779,-69.447,17,692.083,-23.5045,-93.4595,1,2
31,27,2651.64,2480.39,5.67776,1.93986,0.329225,12,153.769,16.7335,-71.0198,17,680.616,-21.7777,-91.8921,1,2
32,27,2663.42,2478.09,5.88952,-1.1461,-0.192197,12,165.741,19.7941,-70.0377,17,668.91,-20.2601,-92.7265,1,2
33,27,2675.2,2475.8,5.88952,-1.1461,-0.192197,12,177.717,15.6402,-72.9489,17,657.213,-18.0489,-93.921,1,2
