Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,27,2492.17,2516.21,-2.6115,5.40186,2.02111,12,18.5133,52.6366,-36.7895,13,815.823,-60.8604,-97.6529,3,5
2,27,2501.05,2508.14,4.44448,-4.03071,-0.736615,12,9.37211,63.6224,-25.2621,13,823.858,-73.6976,-98.4837,3,5
3,27,2509.94,2500.08,4.44448,-4.03071,-0.736615,12,10.9969,59.6712,-29.2107,17,822.057,-70.3995,-98.1599,3,5
4,27,2518.83,2492.02,4.44448,-4.03071,-0.736615,12,21.0244,49.9843,-40.0629,17,813.198,-57.3121,-96.474,3,5
5,27,2527.72,2483.96,4.44448,-4.03071,-0.736615,12,32.421,44.2285,-44.9766,17,804.419,-49.5947,-95.9299,3,5
6,27,2536.61,2475.9,4.44448,-4.03071,-0.736615,12,44.1386,40.0384,-49.838,17,795.725,-46.491,-98.3259,3,5
7,27,2537.35,2463.92,0.370266,-5.98856,-1.50905,12,51.974,35.028,-54.6903,17,795.423,-41.339,-94.8883,3,5
8,27,2538.09,2451.94,0.370266,-5.98856,-1.50905,12,61.175,35.502,-53.8623,11,786.916,-41.2023,-98.3187,3,5
9,27,2538.83,2439.97,0.370266,-5.98856,-1.50905,12,71.2142,29.4789,-59.259,11,774.991,-37.0709,-95.1244,3,5
10,27,2539.57,2427.99,0.370266,-5.98856,-1.50905,12,81.7835,28.4832,-61.2008,11,763.069,-34.569,-96.1186,3,5
11,27,2540.31,2416.01,0.370266,-5.98856,-1.50905,12,92.7018,26.0656,-63.7477,11,751.15,-34.4801,-97.5895,3,5
12,27,2528.32,2416.43,-5.9963,0.21079,3.10645,12,87.6171,27.9767,-61.4479,11,751.007,-40.6457,-98.652,3,5
13,27,2516.33,2416.86,-5.9963,0.21079,3.10645,12,83.9517,28.2037,-61.5376,11,751.056,-34.1188,-95.1987,3,5
14,27,2504.34,2417.28,-5.9963,0.21079,3.10645,12,81.8964,26.0028,-63.6448,11,751.297,-37.7406,-97.4644,3,5
15,27,2492.34,2417.7,-5.9963,0.21079,3.10645,12,81.573,27.0898,-61.305,11,751.729,-36.1627,-97.3231,3,5
16,27,2480.35,2418.12,-5.9963,0.21079,3.10645,12,83.0017,28.2009,-61.0371,11,752.352,-31.7874,-94.6922,3,5
17,27,2468.64,2420.75,-5.8538,1.31644,2.92039,12,83.929,28.8838,-61.2327,11,755.364,-37.2889,-97.4837,3,5
18,27,2456.93,2423.39,-5.8538,1.31644,2.92039,12,86.5268,24.8841,-64.547,11,758.554,-38.6111,-99.2527,3,5
19,27,2445.23,2426.02,-5.8538,1.31644,2.92039,12,90.6515,24.9535,-64.0033,11,761.919,-32.7155,-97.5797,3,5
20,27,2433.52,2428.65,-5.8538,1.31644,2.92039,12,96.1067,28.5838,-61.9367,11,765.458,-30.2093,-96.3597,3,5
21,27,2421.81,2431.29,-5.8538,1.31644,2.92039,12,102.681,25.7255,-63.7114,7,758.839,-32.3502,-96.7665,3,5
22,27,2414.82,2421.53,-3.49352,-4.87804,-2.19229,12,114.399,20.5865,-67.9045,7,752.822,-26.0578,-95.5218,3,5
23,27,2407.84,2411.77,-3.49352,-4.87804,-2.19229,12,126.171,22.3492,-67.769,7,746.948,-25.8535,-94.2793,3,5
24,27,2400.85,2402.02,-3.49352,-4.87804,-2.19229,12,137.982,16.864,-72.1492,7,741.223,-27.0791,-96.9245,3,5
25,27,2393.86,2392.26,-3.49352,-4.87804,-2.19229,12,149.823,16.8393,-73.0049,11,733.831,-24.9445,-97.0952,3,5
26,27,2386.88,2382.5,-3.49352,-4.87804,-2.19229,12,161.687,16.822,-71.8515,11,725.225,-22.5964,-96.2313,3,5
27,27,2377.46,2389.94,-4.7077,3.71988,2.47288,12,163.293,15.4977,-73.0261,7,719.771,-27.2054,-97.6464,3,5
28,27,2368.05,2397.38,-4.7077,3.71988,2.47288,12,165.755,17.3624,-72.0018,7,709.362,-22.7788,-96.9229,3,5
29,27,2358.63,2404.82,-4.7077,3.71988,2.47288,12,169.035,18.4748,-71.2905,7,699.004,-21.9468,-95.8876,3,5
30,27,2349.22,2412.26,-4.7077,3.71988,2.47288,12,173.086,16.5547,-73.7099,7,688.699,-18.9271,-94.1934,3,5
31,27,2339.8,2419.7,-4.7077,3.71988,2.47288,12,177.856,19.3669,-70.1243,7,678.45,-17.9408,-93.1493,3,5
32,27,2342.29,2407.97,1.24745,-5.86889,-1.36136,12,181.229,16.2358,-73.5837,7,682.394,-19.8441,-94.5822,3,5
33,27,2344.79,2396.23,1.24745,-5.86889,-1.36136,12,185.319,15.2424,-74.0201,7,686.526,-18.1728,-94.4777,3,5
34,27,2347.28,2384.49,1.24745,-5.86889,-1.36136,12,190.079,16.1703,-73.105,7,690.841,-20.5495,-95.84,3,5
35,27,2349.78,2372.75,1.24745,-5.86889,-1.36136,12,195.462,13.8259,-75.5831,7,695.336,-21.4238,-95.7721,3,5
