Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,34,2504.5,2517.43,1.50106,5.8092,1.31793,12,19.2318,49.2894,-39.3513,13,814.591,-59.0078,-97.8536,3,5
2,34,2500.5,2528.74,-2.00214,5.6561,1.91101,12,29.7775,46.1824,-43.7813,13,803.262,-48.5957,-95.3667,3,5
3,34,2496.49,2540.05,-2.00214,5.6561,1.91101,12,41.1284,37.349,-52.7217,13,791.952,-48.6221,-96.5381,3,5
4,34,2492.49,2551.36,-2.00214,5.6561,1.91101,12,52.7673,36.2795,-53.3195,13,780.663,-42.6241,-97.2345,3,5
5,34,2488.49,2562.68,-2.00214,5.6561,1.91101,12,64.5386,33.1373,-56.4828,13,769.395,-39.5357,-95.4523,3,5
6,34,2484.48,2573.99,-2.00214,5.6561,1.91101,12,76.3811,28.9694,-59.9912,13,758.15,-33.7623,-95.1541,3,5
7,34,2472.81,2576.79,-5.83438,1.40002,2.90609,12,82.0782,31.8755,-57.5644,13,755.665,-29.8135,-93.8936,3,5
8,34,2461.14,2579.59,-5.83438,1.40002,2.90609,12,89.037,26.6214,-62.3694,13,753.363,-37.965,-98.1197,3,5
9,34,2449.48,2582.39,-5.83438,1.40002,2.90609,12,96.9863,26.4281,-63.6675,13,751.245,-33.4403,-97.3824,3,5
10,34,2437.81,2585.19,-5.83438,1.40002,2.90609,12,105.703,23.0358,-66.957,13,749.314,-29.9707,-96.0032,3,5
11,34,2426.14,2587.99,-5.83438,1.40002,2.90609,12,115.012,23.6591,-66.6094,13,747.57,-29.5801,-97.3018,3,5
12,34,2433.13,2597.74,3.49567,4.87651,0.948858,12,118.697,25.6248,-64.0957,13,737.207,-29.0263,-94.9825,3,5
13,34,2440.12,2607.49,3.49567,4.87651,0.948858,12,123.442,20.7804,-69.3409,13,726.894,-29.9077,-95.9674,3,5
14,34,2447.11,2617.25,3.49567,4.87651,0.948858,12,129.131,20.002,-68.4949,13,716.633,-27.053,-95.3687,3,5
15,34,2454.1,2627,3.49567,4.87651,0.948858,12,135.646,20.6062,-69.0309,13,706.427,-28.2299,-95.766,3,5
16,34,2461.09,2636.75,3.49567,4.87651,0.948858,12,142.874,23.5063,-65.9803,13,696.279,-27.758,-96.0877,3,5
17,34,2472.83,2639.28,5.86559,1.26289,0.212068,12,142.701,21.9039,-67.732,13,693.215,-23.864,-93.5628,3,5
18,34,2484.56,2641.81,5.86559,1.26289,0.212068,12,143.534,17.9112,-71.0379,13,690.346,-26.3827,-96.7198,3,5
19,34,2496.29,2644.33,5.86559,1.26289,0.212068,12,145.356,18.405,-70.7223,13,687.674,-22.7748,-93.7647,3,5
20,34,2508.02,2646.86,5.86559,1.26289,0.212068,12,148.132,18.0295,-71.3559,13,685.202,-25.2046,-95.541,3,5
21,34,2519.75,2649.38,5.86559,1.26289,0.212068,12,151.808,19.3073,-70.1289,13,682.933,-24.3328,-92.3822,3,5
22,34,2510.39,2641.88,-4.68159,-3.75269,-2.46589,12,143.33,18.9345,-70.6566,13,690.217,-25.1814,-92.7749,3,5
23,34,2501.02,2634.37,-4.68159,-3.75269,-2.46589,12,135.387,22.018,-67.1957,13,697.631,-27.1593,-94.8684,3,5
24,34,2491.66,2626.87,-4.68159,-3.75269,-2.46589,12,128.077,18.6507,-70.9264,13,705.172,-28.8398,-96.3073,3,5
25,34,2482.3,2619.36,-4.68159,-3.75269,-2.46589,12,121.515,20.7294,-67.8392,13,712.834,-25.3039,-93.2443,3,5
26,34,2472.93,2611.86,-4.68159,-3.75269,-2.46589,12,115.827,21.0432,-68.8131,13,720.616,-26.9808,-95.4961,3,5
27,34,2464.42,2603.4,-4.25637,-4.22886,-2.35944,12,109.975,23.1584,-65.6924,13,729.422,-28.8395,-95.0691,3,5
28,34,2455.91,2594.94,-4.25637,-4.22886,-2.35944,12,105.173,24.4239,-64.8886,13,738.318,-32.741,-97.6362,3,5
29,34,2447.4,2586.48,-4.25637,-4.22886,-2.35944,12,101.568,23.4141,-65.7193,13,747.301,-30.8637,-95.8305,3,5
30,34,2438.88,2578.02,-4.25637,-4.22886,-2.35944,12,99.292,25.6011,-64.1918,13,756.368,-30.7548,-95.2575,3,5
31,34,2430.37,2569.57,-4.25637,-4.22886,-2.35944,12,98.4362,23.5582,-65.4802,13,765.515,-35.5336,-98.2554,3,5
32,34,2424.35,2579.95,-3.01169,5.18939,2.09665,12,110.115,22.4304,-65.9338,13,755.75,-30.2994,-95.766,3,5
33,34,2418.32,2590.32,-3.01169,5.18939,2.09665,12,121.856,20.0552,-69.502,13,746.05,-28.0574,-96.6528,3,5
34,34,2412.3,2600.7,-3.01169,5.18939,2.09665,12,133.643,23.4619,-65.8767,13,736.418,-24.9701,-94.9247,3,5
35,34,2406.28,2611.08,-3.01169,5.18939,2.09665,12,145.464,21.1875,-69.0972,13,726.856,-24.4483,-95.7916,3,5
36,34,2400.25,2621.46,-3.01169,5.18939,2.09665,12,157.313,16.8188,-72.1799,13,717.368,-24.8689,-95.5901,3,5
37,34,2412.22,2622.32,5.98455,0.430373,0.0717905,12,150.793,18.8722,-69.4952,13,714.964,-23.2878,-95.5067,3,5
38,34,2424.19,2623.18,5.98455,0.430373,0.0717905,12,144.974,18.5387,-71.5813,13,712.754,-26.6801,-96.7012,3,5
39,34,2436.16,2624.04,5.98455,0.430373,0.0717905,12,139.945,19.5734,-70.4919,13,710.74,-24.5688,-94.7863,3,5
40,34,2448.13,2624.9,5.98455,0.430373,0.0717905,12,135.792,19.6567,-69.5213,13,708.923,-26.4425,-96.0186,3,5
41,34,2460.1,2625.76,5.98455,0.430373,0.0717905,12,132.599,20.6113,-68.7311,13,707.306,-25.9073,-95.2273,3,5
