Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,28,2491.04,2500.8,-2.98814,0.266454,3.05266,12,8.16516,65.2398,-23.5673,7,825.038,-73.5523,-98.1344,1,0.3
2,28,2495,2496.3,1.98214,-2.25191,-0.849026,12,4.82859,73.1163,-16.5658,7,829.004,-84.1917,-96.1182,1,0.3
3,28,2498.96,2491.79,1.98214,-2.25191,-0.849026,12,7.20838,68.7188,-21.3474,11,825.792,-75.6097,-95.3377,1,0.3
4,28,2502.93,2487.29,1.98214,-2.25191,-0.849026,12,12.3534,55.307,-33.1626,11,821.297,-68.6539,-98.6158,1,0.3
5,28,2506.89,2482.78,1.98214,-2.25191,-0.849026,12,18.0347,50.938,-38.3108,11,816.822,-62.7092,-99.3924,1,0.3
6,28,2510.86,2478.28,1.98214,-2.25191,-0.849026,12,23.8725,46.5703,-42.163,11,812.367,-53.1418,-96.7823,1,0.3
7,28,2515.55,2474.54,2.3462,-1.86958,-0.672821,12,29.5317,43.367,-46.2834,11,808.71,-51.8469,-96.803,1,0.3
8,28,2520.24,2470.8,2.3462,-1.86958,-0.672821,12,35.3036,41.3369,-48.217,11,805.082,-52.0163,-98.6956,1,0.3
9,28,2524.93,2467.06,2.3462,-1.86958,-0.672821,12,41.1409,38.3447,-51.4755,11,801.482,-46.5122,-96.3211,1,0.3
10,28,2529.63,2463.32,2.3462,-1.86958,-0.672821,12,47.0191,34.9586,-54.2946,11,797.912,-48.0871,-97.8013,1,0.3
11,28,2534.32,2459.58,2.3462,-1.86958,-0.672821,12,52.9247,35.381,-54.4515,11,794.37,-45.3769,-98.251,1,0.3
12,28,2535.77,2465.41,0.727671,2.91041,1.3258,12,49.8093,36.4283,-52.9694,17,796.934,-43.7891,-97.3132,1,0.3
13,28,2537.23,2471.23,0.727671,2.91041,1.3258,12,47.2536,36.7627,-52.1665,17,795.255,-43.6742,-98.5862,1,0.3
14,28,2538.69,2477.05,0.727671,2.91041,1.3258,12,45.3524,40.2366,-49.543,17,793.619,-43.0568,-94.8599,1,0.3
15,28,2540.14,2482.87,0.727671,2.91041,1.3258,12,44.1903,39.4152,-49.6698,17,792.024,-49.4018,-98.4892,1,0.3
16,28,2541.6,2488.69,0.727671,2.91041,1.3258,12,43.826,37.5709,-52.1846,17,790.472,-45.7654,-96.8391,1,0.3
17,28,2546.44,2492.23,2.42285,1.76913,0.6307,12,47.9225,37.6294,-52.2381,17,785.588,-43.1951,-95.5635,1,0.3
18,28,2551.29,2495.77,2.42285,1.76913,0.6307,12,52.3871,36.0436,-53.7081,17,780.72,-42.9353,-97.187,1,0.3
19,28,2556.13,2499.3,2.42285,1.76913,0.6307,12,57.1336,35.0944,-54.3216,17,775.867,-40.2562,-94.6752,1,0.3
20,28,2560.98,2502.84,2.42285,1.76913,0.6307,12,62.0974,33.998,-55.5196,17,771.031,-43.2532,-99.4127,1,0.3
21,28,2565.82,2506.38,2.42285,1.76913,0.6307,12,67.2304,32.604,-57.8049,17,766.211,-36.2426,-95.4324,1,0.3
22,28,2570.74,2509.82,2.45752,1.72063,0.610826,12,72.5508,30.1675,-59.0663,17,761.338,-36.558,-95.704,1,0.3
23,28,2575.65,2513.26,2.45752,1.72063,0.610826,12,77.9698,27.3674,-62.3418,17,756.48,-38.8026,-98.4136,1,0.3
24,28,2580.57,2516.7,2.45752,1.72063,0.610826,12,83.4684,29.2175,-60.3687,17,751.639,-34.386,-95.1804,1,0.3
25,28,2585.48,2520.14,2.45752,1.72063,0.610826,12,89.0317,25.1843,-64.5483,17,746.815,-34.1835,-95.9863,1,0.3
26,28,2590.4,2523.59,2.45752,1.72063,0.610826,12,94.6485,26.1821,-64.1127,17,742.008,-32.2319,-94.7177,1,0.3
27,28,2589.88,2517.61,-0.261156,-2.98861,-1.65796,12,92.7628,27.4039,-62.521,17,742.356,-33.3344,-98.3799,1,0.3
28,28,2589.35,2511.63,-0.261156,-2.98861,-1.65796,12,91.2335,27.3597,-62.5878,17,742.753,-34.6485,-94.9277,1,0.3
29,28,2588.83,2505.65,-0.261156,-2.98861,-1.65796,12,90.0786,26.7378,-63.1903,17,743.197,-34.3242,-96.428,1,0.3
30,28,2588.31,2499.68,-0.261156,-2.98861,-1.65796,12,89.3127,26.8916,-62.8264,17,743.69,-36.5603,-97.1532,1,0.3
31,28,2587.79,2493.7,-0.261156,-2.98861,-1.65796,12,88.9459,28.9889,-60.2374,17,744.231,-34.7945,-96.0939,1,0.3
32,28,2583.94,2489.1,-1.92346,-2.30224,-2.2668,12,85.5164,29.3763,-59.9421,17,748.125,-31.5545,-94.276,1,0.3
33,28,2580.09,2484.49,-1.92346,-2.30224,-2.2668,12,82.3817,28.5784,-61.4708,17,752.046,-38.151,-98.0007,1,0.3
34,28,2576.25,2479.89,-1.92346,-2.30224,-2.2668,12,79.5766,28.3148,-61.1471,17,755.995,-36.0803,-97.8418,1,0.3
35,28,2572.4,2475.28,-1.92346,-2.30224,-2.2668,12,77.137,29.1313,-60.5676,17,759.97,-38.3625,-96.3389,1,0.3
36,28,2568.55,2470.68,-1.92346,-2.30224,-2.2668,12,75.0987,28.9043,-60.9473,17,763.972,-39.5733,-96.8928,1,0.3
37,28,2573.86,2473.47,2.65576,1.39533,0.483759,12,79.0987,29.0344,-59.6371,17,758.565,-34.4756,-97.0721,1,0.3
38,28,2579.18,2476.26,2.65576,1.39533,0.483759,12,83.339,26.9507,-62.127,17,753.167,-37.7347,-98.3391,1,0.3
39,28,2584.49,2479.05,2.65576,1.39533,0.483759,12,87.7848,25.1396,-63.4924,17,747.778,-37.9024,-100.397,1,0.3
40,28,2589.8,2481.84,2.65576,1.39533,0.483759,12,92.4065,27.0205,-62.8667,17,742.399,-32.3043,-95.472,1,0.3
41,28,2595.11,2484.63,2.65576,1.39533,0.483759,12,97.179,24.7974,-63.8725,17,737.029,-33.1169,-96.7722,1,0.3
42,28,2599.16,2489.06,2.02222,2.21599,0.831088,12,100.647,25.6916,-64.1531,17,732.912,-32.597,-96.6287,1,0.3
43,28,2603.2,2493.49,2.02222,2.21599,0.831088,12,104.345,24.705,-64.847,17,728.821,-28.7961,-96.3009,1,0.3
