Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,28,2482.18,2497.43,-5.93855,-0.856543,-2.99835,12,16.8887,54.0449,-35.5114,7,816.186,-61.0387,-96.9572,1,1
2,28,2482.24,2485.43,0.0299792,-5.99993,-1.5658,12,21.5612,52.083,-37.3159,7,816.357,-57.9225,-97.4627,1,1
3,28,2482.3,2473.43,0.0299792,-5.99993,-1.5658,12,30.5375,44.4861,-45.0077,11,807.603,-50.2692,-95.2941,1,1
4,28,2482.36,2461.43,0.0299792,-5.99993,-1.5658,12,41.0876,39.7668,-49.9073,11,795.605,-46.675,-96.4211,1,1
5,28,2482.42,2449.43,0.0299792,-5.99993,-1.5658,12,52.2671,37.286,-52.774,11,783.606,-44.7581,-96.1701,1,1
6,28,2482.48,2437.43,0.0299792,-5.99993,-1.5658,12,63.7456,33.8701,-55.7585,11,771.608,-41.1812,-98.3766,1,1
7,28,2489.51,2447.16,3.51449,4.86296,0.944994,12,52.7038,33.0381,-56.8684,11,781.215,-41.207,-96.8067,1,1
8,28,2496.54,2456.88,3.51449,4.86296,0.944994,12,42.1887,37.6647,-51.0353,11,790.887,-44.6189,-95.8769,1,1
9,28,2503.57,2466.61,3.51449,4.86296,0.944994,12,32.7121,43.921,-45.9574,11,800.622,-54.0874,-99.0251,1,1
10,28,2510.6,2476.33,3.51449,4.86296,0.944994,12,25.4612,48.4047,-41.2509,11,810.418,-54.3049,-95.8106,1,1
11,28,2517.63,2486.06,3.51449,4.86296,0.944994,12,22.6818,47.9387,-41.6742,17,814.474,-58.904,-98.8166,1,1
12,28,2526.43,2494.22,4.40174,4.07733,0.747157,12,27.8467,42.9581,-46.8663,17,805.582,-51.9664,-96.8013,1,1
13,28,2535.24,2502.37,4.40174,4.07733,0.747157,12,36.3924,43.2617,-46.7294,17,796.771,-47.9066,-95.4611,1,1
14,28,2544.04,2510.52,4.40174,4.07733,0.747157,12,46.4906,37.651,-52.2569,17,788.045,-40.4721,-96.788,1,1
15,28,2552.84,2518.68,4.40174,4.07733,0.747157,12,57.3267,34.3325,-55.2454,17,779.405,-39.2353,-95.4307,1,1
16,28,2561.65,2526.83,4.40174,4.07733,0.747157,12,68.5516,32.1397,-57.4609,17,770.856,-36.2197,-95.4504,1,1
17,28,2560.39,2514.9,-0.629177,-5.96692,-1.67585,12,63.4139,31.9497,-57.8185,17,771.776,-39.5508,-97.0575,1,1
18,28,2559.13,2502.97,-0.629177,-5.96692,-1.67585,12,60.2604,32.4869,-57.0811,17,772.88,-42.2388,-96.4597,1,1
19,28,2557.87,2491.03,-0.629177,-5.96692,-1.67585,12,59.4081,34.4956,-55.2654,17,774.17,-42.5093,-96.6694,1,1
20,28,2556.61,2479.1,-0.629177,-5.96692,-1.67585,12,60.9535,32.1801,-57.1706,17,775.642,-39.9702,-95.3953,1,1
21,28,2555.35,2467.16,-0.629177,-5.96692,-1.67585,12,64.725,28.6946,-60.1158,17,777.297,-38.9645,-98.2081,1,1
22,28,2564.77,2474.6,4.70884,3.71844,0.668412,12,70.1519,30.4699,-59.2064,17,767.615,-38.9058,-97.1557,1,1
23,28,2574.19,2482.04,4.70884,3.71844,0.668412,12,77.0794,28.2612,-61.5742,17,758,-33.4433,-95.5542,1,1
24,28,2583.61,2489.48,4.70884,3.71844,0.668412,12,85.1422,27.5389,-61.5893,17,748.453,-32.6216,-95.6978,1,1
25,28,2593.03,2496.91,4.70884,3.71844,0.668412,12,94.0486,23.4427,-65.7737,17,738.978,-30.2814,-93.2823,1,1
26,28,2602.44,2504.35,4.70884,3.71844,0.668412,12,103.581,25.1637,-64.6887,17,729.576,-31.1879,-95.8841,1,1
27,28,2609.63,2494.74,3.59573,-4.8032,-0.928186,12,110.716,23.6011,-66.3549,17,722.378,-29.4199,-97.6053,1,1
28,28,2616.83,2485.14,3.59573,-4.8032,-0.928186,12,118.639,21.061,-68.574,17,715.308,-29.1527,-94.4262,1,1
29,28,2624.02,2475.53,3.59573,-4.8032,-0.928186,12,127.201,23.6616,-66.4621,17,708.371,-27.3344,-94.2564,1,1
