Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,32,2497.1,2499.25,-0.968177,-0.250265,-2.88864,12,1.92077,89.1143,-0.287008,7,831.096,-95.7673,-97.671,1,0.1
2,32,2496.17,2501.02,-0.465073,0.885272,2.05451,12,3.48063,81.7149,-8.60873,7,830.168,-90.5849,-100.433,1,0.1
3,32,2495.24,2502.79,-0.465073,0.885272,2.05451,12,5.34231,71.4071,-18.3601,13,829.218,-78.0781,-97.221,1,0.1
4,32,2494.31,2504.56,-0.465073,0.885272,2.05451,12,7.27775,64.368,-24.6684,13,827.452,-74.03,-97.4931,1,0.1
5,32,2493.37,2506.33,-0.465073,0.885272,2.05451,12,9.24073,63.1173,-26.4481,13,825.688,-69.4714,-96.1832,1,0.1
6,32,2492.44,2508.1,-0.465073,0.885272,2.05451,12,11.2168,59.4586,-30.2817,13,823.924,-69.0576,-99.001,1,0.1
7,32,2491.15,2509.63,-0.647996,0.761644,2.27575,12,13.2113,58.5943,-30.6007,13,822.412,-62.7134,-97.2327,1,0.1
8,32,2489.85,2511.15,-0.647996,0.761644,2.27575,12,15.2072,53.602,-35.7723,13,820.902,-64.9165,-100.099,1,0.1
9,32,2488.56,2512.67,-0.647996,0.761644,2.27575,12,17.204,50.3668,-39.3772,13,819.395,-63.4834,-99.5118,1,0.1
10,32,2487.26,2514.2,-0.647996,0.761644,2.27575,12,19.2016,52.7599,-37.6501,13,817.889,-59.9389,-98.4564,1,0.1
11,32,2485.96,2515.72,-0.647996,0.761644,2.27575,12,21.1995,51.2341,-38.4664,13,816.386,-60.5336,-99.8746,1,0.1
12,32,2485.41,2517.64,-0.277524,0.960719,1.85201,12,23.0681,50.4751,-39.2519,13,814.474,-56.34,-97.087,1,0.1
13,32,2484.85,2519.56,-0.277524,0.960719,1.85201,12,24.9571,46.4412,-43.8424,13,812.562,-57.4155,-99.4081,1,0.1
14,32,2484.3,2521.48,-0.277524,0.960719,1.85201,12,26.8621,46.1748,-43.3894,13,810.651,-55.51,-98.9202,1,0.1
15,32,2483.74,2523.4,-0.277524,0.960719,1.85201,12,28.78,45.3347,-44.5015,13,808.74,-52.2828,-95.3805,1,0.1
16,32,2483.19,2525.33,-0.277524,0.960719,1.85201,12,30.7084,47.8001,-41.8715,13,806.829,-50.5741,-96.1993,1,0.1
17,32,2481.99,2526.92,-0.600791,0.799406,2.21529,12,32.6983,44.6,-46.1873,13,805.255,-52.2729,-98.1023,1,0.1
18,32,2480.79,2528.52,-0.600791,0.799406,2.21529,12,34.6894,44.8465,-44.734,13,803.683,-47.0307,-94.9522,1,0.1
19,32,2479.58,2530.12,-0.600791,0.799406,2.21529,12,36.6814,41.5905,-48.7673,13,802.113,-52.9476,-98.7399,1,0.1
20,32,2478.38,2531.72,-0.600791,0.799406,2.21529,12,38.6743,42.3118,-47.494,13,800.545,-48.0638,-98.9093,1,0.1
21,32,2477.18,2533.32,-0.600791,0.799406,2.21529,12,40.6679,38.5788,-51.5193,13,798.978,-49.3226,-98.226,1,0.1
22,32,2479.12,2533.82,0.968583,0.248691,0.251329,12,40.0935,40.8364,-49.2563,13,798.431,-43.1962,-95.2504,1,0.1
