0.330240829,0.351911502,0.346334053,0.351425212
0.352929487,0.340961807,0.335122118,0.344095736
0.336284911,0.331769772,0.332868233,0.340195474
0.313143424,0.349703257,0.330138452,0.346099097
0.353854022,0.305041598,0.340249057,0.340488996
0.348764776,0.321558413,0.339918151,0.347643099
0.303470379,0.328263591,0.3493279,0.34300413
0.29686023,0.325682047,0.337877086,0.342813404
0.317200558,0.327678513,0.340498141,0.341612812
0.3063031,0.325988613,0.323799352,0.344419185
0.303857919,0.321505188,0.31683875,0.340011816
0.271381393,0.300324124,0.323596723,0.333198354
0.294192082,0.30245122,0.307744777,0.345543665
0.299039338,0.308277823,0.314550835,0.343958297
0.306830229,0.314251151,0.292321874,0.33013853
0.313648761,0.307773992,0.302313502,0.340331535
0.308983079,0.336971507,0.310116713,0.347651449
0.333032629,0.31218236,0.295001758,0.330601694
0.333465542,0.318036217,0.309544768,0.334338967
0.321649721,0.324373215,0.305355309,0.3365696
0.291385901,0.304760412,0.343466753,0.333269211
0.315049752,0.342032205,0.296319067,0.338348746
0.321446465,0.302325334,0.305991491,0.33640199
0.305896772,0.28301003,0.30794039,0.337882411
0.318100822,0.305897022,0.306865956,0.330997488
0.321551471,0.284551863,0.303808308,0.330251891
0.326890949,0.315759515,0.301492596,0.332871995
0.321438617,0.290666683,0.305865142,0.336046062
0.294071957,0.311016353,0.299019403,0.339335124
0.295954989,0.303000104,0.291549682,0.343689951
0.298540616,0.293475574,0.291405455,0.339169978
0.271081454,0.301913069,0.305529526,0.332006
0.271802864,0.287673627,0.299327212,0.334357786
0.256877345,0.295907315,0.28698466,0.334915826
0.287348155,0.308587298,0.297247759,0.336578706
0.275683983,0.30501776,0.323287107,0.340213978
0.266894661,0.299278924,0.33032311,0.332274502
0.255757465,0.309196581,0.317579856,0.333274868
0.29173249,0.278447552,0.290271247,0.339996659
0.286480219,0.285591631,0.300969468,0.344521469
0.260698413,0.279492063,0.289383916,0.330215353
0.267807692,0.283434565,0.290224248,0.333049917
0.258794872,0.278457431,0.289509575,0.338558826
0.251214286,0.281857143,0.300195151,0.333582762
0.252567988,0.325333333,0.31882648,0.346677283
0.251497835,0.291587302,0.304248418,0.335477867
0.245546676,0.264731824,0.298077599,0.331315263
0.257575092,0.27882906,0.293221445,0.335790134
0.249835276,0.286096459,0.295713698,0.335800295
0.246686758,0.297380952,0.302411108,0.341231485
