Pre_RSRP,Post_RSRP,Delta_RSRP
-89.6047031746131,-84.6387569942697,4.96594618034339
-91.0966714075993,-86.0605272650069,5.0361441425924
-91.6332669431768,-86.2491643750265,5.38410256815036
-89.9754964553324,-88.3175057634067,1.65799069192567
-89.1633185626759,-88.3016785215786,0.861640041097331
-88.3016785215786,-87.8771115864276,0.424566935150977
-91.2123691465439,-88.5124122867361,2.69995685980786
-91.2976993467737,-88.2575497462353,3.04014960053841
-88.4356405651619,-81.3791972676447,7.05644329751723
-93.0102431967371,-86.9281148917372,6.08212830499988
-89.626530097117,-86.7102950679886,2.91623502912837
-90.2568891505165,-83.8576533697765,6.39923578073998
-89.127057590458,-84.3253392213209,4.80171836913712
-90.6337355236117,-88.3345745204268,2.29916100318486
-89.2983956282798,-86.8498549930024,2.44854063527736
-87.0764440479728,-89.3903071590471,-2.31386311107432
-90.1362557554996,-83.6095999814405,6.52665577405913
-91.9518383127002,-83.8223619907184,8.12947632198184
-90.2015540263976,-85.0285304328956,5.17302359350198
-94.3807913957898,-89.4030216605871,4.97776973520267
-93.7046911060398,-84.6634836536582,9.04120745238155
-90.5328829001975,-83.525218575626,7.00766432457157
-90.5197419828816,-84.508715136311,6.01102684657057
-90.9517236113793,-83.9603862106524,6.99133740072689
-93.0595959870208,-83.93856689301,9.12102909401079
-88.9280515904032,-85.6259179129015,3.30213367750162
-88.8357590995681,-89.8737639466945,-1.03800484712635
-89.6418121764128,-86.856094323112,2.78571785330076
-90.7567325399476,-86.1533573209387,4.60337521900888
-89.6008590261376,-85.7376470235231,3.86321200261454
-90.6791447532091,-86.5576812573789,4.12146349583017
-91.6067494254819,-84.8227198459184,6.78402957956353
-90.8040526461478,-85.2985006373306,5.50555200881714
-91.2784746437685,-84.1763269723704,7.10214767139812
-87.4863809786526,-83.9748271997251,3.51155377892743
-89.8411399550691,-84.6610213345657,5.1801186205034
-88.3113258879292,-89.2186542705112,-0.907328382581965
-92.5314349202535,-83.3720091929683,9.15942572728519
-90.0204789153422,-84.2068612843938,5.81361763094838
-90.2232513952018,-86.1689565153542,4.05429487984758
-91.1480230344786,-86.5835737701446,4.56444926433395
-96.6484451430849,-90.9227553998405,5.72568974324438
-93.2538731978674,-88.0707575850095,5.18311561285786
-88.6025676751496,-84.8363450854311,3.76622258971853
-90.3770003782223,-85.2292277166912,5.14777266153112
-90.0139607198053,-87.0035538723592,3.01040684744614
-89.1416655205038,-84.881089707158,4.26057581334582
-88.6668103294479,-82.8368277866703,5.82998254277761
-91.748027200182,-83.6457995611622,8.10222763901974
-90.1888760329201,-83.2018277489805,6.98704828393961
-89.1267798462119,-85.844331562557,3.28244828365492
-93.3510977144148,-87.5163592957923,5.83473841862247
-90.0379417361981,-81.4132585826034,8.62468315359478
-91.4235351007476,-85.0214254678798,6.40210963286789
-89.2924723429028,-83.8104329289399,5.4820394139629
-92.471950693235,-84.060276772866,8.41167392036898
-91.9915581142829,-83.9694646585807,8.02209345570221
-91.6693814912561,-85.2739695617661,6.39541192948993
-90.9996143972969,-85.094871293183,5.90474310411382
-92.4302151342668,-88.4290605759816,4.00115455828522
-90.4512794598164,-84.9362885699641,5.51499088985229
-88.4657679069608,-83.3325479967737,5.13321991018713
-90.8405571767886,-84.5712386330071,6.26931854378149
-89.843783132463,-89.255300284114,0.588482848349016
-89.5118232850308,-82.9495747698661,6.56224851516474
-91.8967567497751,-84.3158922282347,7.58086452154044
-90.9363935379866,-86.8429216081328,4.09347192985382
-91.8574274944149,-87.2583445268947,4.59908296752011
-93.1496575713939,-84.8989548775613,8.25070269383265
-91.8232343999519,-87.102890449159,4.72034395079288
-89.4613921575698,-86.6126151414135,2.8487770161563
-91.6620169278159,-82.9279893580638,8.73402756975207
-89.2156382209611,-86.5809263687288,2.63471185223222
-89.2081231460093,-86.6254443257523,2.582678820257
-90.0137012948165,-86.4735815102281,3.54011978458839
-89.6072125705179,-86.0882099641708,3.51900260634711
-90.6190018365862,-83.0250503210041,7.59395151558204
-91.4620607133593,-86.8650866652915,4.59697404806775
-89.3873093323891,-82.7115022542106,6.67580707817849
-89.6508968448718,-84.4199263461427,5.23097049872907
-88.5622154511275,-82.7384907686181,5.82372468250939
-91.0309475761349,-86.898979111476,4.13196846465889
-93.5014418736737,-85.7414120543881,7.76002981928556
-91.9127684933075,-81.5170352090403,10.3957332842672
-88.589299252875,-86.2908906962189,2.29840855665611
-89.3366026781198,-84.5897553541195,4.74684732400031
-87.9571836011758,-84.0951614382254,3.86202216295031
-88.6771626286299,-86.3382678375345,2.33889479109538
-92.0507828644796,-83.7076603757131,8.34312248876656
-93.1148164753935,-86.0907754136168,7.02404106177674
-88.9653187349973,-84.0787223750727,4.88659635992462
-91.8869625250645,-83.5056780194137,8.38128450565072
-89.8991799875907,-84.710333245387,5.18884674220372
-91.4407061309375,-85.3059988854252,6.13470724551223
-89.7158767732288,-83.8356692301216,5.88020754310726
-89.2051818106237,-83.176196475518,6.0289853351057
-89.7852109571602,-83.6296857411014,6.1555252160588
-93.6888220636501,-84.213432340118,9.47538972353209
-90.4633713771279,-84.6135232412936,5.84984813583427
-93.7902371812016,-89.5858788554205,4.20435832578114
-91.4534140782716,-87.3024779406499,4.15093613762165
-90.6102861103309,-83.0629160452327,7.54737006509816
-89.7657872847109,-82.4999298269554,7.2658574577555
-88.4938760577891,-86.8178257034347,1.67605035435438
-90.448182729921,-85.8471720720092,4.60101065791184
-90.8306255992599,-81.4745080619866,9.35611753727327
-94.7733352909455,-83.2176116446455,11.5557236463
-91.945100046763,-85.313395970268,6.63170407649506
-92.8586321904726,-87.3072347771981,5.55139741327451
-87.6681841427768,-85.9604583236213,1.70772581915549
-88.7433738890874,-85.3759441242211,3.36742976486628
-89.733624387324,-85.95882003851,3.77480434881402
-91.15889003986,-83.9280921373438,7.2307979025162
-90.0252715495032,-85.1081828174686,4.91708873203461
-86.673844824054,-83.5461182173696,3.12772660668436
-89.5739503327359,-83.6972221399684,5.87672819276744
-88.8536447204978,-83.9445142844802,4.90913043601754
-89.2160631894529,-84.5270448816316,4.68901830782134
-87.6140930150594,-86.6804956204116,0.933597394647762
-89.1720195352169,-88.9839142110927,0.188105324124236
-93.1701832646041,-86.8747125265869,6.29547073801725
-89.2071997428565,-85.0692823405369,4.13791740231958
-96.3866403166469,-89.7551743157335,6.6314660009134
-93.3093395799495,-90.5052327959194,2.80410678403012
-88.8952491295278,-87.2406336528481,1.65461547667973
-89.3432964967302,-83.4974641516375,5.84583234509267
-89.7749153766109,-84.579821465152,5.19509391145895
-90.4702473272881,-84.3156778452076,6.1545694820805
-90.1204976930588,-86.647356308329,3.47314138472981
-94.1186580807271,-85.3164837179362,8.80217436279087
-91.5204247904794,-89.2090187772712,2.31140601320819
-91.039842277656,-85.9409644221481,5.09887785550792
-90.6217268384115,-84.506319617351,6.11540722106042
-90.8477872465807,-86.2464882104688,4.60129903611186
-89.1382957051309,-83.0861491828672,6.05214652226371
-87.7879724189783,-88.3886751415272,-0.600702722548874
-91.265637702232,-85.8530351489484,5.41260255328367
-88.0581255075694,-87.5918191289383,0.466306378631117
-90.4668671856889,-87.4680220378609,2.99884514782793
-88.8847613023809,-86.8697197904784,2.01504151190251
-90.3795052544104,-82.8369618715181,7.54254338289227
-89.335703313336,-86.3324610953923,3.00324221794367
-90.0830316721004,-84.0215473203829,6.06148435171745
-96.3531079186448,-88.5266977349328,7.82641018371198
-90.1207854418679,-85.9121841097788,4.20860133208908
-89.3764255923808,-87.9800839358764,1.39634165650433
-89.9810869363141,-87.8092628953079,2.17182404100614
-88.6089520697123,-84.189829741371,4.41912232834127
-89.628979668426,-84.9085895046819,4.72039016374408
-87.8436644629517,-86.1792304930057,1.66443396994598
-91.8268649884736,-85.9794307940519,5.84743419442173
-92.0537366985716,-86.3274140372354,5.72632266133621
-91.7023097103264,-86.1642796289199,5.53803008140649
-91.0035213430964,-84.6428655930424,6.36065575005402
-89.9374138013763,-83.9589125894621,5.97850121191423
-90.8359371560383,-85.7188709028849,5.11706625315339
-90.4992642582756,-82.9133919021724,7.58587235610318
-89.5849654405353,-85.8542082656587,3.73075717487661
-89.4133330713944,-86.4717885627388,2.94154450865556
-90.7036393547039,-83.1422193969873,7.56141995771666
-89.2707303801632,-83.6300400165024,5.64069036366078
-91.8449466166991,-86.4335990564495,5.4113475602496
-92.6744394936463,-84.2905186491784,8.3839208444679
-89.030182332858,-86.0778709670083,2.95231136584978
-92.2654316659969,-86.3384396949398,5.92699197105703
-91.1520659694881,-86.6355754782594,4.51649049122868
-91.8798878384389,-85.2960066969716,6.58388114146734
-89.765161221728,-87.4854076591719,2.2797535625561
-91.7302073317493,-85.8301637178455,5.9000436139038
-93.1037146909017,-90.2666287988623,2.83708589203941
-92.3481721013194,-87.5507350594463,4.79743704187313
-89.2887233844775,-85.7081306181451,3.58059276633235
-87.1093798954793,-86.4133591694568,0.696020726022524
-93.1603874121741,-84.996533409318,8.16385400285611
-92.0127611934954,-87.9079593411221,4.10480185237329
-91.6629593814065,-84.7481965626703,6.91476281873619
-89.0764205417782,-86.3173558614247,2.7590646803535
-88.0310088862281,-86.8392426916246,1.19176619460343
-96.09591781,-89.58808701,6.507830802
-96.18079978,-88.69815013,7.482649657
-87.07644405,-89.39030716,-2.313863111
-96.64844514,-90.9227554,5.725689743
-86.67384482,-83.54611822,3.127726607
-96.38664032,-89.75517432,6.631466001
-96.35310792,-88.52669773,7.826410184
-87.1093799,-86.41335917,0.696020726
-87.15392785,-89.33933713,-2.185409282
-87.23957968,-87.44015873,-0.200579047
-96.2354155,-91.04916408,5.186251428
-96.76072167,-90.49619834,6.264523334
-87.06006638,-88.68335751,-1.623291132
-87.14072603,-87.23901238,-0.098286346
-86.92612796,-86.23361618,0.692511784
-96.08424303,-89.55820177,6.526041259
-86.87094795,-85.74278719,1.128160754
-87.1230088,-85.25090868,1.872100119
-96.03816276,-90.94724134,5.090921413
-86.96038377,-85.75140406,1.208979715
-96.2289572,-85.67937276,10.54958445
-95.50629064,-89.89576926,5.610521382
-95.05071553,-89.30621122,5.74450431
-95.85406816,-87.94205302,7.912015141
-86.38975948,-80.63899141,5.750768064
-96.08563324,-92.8134102,3.27222304
-95.02970113,-89.34179617,5.687904959
-86.90965647,-85.5408555,1.368800963
-95.01017654,-85.88023765,9.129938889
-86.48634817,-82.97479442,3.511553751
-95.62247776,-85.11364176,10.508836
-87.14989772,-83.80236658,3.347531148
-85.42062523,-82.98973812,2.430887106
-86.78301641,-82.57645304,4.206563373
-95.19697912,-87.7190749,7.477904215
-95.49967867,-90.18546134,5.314217337
-95.08532423,-89.5989662,5.486358035
-95.58341961,-85.39421717,10.18920244
-95.31509138,-89.55484427,5.760247113
-96.24291859,-87.1512915,9.091627087
-95.43995068,-88.24547706,7.194473626
-96.47694279,-88.98212017,7.494822622
-86.86870688,-83.90194776,2.966759121
-96.21373281,-88.26704255,7.946690266
-86.85675675,-82.32144663,4.535310119
-96.85011259,-89.08949181,7.760620785
-86.86974599,-84.42101168,2.448734301
-87.03666399,-84.40616246,2.630501535
-96.34229973,-88.76937796,7.572921769
-87.2153959,-85.54738146,1.668014443
-95.03745149,-88.28790284,6.749548654
-95.21093044,-87.8861703,7.324760135
-97.03757185,-87.44073427,9.59683758
-86.49745366,-80.35920928,6.138244383
-95.72142254,-86.31212938,9.409293168
-95.51023902,-89.29058861,6.219650407
-87.03231532,-84.25515691,2.777158408
-87.103107,-83.31696756,3.786139439
-95.44105731,-90.34936845,5.091688854
-86.18329675,-86.88142389,-0.69812714
-96.28149202,-89.38456335,6.896928669
-86.91281671,-82.93990709,3.972909626
-95.48736259,-90.99241086,4.494951728
