Pre_RSRP,Post_RSRP,Delta_RSRP
-96.262773423127,-96.4781638203598,-0.21539039723271
-96.4781638203598,-94.585681544481,1.89248227587877
-100.162963564598,-95.5138063377401,4.64915722685862
-96.5717184451214,-94.8559972271597,1.71572121796165
-96.7298941978857,-95.766281274057,0.963612923828677
-96.9611436213994,-95.1444858833838,1.81665773801556
-96.5347416485857,-91.9410253563668,4.59371629221894
-88.3187068987644,-86.4853812547759,1.83332564398841
-93.1343535988316,-86.0747097069938,7.05964389183773
-95.885707498186,-87.3165432842958,8.56916421389014
-88.9172664016772,-90.116714867158,-1.19944846548072
-90.7439657716159,-83.8340297437893,6.90993602782658
-94.0180861037843,-85.7926054012943,8.22548070248998
-92.4041875583984,-83.5330574781727,8.87113008022569
-90.9647771933337,-83.8427940930933,7.12198310024032
-90.2567151747138,-84.2310862231626,6.02562895155125
-92.2369506051264,-83.6228548459138,8.61409575921256
-89.9470437332272,-81.179408579477,8.76763515375022
-90.7784150225835,-82.3443636390771,8.43405138350634
-88.6507958348838,-86.7947355286788,1.85606030620492
-90.545640182033,-84.6496001221217,5.8960400599113
-88.046693034839,-82.7312764632325,5.31541657160654
-90.4294617429716,-84.9758824075559,5.45357933541568
-91.0764854527608,-85.3154401667568,5.76104528600403
-90.5802045247097,-81.7489198841032,8.83128464060641
-96.1384546287284,-87.4502689647119,8.68818566401643
-91.8107351048684,-86.6503038635107,5.16043124135771
-88.9033777408647,-86.7125857045685,2.19079203629618
-89.5079015176666,-83.6328417203699,5.87505979729677
-93.1530410607052,-82.8689250177156,10.2841160429895
-91.7824660066205,-85.2871180940406,6.49534791257994
-95.7478838769666,-93.7081365648998,2.03974731206676
-95.7354683373276,-90.5250117922543,5.21045654507329
-93.2993999271431,-86.8312012069214,6.46819872022165
-99.3262154401444,-98.1997186390332,1.12649680111117
-99.1048513984566,-98.3636736782117,0.741177720244863
-99.7826941842865,-97.5122517497148,2.27044243457166
-92.9729213631488,-84.1366156991634,8.83630566398541
-88.9261488566997,-83.034594008617,5.89155484808269
-91.8576219324628,-85.6116418684393,6.24598006402352
-87.7537396033461,-86.8410137795941,0.912725823751941
-88.5397796189054,-83.4940740489171,5.04570556998831
-94.2011675747061,-87.1985223725775,7.00264520212857
-88.5936463712803,-87.752339854715,0.841306516565268
-92.6138287004817,-85.2380297761234,7.37579892435822
-93.6565410204628,-88.5418336632447,5.11470735721808
-91.3364982708648,-86.1686613017501,5.16783696911466
-93.6589416222071,-87.3490407342923,6.30990088791475
-92.0790303063935,-88.1253470166993,3.95368328969416
-94.0883166805488,-93.1286830444071,0.959633636141674
-93.1286830444071,-91.1778883403147,1.95079470409238
-96.3094145447409,-91.4265115188787,4.88290302586226
-96.4113158251273,-91.36707510935,5.04424071577727
-89.5982975080458,-83.2003010972009,6.39799641084493
-92.5397708791184,-85.3692982768147,7.17047260230364
-90.6524653009122,-84.4805905966197,6.17187470429256
-90.5049933808398,-84.059372681776,6.44562069906373
-92.0338571099034,-86.421170097203,5.61268701270033
-91.0869188481512,-84.5981752534679,6.48874359468338
-90.6433072369939,-86.4161091480368,4.22719808895712
-94.514448117634,-90.6850880680598,3.82936004957416
-89.1352406838138,-80.2112098264032,8.9240308574106
-87.448863846647,-87.8717691231179,-0.422905276470956
-91.8959906345501,-86.9036305324962,4.99236010205386
-90.4798680349328,-85.4496217104883,5.03024632444451
-95.4551692997549,-86.4775576105011,8.97761168925386
-90.970149866761,-84.9870566176747,5.98309324908629
-92.2224111250337,-87.6431167253156,4.57929439971805
-92.2410558736613,-86.2707196194572,5.97033625420412
-89.6538947922853,-88.0256625759484,1.62823221633692
-90.6854854847224,-88.4605789485804,2.22490653614195
-89.2980591408219,-85.4507319636561,3.84732717716572
-89.2098564874891,-80.0729853755645,9.13687111192464
-89.46770270937,-85.2538259141319,4.2138767952381
-89.2925094127377,-86.108294288427,3.18421512431071
-91.7765227075528,-86.0340682435341,5.74245446401866
-89.9209502621634,-83.2825199975953,6.63843026456815
-90.9676889080142,-86.7976704287996,4.17001847921466
-90.4618317348625,-82.8957861455338,7.56604558932863
-91.773375611815,-86.5944613901018,5.17891422171322
-92.5197458293867,-83.8575732342046,8.6621725951821
-96.3472956254376,-93.857121773954,2.49017385148367
-92.446982746195,-90.0712350875793,2.37574765861562
-90.7643345720341,-86.217532011321,4.54680256071303
-92.7885897140709,-82.4055208544762,10.3830688595946
-90.9646492820505,-86.5992225372476,4.36542674480283
-93.9578898906042,-83.7048798813757,10.2530100092284
-91.8271024966927,-83.6156663997389,8.21143609695381
-92.8159411932089,-87.5759729108362,5.23996828237267
-89.4632186537856,-84.770843364115,4.69237528967057
-86.8300111076275,-85.3805820688934,1.44942903873415
-94.3150377080348,-86.3955147388215,7.91952296921329
-92.175071227541,-87.3977479032785,4.77732332426252
-93.0443816199017,-87.715686457146,5.32869516275569
-96.1656040826253,-88.1649795721814,8.00062451044392
-94.2915897170113,-88.8212782758919,5.47031144111935
-88.5646851270671,-83.2329518525081,5.33173327455904
-96.12740035215,-90.3557361666255,5.7716641855245
-94.5739743185919,-88.227747937354,6.34622638123785
-93.579324454314,-89.1329336095654,4.44639084474857
-88.7507517717007,-83.4903797952498,5.26037197645096
-93.7115551632626,-83.1645831844716,10.546971978791
-91.4798280309608,-86.6245853279059,4.85524270305489
-89.7699593479897,-83.0653244452794,6.70463490271028
-92.3228699475018,-80.9234092747934,11.3994606727083
-94.3879941687817,-86.1164952747103,8.27149889407135
-90.1910899735632,-90.7671143957612,-0.576024422198045
-95.1463886779398,-88.6825813069633,6.46380737097651
-90.9504970096751,-84.2654207136813,6.68507629599378
-88.277038267039,-80.8936890023758,7.38334926466326
-94.2729396561475,-81.271321468813,13.0016181873344
-91.0688795915788,-86.5636289275519,4.50525066402694
-92.3494827591912,-89.1397741195408,3.20970863965037
-93.0759808635092,-85.3319918479282,7.743989015581
-90.1479930944421,-84.3345059875767,5.81348710686539
-92.8911906915416,-79.6863772955329,13.2048133960087
-92.2875169496534,-90.3900937463056,1.89742320334778
-89.9977890324235,-83.2286156910089,6.76917334141462
-98.1774223881901,-87.3089762595966,10.8684461285935
-93.8233556379912,-88.6585408328847,5.1648148051065
-91.5384063110502,-84.8232900238694,6.71511628718087
-89.7413844454182,-87.269775051061,2.47160939435717
-89.9851538957495,-85.8514582156394,4.13369568011012
-87.7614645985382,-83.210281952844,4.55118264569415
-88.9964878352492,-87.7220891512238,1.27439868402537
-89.2432927948912,-85.9241024032129,3.31919039167829
-89.4380230208705,-81.8768852831206,7.56113773774983
-90.5437672531267,-85.1722097227551,5.37155753037158
-93.7426017970069,-89.7292729387578,4.01332885824908
-92.5170122120764,-91.1570733109181,1.3599389011583
-94.29272650903,-87.0354378857076,7.25728862332239
-93.5857690233071,-88.6040615782696,4.98170744503748
-93.2406987390921,-88.459632591151,4.781066147941
-89.2628279152839,-86.3987120802653,2.86411583501868
-91.0000891611047,-82.9512818168375,8.04880734426711
-90.1061616522778,-81.1378662591482,8.96829539312962
-89.3271602729119,-85.7810045752054,3.54615569770646
-91.4639258652074,-84.8795286095919,6.58439725561547
-92.669477141178,-82.6540494061189,10.0154277350591
-90.7592195615134,-79.9033537772362,10.8558657842772
-89.9631612440127,-85.8344154494956,4.12874579451708
-91.7215350622805,-83.3300168418041,8.39151822047637
-91.6352725949577,-84.6414494758836,6.99382311907409
-96.9558813477488,-90.4608246164076,6.49505673134118
-88.3568486774088,-87.4090432656661,0.947805411742763
-92.1986918854796,-84.6732412295213,7.52545065595832
-89.1004517459951,-83.0404436029714,6.06000814302372
-91.0592983840286,-81.7134164234153,9.34588196061325
-92.0766454636182,-80.7414172385768,11.3352282250413
-90.6022662725538,-86.3022934216443,4.29997285090956
-95.4195008702638,-90.1844983274549,5.23500254280888
-93.0141492669946,-82.4585464792316,10.5556027877629
-89.4921783749968,-82.0188204684836,7.47335790651324
-90.7191370381471,-86.4208982490514,4.29823878909566
-89.8914951458713,-85.2002355809541,4.69125956491716
-90.7267495738979,-83.1521204228756,7.57462915102227
-90.7478861958213,-85.2930580765943,5.45482811922691
-90.9996253101256,-88.0400011417366,2.95962416838895
-87.0228190121198,-83.3088121760222,3.71400683609762
-91.7215900263686,-88.3905113863269,3.33107864004162
-93.4324236027758,-88.7330166583677,4.69940694440811
-91.1600588474347,-84.823616812424,6.33644203501074
-92.4969695187404,-84.8432569900644,7.65371252867599
-94.1526837153202,-91.4743873946469,2.67829632067332
-93.4186594208773,-87.2469852630879,6.17167415778942
-92.2454773881098,-81.7582435420236,10.4872338460861
-92.3111338806452,-84.7001944342444,7.61093944640079
-93.5463280422736,-86.2087377953953,7.33759024687823
-91.4201079366666,-87.2500546213971,4.17005331526945
-89.6527035354281,-84.7446430988431,4.90806043658504
-95.0102586728486,-83.0167035877858,11.9935550850627
-93.502468900853,-85.1279748244497,8.37449407640333
-91.2487413464118,-88.79683366517,2.45190768124182
-93.4417086316011,-88.0372428263862,5.40446580521482
-92.544083756951,-81.9139937867949,10.6300899701561
-91.5993295166369,-82.6767350183191,8.92259449831779
-96.3161707014033,-93.1653410384356,3.15082966296768
-96.6520366113847,-92.1335971188849,4.51843949249983
-90.1396284006803,-85.9418058808051,4.19782251987518
-90.011842614342,-84.997938160849,5.01390445349298
-94.9865028730416,-85.687564247771,9.29893862527058
-89.0792959616529,-81.910120038162,7.16917592349084
-88.7492505526124,-84.1743216611182,4.57492889149421
-89.4951681037339,-82.5521641725691,6.94300393116478
-88.6514932874994,-84.5392918589457,4.1122014285537
-92.1070748552784,-85.9091408258373,6.19793402944101
-90.988652113567,-82.6886926730293,8.29995944053773
-89.2373114212333,-83.1913975079359,6.04591391329742
-90.3638326635739,-84.4986385971384,5.86519406643546
-90.279666412808,-84.8916395618056,5.38802685100239
-95.4470431007237,-90.9076192622274,4.53942383849627
-96.9201005472136,-91.2077458548579,5.71235469235571
-96.7309418650455,-92.8665216036791,3.86442026136644
-95.5190278742342,-90.2261632446778,5.29286462955646
-96.4781638203598,-94.585681544481,1.89248227587877
-96.5717184451214,-94.8559972271597,1.71572121796165
-96.5347416485857,-91.9410253563668,4.59371629221894
-96.9558813477488,-90.4608246164076,6.49505673134118
-95.4195008702638,-90.1844983274549,5.23500254280888
-95.1066864855559,-89.6810846311052,5.42560185445066
-97.237195999556,-94.9211522221091,2.31604377744696
-94.8016644888687,-91.643423290361,3.15824119850772
-95.4858217127073,-90.1192988122863,5.36652290042106
-96.6797858175014,-91.0650690884393,5.61471672906213
-95.5848805644461,-94.4725456256607,1.11233493878536
-96.0928087818637,-89.7214267876468,6.37138199421694
-96.5030327148901,-90.5378486807498,5.96518403414029
-97.2644577664092,-94.3763861897844,2.88807157662478
-96.9261125680103,-90.4026032591978,6.52350930881249
-95.0653747844239,-89.6010443411881,5.46433044323582
-97.9748468570272,-93.2879286312107,4.68691822581644
-96.0304636186332,-93.6538036905064,2.37665992812672
-95.8454820870293,-91.1513776710255,4.69410441600373
-96.556542148419,-89.6219232159916,6.93461893242735
-95.4567279487676,-91.6643461768495,3.79238177191815
-98.052370241892,-92.0557464172832,5.9966238246088
-95.9052271896814,-89.6871674992838,6.21805969039751
-96.677949739791,-90.13728238829,6.54066735150102
-97.4718560521696,-90.3579451407739,7.11391091139566
-96.1660963672731,-92.466439781943,3.69965658533004
-97.6879074147142,-92.7474945123074,4.9404129024068
-96.7223982591771,-94.3110954329204,2.4113028262567
-95.575313898863,-90.4611843521693,5.11412954669373
-96.6883593240803,-91.9101493811012,4.77820994297916
-94.8581799619323,-91.6198062079356,3.23837375399676
-94.9282576246293,-94.5331138503955,0.395143774233815
-95.9009020304118,-90.2260053691399,5.67489666127194
-97.7758452783213,-89.6462365655283,8.12960871279301
-95.1391543984574,-89.4023481502582,5.73680624819917
-96.8063150779356,-90.0640565216747,6.74225855626089
-96.1227790124207,-90.6428772184877,5.47990179393302
-95.4996511796731,-89.8137910856842,5.68586009398893
-96.5376500617174,-92.9196422759336,3.6180077857838
-96.1761809881238,-91.4668637733419,4.70931721478193
-96.0743294746919,-92.5607496055054,3.51357986918648
-95.3738638461902,-91.4752793367067,3.89858450948342
-97.2653307058568,-93.8394594618908,3.42587124396604
-95.7248451492971,-90.9424655176902,4.78237963160692
-96.9202132726386,-94.4203104652562,2.49990280738241
-95.799654963068,-92.7723081893995,3.02734677366849
-96.0304243335227,-94.4123397269687,1.61808460655396
-94.7731797885902,-90.0499453220458,4.72323446654442
-96.0465196307334,-90.1598064124056,5.88671321832782
-96.9927237804569,-93.5831410730164,3.4095827074405
-98.9469177453813,-94.4626654739783,4.484252271403
-95.5190278742342,-90.2261632446778,5.29286462955646
-98.5790306825566,-97.6618002928746,0.917230389681989
-98.6542720442927,-97.6912736606319,0.962998383660817
-99.011343212429,-93.7991660341507,5.21217717827828
-96.0927123147254,-89.2445908094155,6.84812150530994
-96.0928087818637,-89.7214267876468,6.37138199421694
-98.6442770497048,-98.6487450063207,-0.00446795661596866
-98.8897650584032,-96.7148381798915,2.17492687851172
-98.573882395741,-98.2176504234237,0.356231972317232
-98.9906224615657,-96.8377331007207,2.15288936084505
-98.8061798769535,-98.0808093722621,0.725370504691369
-98.5886379150243,-94.9214093067319,3.66722860829241
-98.8082086528609,-97.6173948954543,1.19081375740663
-98.9570916074154,-98.1580550890086,0.799036518406779
-98.9863955289068,-97.5288383319737,1.45755719693309
-92.6565683028736,-88.3265599706723,4.33000833220127
-95.4996511796731,-89.8137910856842,5.68586009398893
-98.952117843013,-97.2483739367516,1.70374390626138
-98.9089409960747,-96.5553916366911,2.35354935938354
-98.582519727881,-95.5005758393345,3.08194388854649
-99.0086413955481,-97.1218517299607,1.88678966558737
-98.8894495076626,-96.2557532720192,2.63369623564332
-95.5094353387049,-88.2573902349759,7.25204510372896
-91.7394752556753,-88.940052258525,2.79942299715034
-94.4508320225316,-89.8641458305961,4.58668619193558
-89.9180355452824,-89.4367825620196,0.481252983262834
-98.9592632992424,-97.9850799987913,0.974183300451031
-99.0098855393614,-97.9577416372362,1.05214390212513
-98.6441870092482,-98.0951275219876,0.549059487260649
-99.0208070293022,-97.509800691384,1.51100633791818
-99.0146877559291,-97.1829116777857,1.83177607814339
-97.4174046344529,-90.9501156940045,6.46728894044842
-93.4001705186872,-88.0776743555304,5.32249616315682
-98.9016164510551,-94.2253211842143,4.67629526684082
-99.0158449952147,-93.1510687053516,5.86477628986315
-99.0230547338431,-98.4857659402103,0.53728879363274
-98.9115637479627,-96.2951391497996,2.61642459816316
-98.927349736018,-98.6941700938537,0.233179642164287
-95.5499610871273,-91.7006498722789,3.84931121484842
-98.4324257544648,-96.8020155472976,1.6304102071672
-98.9839864538644,-98.1799328483376,0.804053605526831
-98.6493572034799,-94.995393044272,3.65396415920784
-91.3651618195163,-92.0281636540125,-0.663001834496157
-98.9397305761252,-95.0197703661549,3.91996020997029
-98.8853004927626,-96.4265610385182,2.45873945424442
-98.9228567169718,-97.7071416149718,1.21571510199999
-98.9749754437057,-98.4915308305816,0.483444613124035
-93.6735419329861,-89.1980701417973,4.47547179118873
-96.0987388104575,-90.3296912559511,5.76904755450645
-98.923160205798,-96.7521578494364,2.17100235636165
-98.9676851086789,-97.1513109764962,1.8163741321827
-96.097825368158,-91.7299971043948,4.36782826376328
-98.6552246099692,-97.6045432052967,1.05068140467247
-95.5480583661169,-89.0131292213023,6.53492914481461
-94.4637498325052,-90.133932476736,4.3298173557692
-99.0067843676742,-96.6873655026305,2.3194188650437
-98.5940809029635,-98.6099810592922,-0.0159001563286693
-98.5826068007549,-95.0423373402205,3.54026946053438
-90.298578054966,-88.8680412498069,1.43053680515912
-93.4406739565288,-89.1173026566758,4.32337129985302
-92.6525351658699,-89.1415754286674,3.51095973720252
-98.9337069839269,-93.7546166237911,5.17909036013571
-98.9158811880893,-97.8291506000552,1.08673058803414
-98.6501462924589,-95.1336294118836,3.51651688057526
-98.924971929076,-96.7136474240606,2.21132450501535
-98.996634141909,-96.984656537572,2.01197760433706
-94.4501130662664,-88.7454398120995,5.70467325416686
-98.8852800040354,-97.9410076154407,0.944272388594654
-96.0965023150527,-92.394747511738,3.70175480331471
-97.4161778396101,-93.0001050129018,4.41607282670823
-98.8989937956198,-95.0559559117971,3.84303788382275
-98.9007497484277,-96.7644765750052,2.13627317342248
-99.0010228757132,-97.6248853778641,1.37613749784915
-97.412925190591,-95.4875620520863,1.92536313850467
-98.4320417406737,-96.211424050838,2.22061768983572
-98.9546344262016,-97.5104419362136,1.44419248998804
-98.9106316209304,-95.3259476764526,3.58468394447784
-98.987443229005,-98.0012098986515,0.986233330353499
-98.9814270632153,-96.4054191007925,2.57600796242282
-98.924685614481,-95.1465651289496,3.77812048553133
-98.9111136308615,-95.4873963614126,3.42371726944888
-95.5546151120443,-89.3153651513132,6.2392499607311
-98.9748586880828,-97.2108564090021,1.76400227908064
-98.5955135760147,-96.1934570753073,2.40205650070747
-98.9186580928833,-96.1183585480037,2.80029954487962
-98.6537452317897,-96.100904297141,2.55284093464867
-98.9769905402123,-98.037188976273,0.939801563939312
-98.9130163229469,-96.3388231230626,2.57419319988432
-98.9194214339023,-97.6169764624607,1.3024449714416
-96.1008770712172,-92.5921907866728,3.50868628454438
-98.5807209634594,-97.7002867632441,0.880434200215347
-98.93566120178,-98.2784390426849,0.657222159095056
-90.1019746034888,-87.7250632654195,2.37691133806936
-98.8980863562752,-95.3734535757224,3.52463278055273
-99.0126165723281,-97.1133037789396,1.89931279338854
-90.0741080376328,-89.0375170901308,1.03659094750207
-96.0974071882316,-90.3721310038908,5.72527618434079
-98.584347739573,-96.1819885265034,2.40235921306953
-98.9677947934751,-97.1948744561222,1.77292033735285
-96.088436038323,-93.6504561571027,2.43797988122022
-95.5117170865591,-90.706367124272,4.80534996228708
-93.596225447313,-89.6506424370156,3.94558301029741
-98.9378003211504,-87.8888681858156,11.0489321353347
-98.8808529516383,-97.3614495422976,1.51940340934072
-98.9277191044367,-98.2937879072474,0.633931197189312
-93.5512564797308,-93.0406971568171,0.510559322913763
-98.9108021557947,-96.4790533012163,2.43174885457848
-99.0040833053088,-95.5597609223035,3.44432238300534
-98.6538489706697,-97.3432836148079,1.31056535586179
-90.0135753324536,-87.8347344389181,2.17884089353545
-92.6718854441424,-91.7937864135382,0.878099030604275
-95.5536033962024,-90.0405169361253,5.51308646007713
-99.0211687674062,-96.2599490115921,2.76121975581411
-98.9412464231375,-96.9329543883903,2.00829203474717
-98.4348001862321,-97.5177159852048,0.917084201027321
-98.5832510694607,-94.0551354386766,4.52811563078414
-98.900363718773,-98.1156291980581,0.784734520714891
-93.5971190426218,-88.8388166819569,4.75830236066495
-98.9027994825639,-90.3474315396291,8.55536794293482
-98.9043279099295,-94.5348425064633,4.3694854034662
-98.904741112076,-98.0315483812448,0.873192730831235
-93.5962773077573,-91.7710577194055,1.82521958835179
-92.6520988763327,-92.934519179144,-0.28242030281136
-98.9984021227827,-98.2183644366772,0.780037686105501
-98.9566907789661,-97.6548275544514,1.30186322451463
-98.5877180482359,-97.2240926158525,1.36362543238341
-98.6510027549441,-98.3376182261785,0.313384528765553
-96.0970359183706,-95.2098114820724,0.887224436298197
-98.5931411035829,-97.575569339945,1.01757176363791
-98.9593405303785,-97.0480852165819,1.91125531379655
-98.8821841205109,-95.2114241159785,3.67076000453235
-95.5527074259278,-87.6722843860561,7.88042303987174
-98.9248646690731,-98.0433825676822,0.88148210139083
-98.5923701284206,-97.2194405244966,1.37292960392396
-98.810265910273,-95.2433905695835,3.56687534068944
-98.9750573136269,-97.3322974920323,1.64275982159452
-98.9900899129225,-96.1900302823014,2.80005963062116
-98.9120460513732,-95.4437857652334,3.46826028613979
