Epoch,Cloud,Macro,Small,UAV
65,0.43580721,0.440027256,0.196085619,0.63472516
66,0.435971624,0.440073197,0.195989844,0.634912916
67,0.436100056,0.44011626,0.196103941,0.634651278
68,0.436466009,0.440072862,0.196174594,0.634657434
69,0.436716978,0.440090909,0.19619702,0.634571322
70,0.436948365,0.440173271,0.196143705,0.634525594
71,0.437260484,0.440147211,0.196272343,0.634528295
72,0.437603435,0.44012749,0.196500797,0.634560597
73,0.437694791,0.440226862,0.196501724,0.634674154
74,0.437948069,0.440320339,0.196530025,0.634717561
75,0.438090963,0.440377168,0.196577481,0.634750776
76,0.438273582,0.440483635,0.196683428,0.634812196
77,0.43862555,0.440546152,0.196736653,0.634856268
78,0.438949582,0.440560188,0.196798375,0.63470762
79,0.439118945,0.440622019,0.196782971,0.634812093
80,0.439190904,0.440646856,0.196898543,0.635151818
81,0.439383203,0.440629587,0.197004769,0.635270547
82,0.439615906,0.440584758,0.197074576,0.635289957
83,0.439806131,0.440538663,0.197133158,0.635288218
84,0.440039315,0.440483104,0.197263429,0.635511122
85,0.440111939,0.44041241,0.197266479,0.635643755
86,0.440368745,0.440387694,0.197389223,0.635749949
87,0.440598362,0.440396725,0.197453872,0.635920103
88,0.440722536,0.440390764,0.197411414,0.635967658
89,0.44097669,0.440413053,0.197506233,0.636046632
90,0.441168066,0.44045019,0.1973813,0.636506005
91,0.4413903,0.440317,0.197564476,0.636603581
92,0.441519714,0.440302702,0.197500543,0.636636424
93,0.441756157,0.440246155,0.197559619,0.637058006
94,0.441961766,0.44020703,0.197914428,0.637165462
95,0.442006493,0.440324159,0.197993078,0.637332708
96,0.442095577,0.440340779,0.198026334,0.6376625
97,0.442179508,0.440254403,0.198051111,0.637690083
98,0.442481635,0.440263704,0.198139923,0.637778146
99,0.442513912,0.440340668,0.198264917,0.637734398
100,0.442745131,0.440312104,0.198257316,0.637763636
101,0.443170791,0.440271979,0.198420296,0.638081934
102,0.443255642,0.440344625,0.198419655,0.6382754
103,0.443431241,0.440375211,0.198491682,0.638026217
104,0.443827187,0.440323509,0.198593152,0.637962363
105,0.444171833,0.440249814,0.19858498,0.637847905
106,0.444324446,0.440255654,0.198632238,0.637833068
107,0.444485834,0.44029375,0.198575589,0.63800733
108,0.444553921,0.440358021,0.198621845,0.63798778
109,0.444997135,0.440173394,0.198615827,0.637998451
110,0.445225967,0.44016056,0.19864917,0.637964952
111,0.445382368,0.440190217,0.198770289,0.6377996
112,0.44562281,0.440229689,0.198689494,0.637833301
113,0.445728605,0.440178865,0.198707793,0.637995678
114,0.445987994,0.440107076,0.198940045,0.638042553
115,0.446186449,0.440116746,0.198983383,0.638061597
116,0.446260562,0.440141479,0.199020913,0.638055056
117,0.446424618,0.440188943,0.199062104,0.638056808
118,0.44669698,0.440082606,0.199134382,0.638362652
119,0.446753958,0.440074503,0.199184722,0.638434251
120,0.44715283,0.439987036,0.199241035,0.638818805
121,0.44728412,0.44007265,0.199368815,0.638862553
122,0.447556471,0.44008118,0.19943081,0.639000646
123,0.447695492,0.440111236,0.199392538,0.639142256
124,0.44780096,0.440113813,0.199427473,0.638908474
125,0.448106716,0.440085193,0.199512516,0.639081542
126,0.448302045,0.440073364,0.199533285,0.639121485
127,0.448548678,0.440103289,0.199602912,0.638987108
128,0.448835839,0.4400804,0.199726486,0.638919599
129,0.44905988,0.440058948,0.199855226,0.63869222
130,0.449218673,0.440113326,0.199900441,0.638667931
131,0.449500965,0.440137074,0.199975026,0.63874989
132,0.449780874,0.440237894,0.20001961,0.638866369
133,0.449896259,0.440275844,0.200057228,0.639072331
134,0.45021491,0.440280953,0.200127402,0.639193801
135,0.450467602,0.440280555,0.200187341,0.639366949
136,0.45073444,0.440225784,0.200276613,0.639565911
137,0.450906626,0.440185105,0.200155263,0.639539145
138,0.451251568,0.440238931,0.200588147,0.639769122
139,0.451412194,0.440296093,0.20063228,0.639734624
140,0.451662709,0.440336375,0.200710236,0.639701253
141,0.451920407,0.440248334,0.200795232,0.639882641
142,0.452206929,0.440240985,0.200792359,0.639887097
143,0.452320715,0.440277935,0.200884873,0.639918229
144,0.452610592,0.440337275,0.201008939,0.640274475
145,0.452817645,0.440389834,0.201081666,0.639889861
146,0.452957712,0.440431979,0.201037945,0.640051744
147,0.45313289,0.440478369,0.201127777,0.640164501
148,0.453285998,0.440433938,0.201184683,0.640469285
149,0.453445881,0.440410383,0.201374985,0.640442539
150,0.453685447,0.440486286,0.2013363,0.640615971
151,0.453864232,0.440433567,0.201457905,0.64056993
152,0.454009277,0.440509923,0.201571353,0.640840827
153,0.454284314,0.44049236,0.201781413,0.640829933
154,0.454344802,0.440537765,0.201809256,0.640831532
155,0.454654376,0.440558899,0.201945407,0.640748086
156,0.45491135,0.440502375,0.202032207,0.640741306
157,0.455100448,0.44055477,0.202083346,0.641137325
158,0.455182018,0.44058362,0.202083203,0.641047818
159,0.455398459,0.44064029,0.202165695,0.641043835
160,0.455734526,0.440607425,0.202164484,0.641109626
161,0.455916884,0.440687064,0.202197877,0.641510343
162,0.456140378,0.440655003,0.202228934,0.641692121
163,0.456422053,0.440774426,0.202330086,0.641735543
164,0.456700376,0.440755567,0.20239068,0.64206198
165,0.456756938,0.440864892,0.202363572,0.642437534
166,0.456940371,0.440831049,0.202291499,0.64274649
167,0.457093967,0.440809144,0.202397767,0.643124554
168,0.457359666,0.440795561,0.202413054,0.643155244
169,0.457483061,0.440812042,0.202497703,0.643141891
170,0.457851904,0.440769166,0.202575468,0.643235149
171,0.458180866,0.440704515,0.202596112,0.643580039
172,0.458471892,0.440732172,0.202651525,0.643828281
173,0.458647944,0.440691006,0.202710635,0.643693243
174,0.458883087,0.44068574,0.202941404,0.643343125
175,0.459002756,0.440705795,0.202988515,0.643567527
176,0.459307151,0.4406484,0.203124639,0.643696133
177,0.459414686,0.440705182,0.203161379,0.643874912
178,0.459572825,0.440750829,0.203137587,0.643638338
179,0.459631625,0.440743487,0.203209682,0.643763152
180,0.459810964,0.440738369,0.203259993,0.644084892
181,0.459938302,0.440785356,0.203312742,0.644075289
182,0.459971543,0.440861477,0.20335714,0.644325271
183,0.460155198,0.440876488,0.203745237,0.644346171
184,0.460508099,0.440908605,0.203851529,0.644716894
185,0.460591164,0.440975529,0.203871262,0.644846648
186,0.460760602,0.441044499,0.203916191,0.644654135
187,0.460931734,0.441084727,0.203900718,0.644915343
188,0.461081265,0.441126555,0.203949226,0.645305307
189,0.461337931,0.441113603,0.203936307,0.645689772
190,0.46150426,0.441088388,0.203894042,0.646154441
191,0.461594565,0.441096678,0.203993809,0.646510481
192,0.461815252,0.441080292,0.204090017,0.646580539
193,0.462090802,0.441107879,0.204108894,0.646889006
194,0.462267873,0.441074796,0.204218376,0.647129932
195,0.462394303,0.441165326,0.204294181,0.646983852
196,0.46264409,0.441195007,0.204337752,0.647337057
197,0.462861327,0.441231629,0.204500716,0.647132911
198,0.462926362,0.441272873,0.20442393,0.64728751
199,0.463084998,0.441260746,0.204352038,0.647310743
200,0.463151626,0.441312751,0.204282107,0.647363895
201,0.46327826,0.44138442,0.204297978,0.647561166
202,0.463477553,0.44144906,0.204423965,0.647877511
203,0.463650052,0.441477961,0.204563471,0.647862305
204,0.463735783,0.441541428,0.20460539,0.647875723
205,0.463960594,0.441517752,0.20461663,0.648203652
206,0.464156678,0.441520609,0.204734499,0.648176151
207,0.464333658,0.441608207,0.204693307,0.648368873
208,0.46451477,0.441687841,0.204799852,0.648544897
209,0.464575479,0.441783822,0.204817128,0.648595031
210,0.464709667,0.441784577,0.204830376,0.648531575
211,0.465064903,0.441688431,0.204864071,0.648864329
212,0.465126861,0.441704749,0.205016766,0.648982583
213,0.465319219,0.441745189,0.205032309,0.64897266
214,0.465532033,0.441870918,0.20504444,0.649186216
215,0.465831076,0.441955268,0.205483519,0.649133729
216,0.466026581,0.441951189,0.205518203,0.649548643
217,0.46619576,0.441969369,0.205577166,0.64937308
218,0.466362311,0.441985891,0.205664316,0.649373102
219,0.466557538,0.442043809,0.205660619,0.649339968
220,0.466642972,0.442024335,0.2056515,0.649700158
221,0.466905503,0.442124979,0.205796985,0.649754321
222,0.467119494,0.442145626,0.205832807,0.649853114
223,0.467260025,0.442169089,0.205897345,0.650373573
224,0.467557298,0.442075852,0.205872805,0.650875225
225,0.467692082,0.442128408,0.205936376,0.650685157
226,0.467735569,0.442173015,0.205899136,0.65108393
227,0.467891125,0.442203617,0.205924252,0.651236385
228,0.468206038,0.442207758,0.2059922,0.650983523
229,0.468550692,0.442250623,0.206041263,0.651047624
230,0.468697375,0.442236042,0.206171352,0.651102105
231,0.468856238,0.442234852,0.20618961,0.651428276
232,0.469105398,0.442352964,0.206289846,0.651449058
233,0.469268135,0.442345522,0.206353412,0.651723244
234,0.469516626,0.442436534,0.206463227,0.651758032
235,0.469779329,0.442411041,0.206543339,0.651990826
236,0.469935505,0.442441024,0.206606056,0.652297699
237,0.470131154,0.442418222,0.206685584,0.652349852
238,0.470265355,0.442421689,0.206794917,0.652323077
239,0.470556532,0.442428011,0.206906228,0.6526694
240,0.470684216,0.442395176,0.207014034,0.652789518
241,0.470847657,0.442445484,0.207013694,0.652804763
242,0.471044574,0.442474043,0.206934001,0.653092824
243,0.47113648,0.442543354,0.207014852,0.653083226
244,0.471243747,0.442570667,0.207004277,0.653408373
245,0.471359365,0.442583287,0.2070248,0.653765861
246,0.471566441,0.442586427,0.207040939,0.653793369
247,0.471807815,0.442597415,0.207190336,0.653792247
248,0.471936414,0.442736775,0.207236162,0.654083679
249,0.47199966,0.442813329,0.207231574,0.654189914
250,0.472232819,0.442899322,0.207166889,0.654236902
251,0.472379419,0.442981743,0.207276033,0.654184509
252,0.472498702,0.44310232,0.207286197,0.65408791
253,0.472588179,0.443110729,0.207347104,0.654136155
254,0.472737822,0.443194785,0.207363103,0.654232024
255,0.472967182,0.443230451,0.207480095,0.654342075
256,0.473015397,0.443303312,0.207483091,0.654689872
257,0.473107937,0.443347329,0.207376035,0.654862595
258,0.473360435,0.443422401,0.207484142,0.655231611
259,0.473617177,0.443385153,0.207965298,0.655353983
260,0.473879652,0.443386475,0.208038351,0.655545535
261,0.474099398,0.443337242,0.208113104,0.655563967
262,0.474393681,0.443284742,0.208283633,0.655966918
263,0.474707469,0.443272992,0.208294603,0.656304778
264,0.474869316,0.443452326,0.20838578,0.656438354
265,0.475066758,0.443456889,0.208456517,0.656471232
266,0.475099674,0.443628242,0.208437585,0.656651219
267,0.475136003,0.443734968,0.208469969,0.656677708
268,0.475338281,0.443885714,0.208496253,0.657000458
269,0.475446159,0.443835189,0.208920507,0.656992133
270,0.475678952,0.443913739,0.209013402,0.656862639
271,0.475872149,0.444029015,0.209171554,0.656856538
272,0.47594993,0.444156862,0.20916678,0.656929828
273,0.476072645,0.444221128,0.209313804,0.656912044
274,0.476264182,0.444213213,0.209607164,0.656925965
275,0.476328905,0.444274552,0.209568064,0.657222913
276,0.476503498,0.444239414,0.209617959,0.657288319
277,0.476729217,0.44418757,0.20973351,0.657441237
278,0.476848409,0.444177597,0.209626557,0.657467783
279,0.476941091,0.444262747,0.209641109,0.657528387
280,0.476984332,0.444353267,0.209545762,0.657744106
281,0.477067866,0.444412609,0.209728739,0.657470902
282,0.477345266,0.444485086,0.209820569,0.657515404
283,0.477562822,0.444520968,0.210026057,0.657608164
284,0.477619215,0.444628704,0.209991603,0.657844996
285,0.477752822,0.444690403,0.210084712,0.658028196
286,0.478012094,0.444739001,0.210111893,0.658058223
287,0.478093244,0.444820192,0.210171148,0.658544184
288,0.478347488,0.444890364,0.210315418,0.659172064
289,0.478476047,0.444887475,0.210375268,0.659396113
290,0.478686765,0.444896167,0.210474705,0.659424975
291,0.478854727,0.444871626,0.210509457,0.659671837
292,0.479102986,0.444906459,0.210646451,0.659963021
293,0.479238735,0.444951086,0.210742838,0.660120598
294,0.479392899,0.445089698,0.210976304,0.660250217
295,0.479516366,0.445146679,0.210955501,0.66025917
296,0.479744534,0.445006931,0.21116748,0.660610315
297,0.479965464,0.444973083,0.211217029,0.660780885
298,0.480043257,0.444860454,0.211225995,0.66095819
299,0.480364152,0.444908765,0.211304502,0.660969326
300,0.480681826,0.444929261,0.211362552,0.661334007
301,0.48077785,0.445038306,0.211406407,0.661298607
302,0.480950705,0.445053135,0.211616016,0.661778914
303,0.481032738,0.445114325,0.211606607,0.661950581
304,0.481205828,0.445195725,0.211611371,0.661885565
305,0.481367019,0.4450765,0.211900285,0.661863503
306,0.481485456,0.445221319,0.212354114,0.662353498
307,0.481624724,0.445207978,0.212357542,0.66253393
308,0.481747967,0.44535688,0.212359379,0.662593694
309,0.482002236,0.445376641,0.212429577,0.662563929
310,0.482242349,0.445518729,0.212526029,0.662355713
311,0.482380501,0.445611952,0.212655924,0.662353306
312,0.482532821,0.445653914,0.212629862,0.662522233
313,0.482666907,0.445672293,0.212704242,0.662382871
314,0.482805956,0.445722677,0.212770144,0.662388886
315,0.482952961,0.445868369,0.212872692,0.662454731
316,0.483148232,0.445881212,0.212884067,0.662515047
317,0.483333283,0.44584232,0.213008188,0.662500166
318,0.483498158,0.445931649,0.213159781,0.662240133
319,0.483787343,0.445958836,0.213336587,0.662788609
320,0.483829935,0.44607668,0.213260868,0.662846783
321,0.483850541,0.446202389,0.213316102,0.662845454
322,0.484039987,0.446213724,0.213276633,0.662747244
323,0.484231456,0.446258973,0.213426764,0.66277551
324,0.484314811,0.446391306,0.213477323,0.663184955
325,0.48467046,0.446355416,0.213788758,0.663550372
326,0.484797129,0.446396338,0.213758152,0.663611042
327,0.485055492,0.446345815,0.213852954,0.663908198
328,0.485348913,0.446262344,0.213902994,0.663912986
329,0.48553013,0.446376702,0.214035304,0.664117098
330,0.485638478,0.446417577,0.214087919,0.66410158
331,0.48582716,0.446483721,0.214232141,0.664377737
332,0.485955532,0.446605957,0.214211205,0.664515975
333,0.48627688,0.446619362,0.214369727,0.66489515
334,0.486425744,0.44664061,0.214361632,0.664958283
335,0.486494884,0.446727946,0.214363001,0.665183773
336,0.486653628,0.44674024,0.214413175,0.665237751
337,0.48684486,0.446787498,0.214435352,0.665541562
338,0.487103222,0.446809798,0.214545421,0.665792509
339,0.487281731,0.446946665,0.214524031,0.665876836
340,0.487630318,0.447027382,0.21481271,0.665916437
341,0.487771789,0.447085005,0.21489655,0.66628319
342,0.48795402,0.447094022,0.214919606,0.666309981
343,0.488136872,0.447080611,0.214880736,0.666247136
344,0.488280054,0.447090338,0.21496578,0.666412919
345,0.488464314,0.447107933,0.215040535,0.666700557
346,0.488501359,0.447111546,0.215080624,0.666913133
347,0.488643478,0.447134585,0.215279301,0.667084834
348,0.488813912,0.447222151,0.21538652,0.667101234
349,0.488953636,0.447291874,0.215446938,0.66704944
350,0.489136719,0.447381021,0.215564902,0.666834018
351,0.489331633,0.447407639,0.215687568,0.666921516
352,0.48945746,0.447532631,0.215646827,0.667179899
353,0.48963638,0.447596049,0.2157051,0.667268172
354,0.489795341,0.447641019,0.215787608,0.667667306
355,0.489950561,0.447798162,0.215753006,0.667858666
356,0.490009006,0.447828497,0.215774509,0.667728935
357,0.490260147,0.447858955,0.215720374,0.668167542
358,0.490363317,0.447979481,0.215865041,0.668085405
359,0.490582198,0.448059401,0.215955218,0.66835046
360,0.49074598,0.448100907,0.216096803,0.668093447
361,0.490928676,0.448207345,0.2163095,0.668081388
362,0.49116276,0.448093948,0.216276939,0.66816426
363,0.491190079,0.448182131,0.216250147,0.668512348
364,0.491356868,0.448081243,0.216318886,0.668681258
365,0.491454698,0.448009818,0.216356779,0.66886605
366,0.491421284,0.44805482,0.216422826,0.668529322
367,0.491649391,0.448145485,0.216662203,0.668303796
368,0.491816844,0.448098333,0.21700982,0.668667168
369,0.492029412,0.448177007,0.217083029,0.668778719
370,0.492197939,0.44808654,0.217197712,0.669352288
371,0.492332348,0.448171523,0.217206496,0.669374038
372,0.492510068,0.44813904,0.217272881,0.669547633
373,0.492761593,0.448221022,0.217297867,0.669580174
374,0.492966696,0.448255789,0.21741505,0.669276905
375,0.493272841,0.448286404,0.217468086,0.669344433
376,0.493536213,0.448302334,0.217593829,0.669998381
377,0.493629533,0.448263263,0.217769807,0.669891237
378,0.493742202,0.448340268,0.217810938,0.670139305
379,0.493919878,0.448320184,0.217800212,0.670480336
380,0.493991419,0.448445314,0.217793836,0.6706829
381,0.494062093,0.448469031,0.217885238,0.671068373
382,0.49411747,0.448589807,0.217815743,0.671424706
383,0.494263955,0.448649566,0.218153698,0.671404434
384,0.49465563,0.448664168,0.218246648,0.671832622
385,0.494750913,0.448773343,0.218219831,0.672018236
386,0.495109407,0.448754385,0.218452141,0.672098736
387,0.495387306,0.448785761,0.218632714,0.672440292
388,0.49557304,0.448728373,0.218608595,0.672427656
389,0.495902718,0.448756436,0.218708574,0.672867631
390,0.496067631,0.448852473,0.218787855,0.672821586
391,0.496188545,0.448938684,0.218920839,0.673000134
392,0.49635392,0.449099976,0.21865525,0.673397578
393,0.496393899,0.449027442,0.218771759,0.67328347
394,0.496753047,0.449116632,0.218967982,0.673312736
395,0.496807716,0.449153017,0.219014808,0.673088678
396,0.496865384,0.449218022,0.219078497,0.672918793
397,0.497158505,0.449199999,0.219153095,0.672810781
398,0.497201661,0.449209424,0.218880286,0.673359224
399,0.497331569,0.449281458,0.219091624,0.673173375
400,0.497480005,0.449322795,0.219110971,0.673488975
401,0.497474116,0.449437221,0.219094259,0.673774704
402,0.497731369,0.449439152,0.219448361,0.673896919
403,0.497846295,0.449512433,0.219333889,0.673938493
404,0.498156514,0.449547761,0.219407901,0.674626963
405,0.498283228,0.449538182,0.219647323,0.67454036
406,0.498513684,0.449509192,0.21969241,0.674729543
407,0.498594137,0.449565995,0.219536009,0.675098283
408,0.498660381,0.449619715,0.219592981,0.674960445
409,0.49893871,0.449723221,0.219742413,0.675417194
410,0.499095255,0.449766648,0.219854881,0.675548108
411,0.49922057,0.449830446,0.219876409,0.675687253
412,0.499327296,0.449897492,0.220047686,0.675577374
413,0.499602466,0.45001107,0.220230237,0.675862521
414,0.499843253,0.450064544,0.220692115,0.675880556
415,0.500035624,0.450096821,0.220730811,0.676326756
416,0.500235854,0.450090711,0.220750226,0.676889073
417,0.500496561,0.450051429,0.220747951,0.677125443
418,0.500754326,0.450142839,0.220935124,0.677022586
419,0.500816339,0.450198101,0.220920782,0.677324917
420,0.500923136,0.450197011,0.220900915,0.677857588
421,0.501115677,0.45022778,0.220939829,0.677764
422,0.501294028,0.450241256,0.220958463,0.677793128
423,0.501642443,0.450274906,0.221155802,0.678125836
424,0.501719428,0.450354645,0.221271998,0.678040849
425,0.501815072,0.450433168,0.221331513,0.678177397
426,0.50193842,0.450579341,0.221509097,0.678102223
427,0.502089007,0.450693814,0.221559009,0.67828391
428,0.502316716,0.450711807,0.221642891,0.678469695
429,0.502419772,0.450775168,0.221659891,0.678636707
430,0.502525471,0.450773764,0.221651291,0.678780901
431,0.502752525,0.450829358,0.221779718,0.678665228
432,0.502992835,0.450832556,0.222231464,0.67904289
433,0.503222705,0.450862092,0.222338956,0.678949983
434,0.503400401,0.450830851,0.223077507,0.678979376
435,0.503688658,0.450927329,0.223036868,0.679356986
436,0.50380797,0.450910954,0.223193429,0.679507155
437,0.503924815,0.45091798,0.223217277,0.679975143
438,0.504037367,0.450910817,0.223302421,0.680216684
439,0.504183888,0.451061993,0.22336177,0.680272771
440,0.504412292,0.451044307,0.223374101,0.680648727
441,0.504605677,0.451056581,0.223509145,0.680448873
442,0.504866259,0.451031722,0.223542911,0.679926255
443,0.505078626,0.450982749,0.223618287,0.680265741
444,0.505376723,0.450866254,0.223788055,0.680389424
445,0.505592603,0.450868054,0.223963106,0.68035681
446,0.505790596,0.450914875,0.224079655,0.680558523
447,0.506071407,0.450906057,0.22416639,0.680868153
448,0.506194815,0.450965307,0.224580881,0.681146608
449,0.506362318,0.450893825,0.224966536,0.681291947
450,0.50655341,0.450973276,0.224978217,0.681693185
451,0.50678424,0.451055724,0.22512512,0.681570264
452,0.506912002,0.451061435,0.225110158,0.681866996
453,0.506948642,0.451213348,0.225163634,0.681982918
454,0.507019512,0.451304414,0.225275681,0.681808162
455,0.507079536,0.451454422,0.225297166,0.681785449
456,0.507281444,0.451530636,0.225267672,0.682000295
457,0.507407568,0.451531074,0.225332765,0.682226397
458,0.507489969,0.451575307,0.225173432,0.682298533
459,0.507728408,0.451638678,0.22525248,0.682638858
460,0.507885878,0.451667933,0.225439915,0.683062088
461,0.508094189,0.451732757,0.225681801,0.683012829
462,0.508320205,0.451821376,0.22591113,0.683136705
463,0.508485624,0.451891317,0.225998033,0.683104484
464,0.508661492,0.451928162,0.226032766,0.683337745
465,0.508905371,0.452016012,0.226263596,0.683434651
466,0.508986642,0.452025863,0.22622246,0.683987903
467,0.509079746,0.452138229,0.226273681,0.683946352
468,0.509190596,0.452250618,0.226729146,0.683823675
469,0.509377668,0.452343462,0.226775379,0.683863074
470,0.50945845,0.452515376,0.226759652,0.684044832
471,0.509671701,0.452567187,0.226800974,0.684369346
472,0.509862514,0.452675378,0.226798743,0.684473627
473,0.509994523,0.452765981,0.22688471,0.684424944
474,0.510269654,0.452858619,0.22697607,0.684754727
475,0.510547783,0.452794016,0.227036232,0.685064059
476,0.510608581,0.45289778,0.227528086,0.684807995
477,0.510899854,0.452984675,0.227715268,0.685177599
478,0.511044,0.452996097,0.227847157,0.685227024
479,0.511293618,0.453046348,0.227921024,0.685684547
480,0.511453553,0.453116044,0.22814271,0.685728916
481,0.511613584,0.453294496,0.228138534,0.685726329
482,0.511848058,0.453390165,0.228187959,0.685772885
483,0.512193636,0.453445585,0.228256408,0.686142418
484,0.512459576,0.453423787,0.228381451,0.686428888
485,0.512543758,0.453543473,0.228316864,0.686584157
486,0.512790073,0.453555471,0.228421557,0.687014415
487,0.512947956,0.453610844,0.228531106,0.687354982
488,0.513149198,0.453606356,0.228670615,0.687359278
489,0.513360786,0.453638791,0.228793536,0.687829254
490,0.513526049,0.45370771,0.228904446,0.68805854
491,0.513669234,0.453677298,0.229035041,0.688067597
492,0.513796112,0.453690214,0.229230454,0.688067022
493,0.513913678,0.45377473,0.229202531,0.688171517
494,0.514089899,0.453827193,0.2291895,0.68854219
495,0.514090382,0.453902178,0.229070833,0.688690037
496,0.514190624,0.453885277,0.229138715,0.689242492
497,0.514215914,0.453965155,0.229089645,0.689220017
498,0.514386724,0.453988082,0.229081404,0.689310866
499,0.514450416,0.454070166,0.229104414,0.689585201
500,0.514647827,0.453960559,0.22916562,0.689930822
501,0.514857013,0.453935734,0.229518149,0.689834355
502,0.514947946,0.453952353,0.229544666,0.689945397
503,0.515156589,0.45405111,0.229995293,0.690036809
504,0.515347122,0.453948298,0.229988424,0.69040115
505,0.51558741,0.453975652,0.230375755,0.690712071
506,0.51574423,0.453918252,0.230325184,0.690743418
507,0.516005532,0.453949418,0.230490034,0.69085701
508,0.515983594,0.454018175,0.230627155,0.690739835
509,0.516327793,0.45412709,0.2307678,0.691182673
510,0.516523432,0.454013153,0.230768319,0.691444984
511,0.516706213,0.453998705,0.230970463,0.691993346
512,0.516914092,0.453963619,0.231027684,0.692200116
513,0.517152053,0.454011314,0.231111505,0.692294061
514,0.517197878,0.453959664,0.230939261,0.692273816
515,0.517208296,0.454047625,0.23094924,0.692678302
516,0.517418284,0.454003965,0.231210033,0.692670701
517,0.517653791,0.454129234,0.231403973,0.693019207
518,0.517864289,0.454011589,0.231428957,0.693576091
519,0.518013893,0.453977157,0.2315244,0.693540876
520,0.518298607,0.453900791,0.231666884,0.693871085
521,0.518410994,0.454042747,0.231866076,0.694130549
522,0.51861015,0.454085692,0.232008271,0.694451275
523,0.518639735,0.454097356,0.231895393,0.694731263
524,0.518645944,0.454163228,0.231892514,0.694503754
525,0.518905173,0.454240431,0.231987638,0.694832337
526,0.519033695,0.454295741,0.232216934,0.695056619
527,0.519104247,0.454434983,0.232154214,0.695221886
528,0.519336019,0.454476437,0.232253215,0.695616966
529,0.51936289,0.454523745,0.232441262,0.695710849
530,0.519494635,0.454575885,0.232506091,0.69553834
531,0.519642995,0.45463069,0.232657101,0.695792916
532,0.519764315,0.454674559,0.232672877,0.695781635
533,0.519919961,0.454756195,0.232740089,0.695793625
534,0.520135143,0.454773339,0.232745649,0.696328366
535,0.520063072,0.454840079,0.232654577,0.696519703
536,0.5203091,0.454929973,0.232718131,0.696684735
