Loss
0.39099743
0.349930338
0.417757484
0.371211863
0.346415933
0.329013071
0.295480673
0.260194175
0.246977102
0.218775111
0.194125739
0.230463243
0.218299722
0.203797839
0.218299722
0.203797839
0.177347306
0.13205386
0.11863929
0.118724774
0.114837381
0.095263789
0.079849983
0.076381462
0.068761133
0.065858536
0.064229806
0.054834454
0.049900966
0.041084514
0.034987234
0.043297153
0.04372175
0.044049531
0.039260235
0.045548033
0.036962188
0.038117458
0.039934558
0.032403431
0.036540928
0.036499363
0.046569744
0.022685684
0.029135495
0.025145955
0.025714272
0.026060568
0.024812313
0.025797798
0.024812313
0.020686708
0.024729818
0.023108864
0.023326401
0.0226286
0.026540928
0.026499363
0.026569744
0.022685684
0.029135495
0.025145955
0.018815646
0.016159268
0.020027007
0.020309321
0.021034425
0.020636796
0.026540928
0.026499363
0.023569744
0.022685684
0.029135495
0.025145955
0.022407013
0.025145955
0.025714272
0.024060568
0.024812313
0.025797798
0.021401945
0.020686708
0.024729818
0.023108864
0.022326401
0.0226286
0.017007844
0.019472081
0.022756359
0.021342474
0.019366256
0.01451216
0.015725486
0.018859723
0.025145955
0.025714272
0.026060568
0.024812313
0.025797798
0.019401945
0.020686708
0.024729818
0.023108864
0.023326401
0.0226286
0.017007844
0.019472081
0.022756359
0.021342474
0.019366256
0.017736313
0.017561967
0.016587644
0.015850947
0.014747431
0.025145955
0.025714272
0.026060568
0.024812313
0.025797798
0.019401945
0.020686708
0.024729818
0.023108864
0.023326401
0.0226286
0.017007844
0.019472081
0.022756359
0.021342474
0.019366256
0.02265451
0.022242996
0.01477221
0.015718877
0.017692
0.015081911
0.016947286
0.018911665
0.021934689
0.016118576
0.020406711
0.037787769
0.030909084
0.030532196
0.032715906
0.030200051
0.027824099
0.022443741
0.02102876
0.005502901
0.020491588
0.02496828
0.025348766
0.023739034
0.021821987
0.026997687
0.024655975
0.018876305
0.021723352
0.020791345
0.017577749
0.014945309
0.021512113
0.017390119
0.018419526
0.021878697
0.020849135
0.019811259
0.017122949
0.014448217
0.017102794
0.017146692
0.01624595
0.016211271
0.019814721
0.022259901
0.014306785
0.015118702
0.011319056
0.014388183
0.015912663
0.01506168
0.011569492
0.01046871
0.010665829
0.011993198
0.011150335
0.022164692
0.020635489
0.021938312
0.020020242
0.020489281
0.019297808
0.018658347
0.015483744
0.018037491
0.019819673
0.014032936
0.017197209
0.017976064
0.014551504
0.013273318
0.030103844
0.018185769
0.022792956
0.024594322
0.023970113
0.020927635
0.020006458
0.019448789
0.02128718
0.019270649
0.014539022
0.014566438
0.01646261
0.0172096
0.015579178
0.012295157
0.017500542
0.012549031
0.018255928
0.014263023
0.015925612
0.016187265
0.015964267
0.017356063
0.018546202
0.018414478
0.0162808
0.01933425
0.015580465
0.015577274
0.016747337
0.018890114
0.01763907
0.01866908
0.014735315
0.015608191
0.014455874
0.010796887
0.013652967
0.01285309
0.012733201
0.011372672
0.011898175
0.01104934
0.013188335
0.012241491
0.009818477
0.011283108
0.012301333
0.007286463
0.012380673
0.011446978
0.012808916
0.011674282
0.011638146
0.013314551
0.015708295
0.013504611
0.013335182
0.016573838
0.017248774
0.018264156
0.019535656
0.013440586
0.014558685
0.016307432
0.013348309
0.015767974
0.011113917
0.014269029
0.012705538
0.012262802
0.017573191
0.014575923
0.013405416
0.010590781
0.011429697
0.016600246
0.01676487
0.015361321
0.014154209
0.011940681
0.012548452
0.012501767
0.012315998
0.017136281
0.016488554
0.01905175
0.01657357
0.019534631
0.017404597
0.016378374
0.016723579
0.017329967
0.017023037
0.015979446
0.015917551
0.014280146
0.012667871
0.013768978
0.023407876
0.019341277
0.021646978
0.017259594
0.017448504
0.017219109
0.019016624
0.018051328
0.014716006
0.014861105
0.016236172
0.00914658
0.012227714
0.008756988
0.009108566
0.017748557
0.01647108
0.011985814
0.018129481
0.018983255
0.018787722
0.023319241
0.022331091
0.018918606
0.022152352
0.017621252
0.021187361
0.01811355
0.016655289
0.018751908
0.017075496
0.051136487
0.018532493
0.017943259
0.019841204
0.021148036
0.019817857
0.017511321
0.018771002
0.018781319
0.02035136
0.016222377
0.018236709
0.01688623
0.015497601
0.012407013
0.016038501
0.014779595
0.015609178
0.012454699
0.013459614
0.009007519
0.016826727
0.012572288
0.011055861
0.010323082
0.013099317
0.012145474
0.017922714
0.020110308
0.016367315
0.012343818
0.01451216
0.015725486
0.018859723
0.013429459
0.012844079
0.014677115
0.011936434
0.013527251
0.013484973
0.015255993
0.010573549
0.013022518
0.016510307
0.015700082
0.014435308
0.014772956
0.015605675
0.016719634
0.014392332
0.017736313
0.017561967
0.016587644
0.015850947
0.014747431
0.014160766
0.017034273
0.018339991
0.020857206
0.020671925
0.01569335
0.016938031
0.014692257
0.015842106
0.01486677
0.020621875
0.018083344
0.016399119
0.019827085
0.017801602
0.022495569
0.02265451
0.022242996
0.01477221
0.015718877
0.017692
0.015081911
0.016947286
0.018911665
0.021934689
0.016118576
0.020406711
0.037787769
0.030909084
0.030532196
0.032715906
0.030200051
0.027824099
0.022443741
0.02102876
0.005502901
0.020491588
0.02496828
0.025348766
0.023739034
0.021821987
0.026997687
0.024655975
0.018876305
0.021723352
0.020791345
0.017577749
0.014945309
0.021512113
0.017390119
0.018419526
0.021878697
0.020849135
0.019811259
0.017122949
0.014448217
0.017102794
0.017146692
0.01624595
0.016211271
0.019814721
0.022259901
0.014306785
0.015118702
0.011319056
0.014388183
0.015912663
0.01506168
0.011569492
0.01046871
0.010665829
0.011993198
0.011150335
0.009737017
0.00750347
0.013536071
0.012136121
0.014623996
0.011266897
0.011295414
0.008992678
0.011153778
0.008655521
0.014818893
0.012850646
0.013904014
0.011862517
0.012199947
0.013730618
0.013687414
0.010122185
0.015215505
0.015812555
0.01397043
0.014568158
0.009976879
0.01023536
0.013358197
0.009485098
0.009354295
0.011077512
0.010753599
0.025181573
0.01946584
0.020289301
0.017154962
0.021299387
0.015516939
0.015252079
0.017638363
0.012255511
0.016742911
0.014324362
0.013161047
0.014862383
0.013821531
0.011419079
0.016160677
0.00919903
0.012256355
0.009326336
0.011418418
0.007878621
0.005912017
0.008294265
0.008331191
0.00609343
0.005252769
0.006506582
0.006739189
0.010398677
0.010530058
0.014936343
0.00995031
0.010549104
0.012605713
0.010707386
0.013999262
0.014055893
0.012794598
0.013528233
0.019152539
0.019714865
0.018862391
0.02048391
0.019079701
0.019441518
0.025667617
0.014550849
0.013559716
0.014115683
0.009736296
0.016039522
0.017665556
0.013126522
0.010586209
0.01948285
0.010586801
0.009373656
0.007866634
0.005021293
0.007348997
0.009018366
0.011985385
0.010345142
0.010899309
0.00709781
0.010528116
0.006762571
0.005857499
0.007186348
0.004577743
0.009463203
0.007891206
0.005229484
0.009030331
0.010256814
0.0117083
0.007232673
0.005832687
0.011938785
0.008662166
0.008601009
0.010302689
0.009056346
0.007703411
0.006742961
0.005257417
0.007503222
0.006617231
0.006229083
0.006959853
0.005919008
0.009522027
0.004873837
0.005775359
0.00525202
0.003968497
0.004506604
0.002261403
0.003280289
0.001334499
0.001173287
0.002719709
0.002910175
0.003729275
0.001162896
0.001739447
0.002828103
0.002476638
0.003633782
0.004101671
0.005303586
0.005117904
0.001711307
0.003030634
0.002806451
0.001536332
0.003233715
0.003705123
0.002024654
0.002709735
0.001908117
0.002122248
0.003823421
0.003637936
0.002507935
0.002420109
0.002869839
0.002085228
0.002211676
0.002233944
0.00151429
0.004309898
0.00073986
0.001727077
0.001544236
0.001436089
0.001613521
0.00142789
0.001769448
0.001602808
0.001259793
0.001010445
0.001771567
0.00147885
0.001068429
0.001265322
0.000737691
